dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.462692 0.620054 1.03913 0.269624 0.144206 0.311352 0.137845 0.0472318 27.3488 20.6969 401.614 172.439 400.297 497.151 497.152 1297.75 1394.6 310.279 213.425 529.517 774.963 476.189 41.9516 165.455 151.471 151.471 13.9838 0.462697 1.251 0.286033 0.139921 534.091 774.963 476.189 46.5263 0.038076 22.0455
0.462636 0.619937 1.0391 0.269581 0.144176 0.311355 0.137839 0.0472149 27.3548 20.6999 401.622 172.454 400.264 497.143 497.143 1297.67 1394.55 310.272 213.394 529.433 774.883 476.156 41.9468 165.428 151.446 151.446 13.9822 0.462641 1.25122 0.286096 0.139942 534.006 774.883 476.156 46.5209 0.0379257 22.0511
0.46258 0.619821 1.03906 0.269538 0.144146 0.311358 0.137834 0.047198 27.3609 20.7029 401.631 172.468 400.232 497.134 497.134 1297.6 1394.5 310.265 213.363 529.348 774.803 476.123 41.9419 165.402 151.422 151.421 13.9806 0.462584 1.25143 0.286158 0.139963 533.921 774.803 476.123 46.5155 0.0377754 22.0566
0.462523 0.619704 1.03903 0.269494 0.144116 0.311361 0.137828 0.0471811 27.3669 20.7059 401.639 172.482 400.199 497.125 497.125 1297.52 1394.45 310.258 213.332 529.264 774.723 476.091 41.937 165.376 151.397 151.397 13.9789 0.462528 1.25165 0.28622 0.139983 533.836 774.723 476.09 46.5101 0.0376252 22.0622
0.462467 0.619588 1.039 0.269451 0.144086 0.311364 0.137823 0.0471643 27.373 20.7089 401.648 172.496 400.167 497.117 497.117 1297.45 1394.4 310.251 213.301 529.179 774.643 476.058 41.9321 165.35 151.372 151.372 13.9773 0.462472 1.25187 0.286282 0.140004 533.751 774.643 476.057 46.5047 0.0374752 22.0678
0.462411 0.619472 1.03896 0.269407 0.144056 0.311368 0.137817 0.0471474 27.379 20.7119 401.657 172.51 400.134 497.108 497.108 1297.38 1394.35 310.244 213.27 529.095 774.562 476.025 41.9272 165.323 151.348 151.347 13.9757 0.462416 1.25208 0.286344 0.140025 533.666 774.562 476.024 46.4993 0.0373252 22.0733
0.462355 0.619356 1.03893 0.269364 0.144027 0.311371 0.137811 0.0471306 27.3851 20.7149 401.665 172.524 400.101 497.099 497.099 1297.3 1394.3 310.237 213.24 529.011 774.482 475.992 41.9223 165.297 151.323 151.323 13.9741 0.46236 1.2523 0.286407 0.140046 533.581 774.482 475.991 46.4939 0.0371754 22.0789
0.462299 0.619239 1.03889 0.269321 0.143997 0.311374 0.137806 0.0471138 27.3911 20.7179 401.674 172.539 400.069 497.091 497.091 1297.23 1394.25 310.231 213.209 528.926 774.402 475.959 41.9175 165.271 151.298 151.298 13.9724 0.462303 1.25251 0.286469 0.140066 533.497 774.402 475.958 46.4885 0.0370257 22.0844
0.462243 0.619123 1.03886 0.269277 0.143967 0.311377 0.1378 0.0470969 27.3972 20.7209 401.683 172.553 400.036 497.082 497.082 1297.15 1394.2 310.224 213.178 528.842 774.322 475.926 41.9126 165.245 151.274 151.274 13.9708 0.462247 1.25273 0.286531 0.140087 533.412 774.322 475.925 46.4832 0.0368761 22.09
0.462187 0.619007 1.03883 0.269234 0.143937 0.31138 0.137794 0.0470801 27.4032 20.7239 401.691 172.567 400.004 497.073 497.073 1297.08 1394.15 310.217 213.147 528.758 774.242 475.893 41.9077 165.218 151.249 151.249 13.9692 0.462191 1.25294 0.286593 0.140108 533.327 774.242 475.892 46.4778 0.0367267 22.0955
0.462131 0.618891 1.03879 0.26919 0.143907 0.311383 0.137789 0.0470633 27.4093 20.7269 401.7 172.581 399.971 497.064 497.064 1297.01 1394.1 310.21 213.117 528.674 774.162 475.86 41.9029 165.192 151.225 151.224 13.9676 0.462135 1.25316 0.286655 0.140129 533.243 774.162 475.859 46.4724 0.0365773 22.1011
0.462075 0.618775 1.03876 0.269146 0.143878 0.311386 0.137783 0.0470466 27.4154 20.7299 401.709 172.595 399.939 497.056 497.056 1296.93 1394.05 310.203 213.086 528.59 774.082 475.827 41.898 165.166 151.2 151.2 13.966 0.462079 1.25337 0.286717 0.140149 533.158 774.082 475.826 46.467 0.0364281 22.1066
0.462019 0.618659 1.03873 0.269103 0.143848 0.311389 0.137778 0.0470298 27.4214 20.7329 401.717 172.609 399.906 497.047 497.047 1296.86 1394 310.196 213.055 528.506 774.002 475.794 41.8932 165.14 151.175 151.175 13.9643 0.462024 1.25358 0.286779 0.14017 533.074 774.002 475.793 46.4617 0.036279 22.1122
0.461963 0.618543 1.03869 0.269059 0.143818 0.311393 0.137772 0.0470131 27.4275 20.7359 401.726 172.624 399.874 497.038 497.038 1296.79 1393.95 310.189 213.025 528.422 773.922 475.761 41.8883 165.113 151.151 151.151 13.9627 0.461968 1.2538 0.286841 0.140191 532.989 773.922 475.76 46.4563 0.03613 22.1177
0.461907 0.618427 1.03866 0.269016 0.143788 0.311396 0.137766 0.0469963 27.4336 20.7389 401.735 172.638 399.841 497.029 497.029 1296.71 1393.9 310.182 212.994 528.338 773.842 475.728 41.8835 165.087 151.126 151.126 13.9611 0.461912 1.25401 0.286903 0.140211 532.905 773.842 475.727 46.451 0.0359811 22.1233
0.461851 0.618311 1.03862 0.268972 0.143759 0.311399 0.137761 0.0469796 27.4396 20.7419 401.743 172.652 399.809 497.021 497.021 1296.64 1393.85 310.175 212.963 528.254 773.762 475.695 41.8786 165.061 151.102 151.101 13.9595 0.461856 1.25423 0.286965 0.140232 532.821 773.762 475.695 46.4456 0.0358323 22.1288
0.461795 0.618195 1.03859 0.268928 0.143729 0.311402 0.137755 0.0469629 27.4457 20.745 401.752 172.666 399.776 497.012 497.012 1296.56 1393.8 310.168 212.933 528.171 773.681 475.662 41.8738 165.035 151.077 151.077 13.9579 0.4618 1.25444 0.287027 0.140253 532.736 773.681 475.662 46.4403 0.0356837 22.1344
0.46174 0.618079 1.03856 0.268885 0.143699 0.311405 0.13775 0.0469462 27.4518 20.748 401.761 172.68 399.744 497.003 497.003 1296.49 1393.75 310.162 212.902 528.087 773.601 475.63 41.869 165.009 151.053 151.052 13.9563 0.461745 1.25465 0.287089 0.140273 532.652 773.601 475.629 46.4349 0.0355352 22.1399
0.461684 0.617964 1.03852 0.268841 0.143669 0.311408 0.137744 0.0469295 27.4578 20.751 401.769 172.694 399.711 496.994 496.994 1296.42 1393.7 310.155 212.871 528.003 773.521 475.597 41.8641 164.982 151.028 151.028 13.9547 0.461689 1.25487 0.287151 0.140294 532.568 773.521 475.596 46.4296 0.0353867 22.1455
0.461628 0.617848 1.03849 0.268797 0.14364 0.311411 0.137738 0.0469128 27.4639 20.754 401.778 172.709 399.679 496.986 496.986 1296.34 1393.65 310.148 212.841 527.92 773.441 475.564 41.8593 164.956 151.003 151.003 13.953 0.461633 1.25508 0.287212 0.140314 532.484 773.441 475.563 46.4242 0.0352384 22.151
0.461573 0.617732 1.03846 0.268753 0.14361 0.311414 0.137733 0.0468962 27.47 20.757 401.787 172.723 399.646 496.977 496.977 1296.27 1393.6 310.141 212.81 527.836 773.361 475.531 41.8545 164.93 150.979 150.979 13.9514 0.461578 1.25529 0.287274 0.140335 532.4 773.361 475.53 46.4189 0.0350902 22.1565
0.461517 0.617617 1.03842 0.26871 0.14358 0.311417 0.137727 0.0468795 27.4761 20.76 401.795 172.737 399.614 496.968 496.968 1296.2 1393.55 310.134 212.779 527.753 773.281 475.498 41.8496 164.904 150.954 150.954 13.9498 0.461522 1.25551 0.287336 0.140356 532.316 773.281 475.497 46.4136 0.0349421 22.1621
0.461461 0.617501 1.03839 0.268666 0.143551 0.31142 0.137722 0.0468629 27.4821 20.763 401.804 172.751 399.581 496.959 496.959 1296.12 1393.5 310.127 212.749 527.669 773.201 475.465 41.8448 164.878 150.93 150.929 13.9482 0.461466 1.25572 0.287398 0.140376 532.232 773.201 475.464 46.4082 0.0347942 22.1676
0.461406 0.617386 1.03835 0.268622 0.143521 0.311423 0.137716 0.0468462 27.4882 20.7661 401.813 172.765 399.549 496.951 496.951 1296.05 1393.45 310.12 212.718 527.586 773.121 475.432 41.84 164.852 150.905 150.905 13.9466 0.461411 1.25593 0.28746 0.140397 532.148 773.121 475.431 46.4029 0.0346463 22.1732
0.46135 0.61727 1.03832 0.268578 0.143492 0.311426 0.13771 0.0468296 27.4943 20.7691 401.822 172.78 399.516 496.942 496.942 1295.97 1393.4 310.113 212.688 527.503 773.041 475.399 41.8352 164.826 150.881 150.88 13.945 0.461355 1.25615 0.287522 0.140418 532.064 773.041 475.398 46.3976 0.0344986 22.1787
0.461295 0.617155 1.03829 0.268534 0.143462 0.311429 0.137705 0.046813 27.5004 20.7721 401.83 172.794 399.484 496.933 496.933 1295.9 1393.35 310.106 212.657 527.419 772.961 475.366 41.8304 164.799 150.856 150.856 13.9434 0.4613 1.25636 0.287583 0.140438 531.981 772.961 475.366 46.3923 0.034351 22.1842
0.461239 0.617039 1.03825 0.268491 0.143432 0.311432 0.137699 0.0467964 27.5065 20.7751 401.839 172.808 399.452 496.924 496.924 1295.83 1393.3 310.099 212.627 527.336 772.88 475.334 41.8256 164.773 150.832 150.831 13.9418 0.461244 1.25657 0.287645 0.140459 531.897 772.88 475.333 46.387 0.0342035 22.1898
0.461184 0.616924 1.03822 0.268447 0.143403 0.311435 0.137694 0.0467799 27.5125 20.7781 401.848 172.822 399.419 496.915 496.915 1295.75 1393.25 310.093 212.596 527.253 772.8 475.301 41.8208 164.747 150.807 150.807 13.9402 0.461189 1.25678 0.287707 0.140479 531.813 772.8 475.3 46.3817 0.0340561 22.1953
0.461129 0.616808 1.03818 0.268403 0.143373 0.311437 0.137688 0.0467633 27.5186 20.7812 401.856 172.836 399.387 496.907 496.907 1295.68 1393.2 310.086 212.566 527.17 772.72 475.268 41.816 164.721 150.782 150.782 13.9386 0.461134 1.257 0.287768 0.1405 531.73 772.72 475.267 46.3763 0.0339088 22.2008
0.461073 0.616693 1.03815 0.268359 0.143344 0.31144 0.137683 0.0467468 27.5247 20.7842 401.865 172.851 399.354 496.898 496.898 1295.61 1393.15 310.079 212.535 527.087 772.64 475.235 41.8112 164.695 150.758 150.758 13.937 0.461078 1.25721 0.28783 0.14052 531.646 772.64 475.234 46.371 0.0337616 22.2063
0.461018 0.616578 1.03811 0.268315 0.143314 0.311443 0.137677 0.0467302 27.5308 20.7872 401.874 172.865 399.322 496.889 496.889 1295.53 1393.1 310.072 212.505 527.004 772.56 475.202 41.8064 164.669 150.733 150.733 13.9354 0.461023 1.25742 0.287892 0.140541 531.563 772.56 475.201 46.3657 0.0336145 22.2119
0.460963 0.616463 1.03808 0.268271 0.143285 0.311446 0.137671 0.0467137 27.5369 20.7902 401.883 172.879 399.29 496.88 496.88 1295.46 1393.05 310.065 212.474 526.921 772.48 475.169 41.8016 164.643 150.709 150.709 13.9338 0.460968 1.25763 0.287953 0.140562 531.479 772.48 475.168 46.3604 0.0334676 22.2174
0.460907 0.616348 1.03805 0.268227 0.143255 0.311449 0.137666 0.0466972 27.543 20.7933 401.891 172.893 399.257 496.871 496.871 1295.39 1393 310.058 212.444 526.838 772.4 475.136 41.7968 164.616 150.684 150.684 13.9322 0.460913 1.25784 0.288015 0.140582 531.396 772.4 475.136 46.3551 0.0333208 22.2229
0.460852 0.616232 1.03801 0.268183 0.143226 0.311452 0.13766 0.0466807 27.5491 20.7963 401.9 172.907 399.225 496.863 496.863 1295.31 1392.95 310.051 212.413 526.755 772.32 475.104 41.7921 164.59 150.66 150.66 13.9306 0.460857 1.25806 0.288077 0.140603 531.312 772.32 475.103 46.3499 0.033174 22.2284
0.460797 0.616117 1.03798 0.268139 0.143196 0.311455 0.137655 0.0466642 27.5552 20.7993 401.909 172.922 399.192 496.854 496.854 1295.24 1392.9 310.044 212.383 526.673 772.24 475.071 41.7873 164.564 150.635 150.635 13.929 0.460802 1.25827 0.288138 0.140623 531.229 772.24 475.07 46.3446 0.0330274 22.234
0.460742 0.616002 1.03794 0.268095 0.143167 0.311458 0.137649 0.0466477 27.5613 20.8024 401.918 172.936 399.16 496.845 496.845 1295.17 1392.85 310.037 212.353 526.59 772.16 475.038 41.7825 164.538 150.611 150.611 13.9274 0.460747 1.25848 0.2882 0.140644 531.146 772.16 475.037 46.3393 0.0328809 22.2395
0.460687 0.615887 1.03791 0.268051 0.143137 0.31146 0.137643 0.0466312 27.5674 20.8054 401.926 172.95 399.128 496.836 496.836 1295.09 1392.8 310.031 212.322 526.507 772.079 475.005 41.7777 164.512 150.586 150.586 13.9259 0.460692 1.25869 0.288261 0.140664 531.063 772.079 475.004 46.334 0.0327345 22.245
0.460632 0.615772 1.03788 0.268007 0.143108 0.311463 0.137638 0.0466148 27.5734 20.8084 401.935 172.964 399.095 496.827 496.827 1295.02 1392.75 310.024 212.292 526.425 771.999 474.972 41.773 164.486 150.562 150.562 13.9243 0.460637 1.2589 0.288323 0.140685 530.98 771.999 474.971 46.3287 0.0325883 22.2505
0.460577 0.615657 1.03784 0.267963 0.143078 0.311466 0.137632 0.0465984 27.5795 20.8115 401.944 172.978 399.063 496.818 496.818 1294.94 1392.7 310.017 212.261 526.342 771.919 474.939 41.7682 164.46 150.537 150.537 13.9227 0.460582 1.25911 0.288384 0.140705 530.897 771.919 474.939 46.3235 0.0324421 22.256
0.460522 0.615542 1.03781 0.267919 0.143049 0.311469 0.137627 0.0465819 27.5856 20.8145 401.953 172.993 399.031 496.81 496.81 1294.87 1392.65 310.01 212.231 526.26 771.839 474.906 41.7635 164.434 150.513 150.513 13.9211 0.460527 1.25932 0.288446 0.140726 530.814 771.839 474.906 46.3182 0.0322961 22.2616
0.460467 0.615428 1.03777 0.267874 0.14302 0.311472 0.137621 0.0465655 27.5917 20.8175 401.961 173.007 398.999 496.801 496.801 1294.8 1392.6 310.003 212.201 526.177 771.759 474.874 41.7587 164.408 150.488 150.488 13.9195 0.460472 1.25953 0.288507 0.140746 530.731 771.759 474.873 46.3129 0.0321501 22.2671
0.460412 0.615313 1.03774 0.26783 0.14299 0.311474 0.137616 0.0465491 27.5979 20.8206 401.97 173.021 398.966 496.792 496.792 1294.72 1392.55 309.996 212.17 526.095 771.679 474.841 41.754 164.382 150.464 150.464 13.9179 0.460417 1.25974 0.288569 0.140767 530.648 771.679 474.84 46.3077 0.0320043 22.2726
0.460357 0.615198 1.0377 0.267786 0.142961 0.311477 0.13761 0.0465327 27.604 20.8236 401.979 173.035 398.934 496.783 496.783 1294.65 1392.5 309.989 212.14 526.013 771.599 474.808 41.7492 164.356 150.439 150.439 13.9163 0.460362 1.25995 0.28863 0.140787 530.565 771.599 474.807 46.3024 0.0318586 22.2781
0.460302 0.615083 1.03767 0.267742 0.142931 0.31148 0.137604 0.0465164 27.6101 20.8267 401.988 173.049 398.902 496.774 496.774 1294.58 1392.45 309.982 212.11 525.93 771.519 474.775 41.7445 164.33 150.415 150.415 13.9148 0.460307 1.26016 0.288692 0.140808 530.482 771.519 474.774 46.2971 0.031713 22.2836
0.460247 0.614969 1.03764 0.267698 0.142902 0.311483 0.137599 0.0465 27.6162 20.8297 401.997 173.064 398.869 496.765 496.765 1294.5 1392.4 309.975 212.079 525.848 771.439 474.742 41.7397 164.303 150.39 150.39 13.9132 0.460253 1.26037 0.288753 0.140828 530.399 771.439 474.742 46.2919 0.0315675 22.2891
0.460192 0.614854 1.0376 0.267654 0.142873 0.311485 0.137593 0.0464836 27.6223 20.8327 402.005 173.078 398.837 496.756 496.756 1294.43 1392.35 309.969 212.049 525.766 771.359 474.71 41.735 164.277 150.366 150.366 13.9116 0.460198 1.26058 0.288814 0.140848 530.317 771.359 474.709 46.2866 0.0314221 22.2946
0.460138 0.614739 1.03757 0.267609 0.142843 0.311488 0.137588 0.0464673 27.6284 20.8358 402.014 173.092 398.805 496.748 496.748 1294.36 1392.3 309.962 212.019 525.684 771.279 474.677 41.7302 164.251 150.341 150.341 13.91 0.460143 1.26079 0.288876 0.140869 530.234 771.279 474.676 46.2814 0.0312768 22.3001
0.460083 0.614625 1.03753 0.267565 0.142814 0.311491 0.137582 0.046451 27.6345 20.8388 402.023 173.106 398.773 496.739 496.739 1294.28 1392.25 309.955 211.989 525.602 771.198 474.644 41.7255 164.225 150.317 150.317 13.9084 0.460088 1.261 0.288937 0.140889 530.152 771.198 474.643 46.2761 0.0311316 22.3056
0.460028 0.61451 1.0375 0.267521 0.142785 0.311494 0.137577 0.0464347 27.6406 20.8419 402.032 173.12 398.74 496.73 496.73 1294.21 1392.2 309.948 211.958 525.52 771.118 474.611 41.7208 164.199 150.293 150.292 13.9069 0.460034 1.26121 0.288998 0.14091 530.069 771.118 474.61 46.2709 0.0309866 22.3111
0.459974 0.614396 1.03746 0.267476 0.142755 0.311496 0.137571 0.0464183 27.6467 20.8449 402.04 173.135 398.708 496.721 496.721 1294.14 1392.15 309.941 211.928 525.438 771.038 474.578 41.7161 164.173 150.268 150.268 13.9053 0.459979 1.26142 0.28906 0.14093 529.987 771.038 474.578 46.2657 0.0308416 22.3166
0.459919 0.614281 1.03743 0.267432 0.142726 0.311499 0.137565 0.0464021 27.6528 20.848 402.049 173.149 398.676 496.712 496.712 1294.06 1392.1 309.934 211.898 525.356 770.958 474.546 41.7113 164.147 150.244 150.243 13.9037 0.459924 1.26163 0.289121 0.14095 529.904 770.958 474.545 46.2604 0.0306968 22.3221
0.459864 0.614167 1.03739 0.267388 0.142697 0.311502 0.13756 0.0463858 27.659 20.851 402.058 173.163 398.644 496.703 496.703 1293.99 1392.05 309.927 211.868 525.274 770.878 474.513 41.7066 164.121 150.219 150.219 13.9022 0.45987 1.26184 0.289182 0.140971 529.822 770.878 474.512 46.2552 0.0305521 22.3277
0.45981 0.614053 1.03736 0.267343 0.142668 0.311504 0.137554 0.0463695 27.6651 20.8541 402.067 173.177 398.611 496.694 496.694 1293.92 1392 309.92 211.838 525.192 770.798 474.48 41.7019 164.095 150.195 150.195 13.9006 0.459815 1.26205 0.289243 0.140991 529.739 770.798 474.479 46.25 0.0304075 22.3332
0.459755 0.613938 1.03733 0.267299 0.142638 0.311507 0.137549 0.0463533 27.6712 20.8571 402.076 173.192 398.579 496.685 496.685 1293.84 1391.95 309.913 211.807 525.11 770.718 474.447 41.6972 164.069 150.17 150.17 13.899 0.459761 1.26226 0.289305 0.141012 529.657 770.718 474.446 46.2447 0.030263 22.3386
0.459701 0.613824 1.03729 0.267255 0.142609 0.31151 0.137543 0.046337 27.6773 20.8602 402.085 173.206 398.547 496.676 496.676 1293.77 1391.9 309.907 211.777 525.029 770.638 474.414 41.6925 164.043 150.146 150.146 13.8974 0.459706 1.26247 0.289366 0.141032 529.575 770.638 474.414 46.2395 0.0301186 22.3441
0.459646 0.61371 1.03726 0.26721 0.14258 0.311512 0.137538 0.0463208 27.6834 20.8632 402.093 173.22 398.515 496.668 496.668 1293.7 1391.85 309.9 211.747 524.947 770.558 474.382 41.6878 164.017 150.121 150.121 13.8959 0.459652 1.26268 0.289427 0.141052 529.493 770.558 474.381 46.2343 0.0299743 22.3496
0.459592 0.613596 1.03722 0.267166 0.142551 0.311515 0.137532 0.0463046 27.6896 20.8663 402.102 173.234 398.483 496.659 496.659 1293.62 1391.8 309.893 211.717 524.866 770.478 474.349 41.6831 163.991 150.097 150.097 13.8943 0.459597 1.26289 0.289488 0.141073 529.411 770.478 474.348 46.2291 0.0298301 22.3551
0.459538 0.613482 1.03719 0.267121 0.142522 0.311517 0.137527 0.0462884 27.6957 20.8694 402.111 173.248 398.451 496.65 496.65 1293.55 1391.75 309.886 211.687 524.784 770.397 474.316 41.6784 163.965 150.073 150.072 13.8927 0.459543 1.2631 0.289549 0.141093 529.329 770.397 474.315 46.2239 0.029686 22.3606
0.459483 0.613367 1.03715 0.267077 0.142492 0.31152 0.137521 0.0462722 27.7018 20.8724 402.12 173.263 398.418 496.641 496.641 1293.48 1391.7 309.879 211.657 524.702 770.317 474.283 41.6737 163.939 150.048 150.048 13.8912 0.459489 1.2633 0.28961 0.141113 529.247 770.317 474.283 46.2187 0.029542 22.3661
0.459429 0.613253 1.03712 0.267032 0.142463 0.311523 0.137515 0.046256 27.7079 20.8755 402.129 173.277 398.386 496.632 496.632 1293.4 1391.65 309.872 211.627 524.621 770.237 474.251 41.669 163.913 150.024 150.024 13.8896 0.459434 1.26351 0.289671 0.141134 529.165 770.237 474.25 46.2135 0.0293982 22.3716
0.459375 0.613139 1.03708 0.266988 0.142434 0.311525 0.13751 0.0462398 27.7141 20.8785 402.137 173.291 398.354 496.623 496.623 1293.33 1391.6 309.865 211.596 524.54 770.157 474.218 41.6643 163.887 149.999 149.999 13.888 0.45938 1.26372 0.289732 0.141154 529.083 770.157 474.217 46.2083 0.0292544 22.3771
0.45932 0.613025 1.03705 0.266943 0.142405 0.311528 0.137504 0.0462237 27.7202 20.8816 402.146 173.305 398.322 496.614 496.614 1293.26 1391.55 309.858 211.566 524.458 770.077 474.185 41.6596 163.861 149.975 149.975 13.8865 0.459326 1.26393 0.289793 0.141174 529.001 770.077 474.184 46.2031 0.0291108 22.3826
0.459266 0.612911 1.03701 0.266899 0.142376 0.31153 0.137499 0.0462075 27.7263 20.8847 402.155 173.32 398.29 496.605 496.605 1293.18 1391.5 309.852 211.536 524.377 769.997 474.152 41.6549 163.835 149.95 149.95 13.8849 0.459272 1.26414 0.289855 0.141195 528.919 769.997 474.152 46.1979 0.0289673 22.3881
0.459212 0.612797 1.03698 0.266854 0.142347 0.311533 0.137493 0.0461914 27.7325 20.8877 402.164 173.334 398.258 496.596 496.596 1293.11 1391.45 309.845 211.506 524.296 769.917 474.12 41.6503 163.809 149.926 149.926 13.8834 0.459217 1.26434 0.289916 0.141215 528.837 769.917 474.119 46.1927 0.0288238 22.3936
0.459158 0.612684 1.03694 0.26681 0.142318 0.311535 0.137488 0.0461752 27.7386 20.8908 402.173 173.348 398.226 496.587 496.587 1293.04 1391.4 309.838 211.476 524.215 769.837 474.087 41.6456 163.783 149.902 149.901 13.8818 0.459163 1.26455 0.289977 0.141235 528.756 769.837 474.086 46.1875 0.0286805 22.3991
0.459103 0.61257 1.03691 0.266765 0.142288 0.311538 0.137482 0.0461591 27.7447 20.8939 402.182 173.362 398.193 496.578 496.578 1292.97 1391.35 309.831 211.446 524.134 769.757 474.054 41.6409 163.757 149.877 149.877 13.8803 0.459109 1.26476 0.290038 0.141256 528.674 769.757 474.053 46.1823 0.0285373 22.4045
0.459049 0.612456 1.03687 0.26672 0.142259 0.31154 0.137477 0.046143 27.7509 20.8969 402.191 173.377 398.161 496.569 496.569 1292.89 1391.3 309.824 211.416 524.053 769.677 474.021 41.6363 163.731 149.853 149.853 13.8787 0.459055 1.26497 0.290098 0.141276 528.593 769.677 474.021 46.1771 0.0283942 22.41
0.458995 0.612342 1.03684 0.266676 0.14223 0.311543 0.137471 0.046127 27.757 20.9 402.199 173.391 398.129 496.56 496.56 1292.82 1391.25 309.817 211.386 523.971 769.597 473.989 41.6316 163.706 149.828 149.828 13.8771 0.459001 1.26517 0.290159 0.141296 528.511 769.597 473.988 46.1719 0.0282512 22.4155
0.458941 0.612229 1.03681 0.266631 0.142201 0.311545 0.137466 0.0461109 27.7632 20.9031 402.208 173.405 398.097 496.551 496.551 1292.75 1391.2 309.81 211.356 523.891 769.516 473.956 41.6269 163.68 149.804 149.804 13.8756 0.458947 1.26538 0.29022 0.141317 528.43 769.516 473.955 46.1667 0.0281083 22.421
0.458887 0.612115 1.03677 0.266586 0.142172 0.311548 0.13746 0.0460948 27.7693 20.9061 402.217 173.419 398.065 496.542 496.542 1292.67 1391.15 309.803 211.326 523.81 769.436 473.923 41.6223 163.654 149.78 149.78 13.874 0.458893 1.26559 0.290281 0.141337 528.348 769.436 473.922 46.1616 0.0279655 22.4265
0.458833 0.612001 1.03674 0.266542 0.142143 0.31155 0.137454 0.0460788 27.7754 20.9092 402.226 173.434 398.033 496.534 496.534 1292.6 1391.1 309.797 211.296 523.729 769.356 473.89 41.6176 163.628 149.755 149.755 13.8725 0.458839 1.26579 0.290342 0.141357 528.267 769.356 473.89 46.1564 0.0278229 22.4319
0.458779 0.611888 1.0367 0.266497 0.142114 0.311553 0.137449 0.0460627 27.7816 20.9123 402.235 173.448 398.001 496.525 496.525 1292.53 1391.05 309.79 211.266 523.648 769.276 473.858 41.613 163.602 149.731 149.731 13.8709 0.458785 1.266 0.290403 0.141377 528.185 769.276 473.857 46.1512 0.0276803 22.4374
0.458725 0.611774 1.03667 0.266452 0.142085 0.311555 0.137443 0.0460467 27.7877 20.9154 402.244 173.462 397.969 496.516 496.516 1292.45 1391 309.783 211.236 523.567 769.196 473.825 41.6083 163.576 149.707 149.706 13.8694 0.458731 1.26621 0.290464 0.141398 528.104 769.196 473.824 46.1461 0.0275378 22.4429
0.458672 0.611661 1.03663 0.266407 0.142056 0.311558 0.137438 0.0460307 27.7939 20.9184 402.253 173.476 397.937 496.507 496.507 1292.38 1390.95 309.776 211.206 523.486 769.116 473.792 41.6037 163.55 149.682 149.682 13.8678 0.458677 1.26641 0.290525 0.141418 528.023 769.116 473.791 46.1409 0.0273955 22.4484
0.458618 0.611547 1.0366 0.266363 0.142027 0.31156 0.137432 0.0460147 27.8 20.9215 402.262 173.491 397.905 496.498 496.498 1292.31 1390.9 309.769 211.176 523.406 769.036 473.76 41.599 163.524 149.658 149.658 13.8663 0.458623 1.26662 0.290585 0.141438 527.942 769.036 473.759 46.1358 0.0272532 22.4538
0.458564 0.611434 1.03656 0.266318 0.141998 0.311563 0.137427 0.0459987 27.8062 20.9246 402.27 173.505 397.873 496.489 496.489 1292.23 1390.85 309.762 211.146 523.325 768.956 473.727 41.5944 163.498 149.633 149.633 13.8647 0.45857 1.26683 0.290646 0.141458 527.861 768.956 473.726 46.1306 0.0271111 22.4593
0.45851 0.61132 1.03653 0.266273 0.141969 0.311565 0.137421 0.0459827 27.8123 20.9277 402.279 173.519 397.841 496.48 496.48 1292.16 1390.8 309.755 211.117 523.245 768.876 473.694 41.5898 163.472 149.609 149.609 13.8632 0.458516 1.26703 0.290707 0.141478 527.78 768.876 473.693 46.1254 0.026969 22.4648
0.458456 0.611207 1.03649 0.266228 0.14194 0.311567 0.137416 0.0459667 27.8185 20.9308 402.288 173.533 397.809 496.471 496.471 1292.09 1390.75 309.749 211.087 523.164 768.796 473.661 41.5851 163.446 149.585 149.585 13.8617 0.458462 1.26724 0.290768 0.141499 527.699 768.796 473.661 46.1203 0.0268271 22.4703
0.458403 0.611094 1.03646 0.266183 0.141911 0.31157 0.13741 0.0459508 27.8247 20.9338 402.297 173.548 397.777 496.462 496.462 1292.02 1390.7 309.742 211.057 523.084 768.716 473.629 41.5805 163.42 149.56 149.56 13.8601 0.458408 1.26744 0.290828 0.141519 527.618 768.716 473.628 46.1152 0.0266853 22.4757
0.458349 0.61098 1.03642 0.266139 0.141882 0.311572 0.137405 0.0459348 27.8308 20.9369 402.306 173.562 397.745 496.453 496.453 1291.94 1390.65 309.735 211.027 523.003 768.636 473.596 41.5759 163.395 149.536 149.536 13.8586 0.458355 1.26765 0.290889 0.141539 527.537 768.636 473.595 46.11 0.0265436 22.4812
0.458295 0.610867 1.03639 0.266094 0.141854 0.311574 0.137399 0.0459189 27.837 20.94 402.315 173.576 397.713 496.444 496.444 1291.87 1390.6 309.728 210.997 522.923 768.555 473.563 41.5713 163.369 149.512 149.512 13.857 0.458301 1.26786 0.29095 0.141559 527.456 768.555 473.563 46.1049 0.0264019 22.4867
