dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.395704 0.534813 0.909988 0.00764751 0.127961 0.243006 0.111067 0.0472144 36.5621 28.2827 451.303 214.242 353.94 427.76 427.76 1135.64 1209.46 290.354 216.533 431.723 515.914 365.879 33.0529 87.706 76.6884 76.6884 11.0176 0.395704 0.649661 0.201452 0.0962931 435.208 515.914 365.879 36.5383 0.218556 16.5977
0.3958 0.534973 0.910014 0.00764025 0.127999 0.243 0.111079 0.047241 36.5489 28.2759 451.304 214.215 353.978 427.766 427.766 1135.72 1209.51 290.367 216.579 431.849 515.975 365.913 33.0617 87.7302 76.7097 76.7096 11.0205 0.3958 0.64943 0.201373 0.0962705 435.334 515.975 365.913 36.5475 0.219071 16.5907
0.395896 0.535132 0.910039 0.00763299 0.128037 0.242993 0.111091 0.0472676 36.5357 28.2691 451.305 214.188 354.016 427.772 427.772 1135.8 1209.56 290.38 216.625 431.975 516.035 365.947 33.0705 87.7544 76.731 76.731 11.0235 0.395896 0.649198 0.201294 0.0962479 435.461 516.035 365.947 36.5567 0.219587 16.5837
0.395992 0.535292 0.910065 0.00762572 0.128075 0.242987 0.111102 0.0472942 36.5225 28.2624 451.306 214.161 354.055 427.778 427.778 1135.89 1209.61 290.393 216.67 432.101 516.096 365.981 33.0793 87.7787 76.7523 76.7523 11.0264 0.395992 0.648967 0.201215 0.0962253 435.588 516.096 365.981 36.566 0.220104 16.5767
0.396088 0.535452 0.910091 0.00761844 0.128113 0.24298 0.111114 0.0473209 36.5093 28.2556 451.307 214.134 354.093 427.783 427.783 1135.97 1209.66 290.406 216.716 432.228 516.156 366.015 33.0882 87.8029 76.7736 76.7736 11.0293 0.396088 0.648734 0.201136 0.0962026 435.715 516.156 366.015 36.5753 0.220621 16.5696
0.396185 0.535612 0.910116 0.00761114 0.128151 0.242974 0.111126 0.0473477 36.4961 28.2488 451.308 214.107 354.132 427.789 427.789 1136.05 1209.71 290.419 216.762 432.355 516.217 366.049 33.0971 87.8272 76.7949 76.7949 11.0323 0.396185 0.648502 0.201057 0.09618 435.842 516.217 366.049 36.5846 0.22114 16.5626
0.396281 0.535771 0.910142 0.00760385 0.128189 0.242967 0.111138 0.0473744 36.4829 28.2421 451.309 214.08 354.17 427.795 427.795 1136.14 1209.76 290.433 216.808 432.481 516.277 366.084 33.1059 87.8515 76.8163 76.8162 11.0353 0.396282 0.648269 0.200978 0.0961573 435.969 516.277 366.083 36.5939 0.22166 16.5555
0.396378 0.535931 0.910167 0.00759654 0.128227 0.242961 0.11115 0.0474012 36.4697 28.2353 451.311 214.053 354.208 427.801 427.801 1136.22 1209.81 290.446 216.854 432.609 516.338 366.118 33.1148 87.8758 76.8376 76.8375 11.0382 0.396378 0.648036 0.200898 0.0961345 436.097 516.338 366.117 36.6032 0.222181 16.5485
0.396475 0.536092 0.910193 0.00758922 0.128265 0.242954 0.111162 0.0474281 36.4565 28.2285 451.312 214.026 354.247 427.807 427.807 1136.3 1209.86 290.459 216.9 432.736 516.399 366.152 33.1238 87.9001 76.8589 76.8589 11.0412 0.396475 0.647803 0.200819 0.0961118 436.225 516.399 366.152 36.6125 0.222703 16.5414
0.396572 0.536252 0.910218 0.00758189 0.128303 0.242948 0.111174 0.0474549 36.4433 28.2218 451.313 213.999 354.285 427.812 427.812 1136.38 1209.91 290.472 216.946 432.863 516.459 366.186 33.1327 87.9244 76.8803 76.8802 11.0442 0.396572 0.647569 0.20074 0.096089 436.353 516.459 366.186 36.6219 0.223226 16.5343
0.39667 0.536412 0.910244 0.00757455 0.128341 0.242941 0.111186 0.0474819 36.4302 28.215 451.314 213.971 354.324 427.818 427.818 1136.47 1209.96 290.486 216.992 432.991 516.52 366.22 33.1416 87.9487 76.9016 76.9016 11.0472 0.39667 0.647336 0.20066 0.0960662 436.481 516.52 366.22 36.6313 0.22375 16.5272
0.396767 0.536572 0.910269 0.00756721 0.12838 0.242935 0.111198 0.0475088 36.417 28.2083 451.315 213.944 354.362 427.824 427.824 1136.55 1210.01 290.499 217.038 433.119 516.58 366.254 33.1506 87.9731 76.923 76.9229 11.0501 0.396767 0.647101 0.200581 0.0960433 436.609 516.58 366.254 36.6407 0.224275 16.5202
0.396865 0.536733 0.910294 0.00755985 0.128418 0.242928 0.11121 0.0475358 36.4038 28.2015 451.316 213.917 354.401 427.83 427.83 1136.63 1210.06 290.512 217.084 433.247 516.641 366.288 33.1596 87.9974 76.9443 76.9443 11.0531 0.396865 0.646867 0.200501 0.0960205 436.738 516.641 366.288 36.6501 0.224801 16.5131
0.396962 0.536893 0.910319 0.00755249 0.128456 0.242922 0.111222 0.0475628 36.3907 28.1948 451.317 213.89 354.439 427.835 427.835 1136.71 1210.11 290.526 217.13 433.376 516.702 366.322 33.1686 88.0218 76.9657 76.9656 11.0561 0.396962 0.646632 0.200421 0.0959976 436.866 516.702 366.322 36.6595 0.225328 16.506
0.39706 0.537054 0.910344 0.00754512 0.128494 0.242915 0.111234 0.0475899 36.3775 28.1881 451.318 213.863 354.478 427.841 427.841 1136.8 1210.16 290.539 217.176 433.504 516.762 366.357 33.1776 88.0462 76.987 76.987 11.0591 0.39706 0.646397 0.200341 0.0959747 436.995 516.762 366.356 36.6689 0.225856 16.4989
0.397158 0.537215 0.910369 0.00753774 0.128533 0.242908 0.111246 0.047617 36.3643 28.1813 451.319 213.836 354.517 427.847 427.847 1136.88 1210.21 290.552 217.222 433.633 516.823 366.391 33.1866 88.0705 77.0084 77.0084 11.0622 0.397158 0.646162 0.200262 0.0959517 437.125 516.823 366.391 36.6784 0.226385 16.4918
0.397256 0.537376 0.910394 0.00753034 0.128571 0.242902 0.111258 0.0476442 36.3512 28.1746 451.321 213.809 354.555 427.852 427.852 1136.96 1210.26 290.566 217.269 433.762 516.884 366.425 33.1957 88.0949 77.0298 77.0297 11.0652 0.397257 0.645926 0.200182 0.0959288 437.254 516.884 366.425 36.6878 0.226915 16.4847
0.397355 0.537536 0.910419 0.00752294 0.128609 0.242895 0.111271 0.0476713 36.338 28.1679 451.322 213.782 354.594 427.858 427.858 1137.05 1210.31 290.579 217.315 433.891 516.944 366.459 33.2047 88.1193 77.0512 77.0511 11.0682 0.397355 0.64569 0.200102 0.0959058 437.384 516.944 366.459 36.6973 0.227447 16.4776
0.397453 0.537697 0.910444 0.00751553 0.128648 0.242888 0.111283 0.0476986 36.3249 28.1611 451.323 213.755 354.632 427.864 427.864 1137.13 1210.36 290.593 217.361 434.021 517.005 366.493 33.2138 88.1437 77.0726 77.0725 11.0712 0.397453 0.645454 0.200021 0.0958827 437.513 517.005 366.493 36.7068 0.227979 16.4704
0.397552 0.537859 0.910469 0.00750812 0.128686 0.242881 0.111295 0.0477258 36.3118 28.1544 451.324 213.728 354.671 427.869 427.869 1137.21 1210.41 290.606 217.408 434.15 517.066 366.527 33.2229 88.1682 77.094 77.0939 11.0742 0.397552 0.645217 0.199941 0.0958597 437.644 517.066 366.527 36.7163 0.228512 16.4633
0.397651 0.53802 0.910494 0.00750069 0.128725 0.242875 0.111307 0.0477531 36.2986 28.1477 451.325 213.701 354.71 427.875 427.875 1137.29 1210.46 290.62 217.454 434.28 517.127 366.562 33.232 88.1926 77.1154 77.1153 11.0773 0.397651 0.644981 0.199861 0.0958366 437.774 517.127 366.561 36.7259 0.229047 16.4562
0.39775 0.538181 0.910519 0.00749325 0.128763 0.242868 0.111319 0.0477805 36.2855 28.141 451.326 213.674 354.748 427.881 427.881 1137.38 1210.51 290.633 217.501 434.41 517.187 366.596 33.2411 88.217 77.1368 77.1367 11.0803 0.39775 0.644743 0.199781 0.0958135 437.904 517.187 366.596 36.7354 0.229583 16.449
0.397849 0.538342 0.910543 0.0074858 0.128801 0.242861 0.111332 0.0478079 36.2724 28.1343 451.327 213.647 354.787 427.886 427.886 1137.46 1210.56 290.647 217.547 434.54 517.248 366.63 33.2503 88.2415 77.1582 77.1581 11.0834 0.397849 0.644506 0.1997 0.0957904 438.035 517.248 366.63 36.745 0.230119 16.4419
0.397948 0.538504 0.910568 0.00747835 0.12884 0.242854 0.111344 0.0478353 36.2592 28.1276 451.329 213.62 354.826 427.892 427.892 1137.54 1210.61 290.66 217.594 434.671 517.309 366.664 33.2594 88.266 77.1796 77.1795 11.0864 0.397948 0.644268 0.19962 0.0957673 438.166 517.309 366.664 36.7546 0.230657 16.4347
0.398048 0.538666 0.910593 0.00747089 0.128878 0.242847 0.111356 0.0478627 36.2461 28.1209 451.33 213.593 354.864 427.898 427.898 1137.63 1210.66 290.674 217.641 434.801 517.369 366.698 33.2686 88.2905 77.201 77.2009 11.0895 0.398048 0.64403 0.199539 0.0957441 438.297 517.369 366.698 36.7642 0.231196 16.4276
0.398147 0.538827 0.910617 0.00746341 0.128917 0.242841 0.111369 0.0478902 36.233 28.1142 451.331 213.566 354.903 427.903 427.903 1137.71 1210.71 290.687 217.687 434.932 517.43 366.733 33.2778 88.3149 77.2224 77.2224 11.0925 0.398147 0.643792 0.199459 0.0957209 438.428 517.43 366.732 36.7738 0.231736 16.4204
0.398247 0.538989 0.910642 0.00745593 0.128955 0.242834 0.111381 0.0479178 36.2199 28.1075 451.332 213.539 354.942 427.909 427.909 1137.79 1210.76 290.701 217.734 435.063 517.491 366.767 33.287 88.3394 77.2439 77.2438 11.0956 0.398247 0.643553 0.199378 0.0956977 438.56 517.491 366.767 36.7834 0.232277 16.4132
0.398347 0.539151 0.910666 0.00744844 0.128994 0.242827 0.111393 0.0479454 36.2068 28.1008 451.333 213.512 354.981 427.915 427.915 1137.88 1210.81 290.715 217.781 435.195 517.552 366.801 33.2962 88.364 77.2653 77.2652 11.0987 0.398347 0.643314 0.199297 0.0956744 438.691 517.552 366.801 36.7931 0.232819 16.406
0.398447 0.539313 0.91069 0.00744093 0.129033 0.24282 0.111406 0.047973 36.1937 28.0941 451.334 213.485 355.02 427.92 427.92 1137.96 1210.86 290.728 217.828 435.326 517.612 366.835 33.3055 88.3885 77.2867 77.2867 11.1018 0.398447 0.643075 0.199216 0.0956512 438.823 517.612 366.835 36.8027 0.233362 16.3989
0.398547 0.539475 0.910715 0.00743342 0.129071 0.242813 0.111418 0.0480007 36.1806 28.0874 451.335 213.458 355.058 427.926 427.926 1138.04 1210.91 290.742 217.875 435.458 517.673 366.869 33.3147 88.413 77.3082 77.3081 11.1049 0.398547 0.642836 0.199135 0.0956278 438.956 517.673 366.869 36.8124 0.233906 16.3917
0.398648 0.539637 0.910739 0.00742591 0.12911 0.242806 0.111431 0.0480284 36.1675 28.0807 451.337 213.431 355.097 427.931 427.931 1138.13 1210.96 290.756 217.922 435.59 517.734 366.904 33.324 88.4376 77.3296 77.3296 11.1079 0.398648 0.642596 0.199054 0.0956045 439.088 517.734 366.903 36.8221 0.234452 16.3845
0.398748 0.539799 0.910763 0.00741838 0.129149 0.242799 0.111443 0.0480561 36.1544 28.0741 451.338 213.404 355.136 427.937 427.937 1138.21 1211.01 290.769 217.969 435.722 517.795 366.938 33.3333 88.4621 77.3511 77.351 11.111 0.398748 0.642356 0.198973 0.0955812 439.221 517.795 366.938 36.8318 0.234998 16.3773
0.398849 0.539962 0.910787 0.00741084 0.129187 0.242792 0.111456 0.0480839 36.1413 28.0674 451.339 213.377 355.175 427.943 427.943 1138.29 1211.06 290.783 218.016 435.855 517.856 366.972 33.3426 88.4867 77.3726 77.3725 11.1141 0.398849 0.642115 0.198892 0.0955578 439.353 517.856 366.972 36.8415 0.235546 16.3701
0.39895 0.540124 0.910811 0.00740329 0.129226 0.242785 0.111468 0.0481117 36.1283 28.0607 451.34 213.35 355.214 427.948 427.948 1138.38 1211.11 290.797 218.063 435.987 517.917 367.006 33.3519 88.5113 77.394 77.394 11.1173 0.39895 0.641875 0.198811 0.0955344 439.487 517.917 367.006 36.8513 0.236094 16.3628
0.399051 0.540286 0.910835 0.00739573 0.129265 0.242778 0.111481 0.0481396 36.1152 28.0541 451.341 213.323 355.253 427.954 427.954 1138.46 1211.16 290.811 218.11 436.12 517.977 367.041 33.3613 88.5358 77.4155 77.4154 11.1204 0.399051 0.641634 0.198729 0.0955109 439.62 517.977 367.04 36.8611 0.236644 16.3556
0.399152 0.540449 0.910859 0.00738817 0.129303 0.242771 0.111493 0.0481675 36.1021 28.0474 451.342 213.296 355.292 427.959 427.959 1138.54 1211.21 290.825 218.157 436.253 518.038 367.075 33.3706 88.5604 77.437 77.4369 11.1235 0.399152 0.641392 0.198648 0.0954875 439.753 518.038 367.075 36.8708 0.237195 16.3484
0.399253 0.540612 0.910883 0.00738059 0.129342 0.242764 0.111506 0.0481955 36.089 28.0407 451.344 213.269 355.33 427.965 427.965 1138.63 1211.26 290.838 218.204 436.387 518.099 367.109 33.38 88.5851 77.4585 77.4584 11.1266 0.399254 0.641151 0.198566 0.095464 439.887 518.099 367.109 36.8806 0.237747 16.3412
0.399355 0.540775 0.910907 0.00737301 0.129381 0.242757 0.111518 0.0482234 36.076 28.0341 451.345 213.242 355.369 427.97 427.97 1138.71 1211.31 290.852 218.251 436.52 518.16 367.143 33.3894 88.6097 77.48 77.4799 11.1298 0.399355 0.640909 0.198485 0.0954405 440.021 518.16 367.143 36.8905 0.238301 16.3339
0.399457 0.540938 0.910931 0.00736542 0.12942 0.24275 0.111531 0.0482515 36.0629 28.0274 451.346 213.215 355.408 427.976 427.976 1138.79 1211.36 290.866 218.299 436.654 518.221 367.178 33.3988 88.6343 77.5015 77.5014 11.1329 0.399457 0.640666 0.198403 0.0954169 440.155 518.221 367.177 36.9003 0.238855 16.3267
0.399559 0.541101 0.910955 0.00735781 0.129459 0.242742 0.111544 0.0482796 36.0499 28.0208 451.347 213.188 355.447 427.981 427.981 1138.88 1211.41 290.88 218.346 436.788 518.282 367.212 33.4083 88.659 77.523 77.5229 11.136 0.399559 0.640424 0.198321 0.0953934 440.29 518.282 367.212 36.9102 0.239411 16.3194
0.399661 0.541264 0.910978 0.0073502 0.129498 0.242735 0.111557 0.0483077 36.0368 28.0141 451.348 213.161 355.486 427.987 427.987 1138.96 1211.46 290.894 218.394 436.922 518.343 367.246 33.4177 88.6836 77.5445 77.5444 11.1392 0.399661 0.640181 0.198239 0.0953698 440.424 518.343 367.246 36.92 0.239967 16.3122
0.399763 0.541427 0.911002 0.00734258 0.129537 0.242728 0.111569 0.0483358 36.0238 28.0075 451.349 213.134 355.525 427.992 427.992 1139.04 1211.51 290.908 218.441 437.057 518.403 367.28 33.4272 88.7083 77.566 77.5659 11.1423 0.399763 0.639938 0.198157 0.0953462 440.559 518.403 367.28 36.9299 0.240525 16.3049
0.399865 0.54159 0.911025 0.00733495 0.129576 0.242721 0.111582 0.048364 36.0107 28.0008 451.351 213.107 355.564 427.998 427.998 1139.13 1211.56 290.922 218.488 437.191 518.464 367.315 33.4367 88.733 77.5875 77.5874 11.1455 0.399865 0.639694 0.198075 0.0953225 440.694 518.464 367.315 36.9398 0.241084 16.2976
0.399968 0.541754 0.911049 0.00732731 0.129614 0.242714 0.111595 0.0483923 35.9977 27.9942 451.352 213.08 355.603 428.003 428.003 1139.21 1211.61 290.936 218.536 437.326 518.525 367.349 33.4462 88.7577 77.609 77.609 11.1487 0.399968 0.639451 0.197993 0.0952988 440.83 518.525 367.349 36.9498 0.241644 16.2903
0.400071 0.541917 0.911072 0.00731966 0.129653 0.242706 0.111608 0.0484206 35.9846 27.9876 451.353 213.053 355.643 428.009 428.009 1139.29 1211.66 290.95 218.584 437.461 518.586 367.383 33.4557 88.7824 77.6306 77.6305 11.1518 0.400071 0.639207 0.197911 0.0952751 440.965 518.586 367.383 36.9597 0.242206 16.2831
0.400173 0.542081 0.911096 0.007312 0.129692 0.242699 0.11162 0.0484489 35.9716 27.9809 451.354 213.026 355.682 428.014 428.014 1139.38 1211.71 290.964 218.631 437.597 518.647 367.418 33.4652 88.8071 77.6521 77.652 11.155 0.400174 0.638962 0.197829 0.0952514 441.101 518.647 367.417 36.9697 0.242768 16.2758
0.400277 0.542244 0.911119 0.00730434 0.129731 0.242692 0.111633 0.0484773 35.9586 27.9743 451.355 212.999 355.721 428.02 428.02 1139.46 1211.76 290.978 218.679 437.732 518.708 367.452 33.4748 88.8318 77.6736 77.6736 11.1582 0.400277 0.638717 0.197747 0.0952277 441.237 518.708 367.452 36.9796 0.243332 16.2685
0.40038 0.542408 0.911142 0.00729666 0.129771 0.242685 0.111646 0.0485057 35.9456 27.9677 451.357 212.972 355.76 428.025 428.025 1139.54 1211.81 290.992 218.727 437.868 518.769 367.486 33.4844 88.8566 77.6952 77.6951 11.1614 0.40038 0.638472 0.197664 0.0952039 441.373 518.769 367.486 36.9896 0.243897 16.2612
0.400483 0.542572 0.911166 0.00728898 0.12981 0.242677 0.111659 0.0485341 35.9325 27.9611 451.358 212.945 355.799 428.031 428.031 1139.63 1211.86 291.006 218.775 438.004 518.83 367.521 33.4939 88.8813 77.7167 77.7167 11.1646 0.400483 0.638227 0.197582 0.0951801 441.51 518.83 367.52 36.9996 0.244463 16.2539
0.400587 0.542736 0.911189 0.00728128 0.129849 0.24267 0.111672 0.0485627 35.9195 27.9545 451.359 212.918 355.838 428.036 428.036 1139.71 1211.91 291.02 218.822 438.14 518.891 367.555 33.5036 88.9061 77.7383 77.7382 11.1678 0.400587 0.637981 0.197499 0.0951562 441.646 518.891 367.555 37.0097 0.24503 16.2465
0.400691 0.5429 0.911212 0.00727358 0.129888 0.242662 0.111685 0.0485912 35.9065 27.9478 451.36 212.891 355.877 428.041 428.041 1139.8 1211.96 291.034 218.87 438.277 518.952 367.589 33.5132 88.9308 77.7599 77.7598 11.171 0.400691 0.637735 0.197417 0.0951324 441.783 518.952 367.589 37.0197 0.245598 16.2392
0.400794 0.543064 0.911235 0.00726586 0.129927 0.242655 0.111698 0.0486198 35.8935 27.9412 451.361 212.864 355.916 428.047 428.047 1139.88 1212.01 291.049 218.918 438.414 519.013 367.623 33.5228 88.9556 77.7814 77.7814 11.1742 0.400795 0.637489 0.197334 0.0951085 441.92 519.013 367.623 37.0298 0.246168 16.2319
0.400899 0.543228 0.911258 0.00725814 0.129966 0.242648 0.111711 0.0486484 35.8805 27.9346 451.363 212.837 355.956 428.052 428.052 1139.96 1212.06 291.063 218.966 438.551 519.074 367.658 33.5325 88.9804 77.803 77.8029 11.1775 0.400899 0.637243 0.197251 0.0950846 442.058 519.074 367.658 37.0399 0.246739 16.2245
0.401003 0.543393 0.911281 0.00725041 0.130005 0.24264 0.111724 0.0486771 35.8675 27.928 451.364 212.81 355.995 428.058 428.058 1140.05 1212.11 291.077 219.014 438.688 519.135 367.692 33.5422 89.0052 77.8246 77.8245 11.1807 0.401003 0.636996 0.197168 0.0950606 442.195 519.135 367.692 37.05 0.247311 16.2172
0.401107 0.543557 0.911304 0.00724267 0.130045 0.242633 0.111737 0.0487058 35.8545 27.9214 451.365 212.783 356.034 428.063 428.063 1140.13 1212.16 291.091 219.062 438.825 519.196 367.727 33.5519 89.0301 77.8462 77.8461 11.1839 0.401107 0.636749 0.197085 0.0950367 442.333 519.196 367.726 37.0601 0.247884 16.2099
0.401212 0.543722 0.911327 0.00723492 0.130084 0.242625 0.11175 0.0487346 35.8415 27.9148 451.366 212.756 356.073 428.068 428.068 1140.22 1212.21 291.105 219.111 438.963 519.257 367.761 33.5616 89.0549 77.8678 77.8677 11.1872 0.401212 0.636501 0.197002 0.0950127 442.471 519.257 367.761 37.0703 0.248458 16.2025
0.401317 0.543887 0.911349 0.00722716 0.130123 0.242618 0.111763 0.0487634 35.8285 27.9082 451.367 212.73 356.113 428.074 428.074 1140.3 1212.26 291.12 219.159 439.101 519.318 367.795 33.5714 89.0798 77.8894 77.8893 11.1904 0.401317 0.636253 0.196919 0.0949886 442.61 519.318 367.795 37.0804 0.249034 16.1951
0.401422 0.544051 0.911372 0.00721939 0.130162 0.24261 0.111776 0.0487922 35.8155 27.9016 451.369 212.703 356.152 428.079 428.079 1140.38 1212.31 291.134 219.207 439.239 519.379 367.83 33.5811 89.1046 77.911 77.9109 11.1937 0.401422 0.636005 0.196836 0.0949646 442.748 519.379 367.829 37.0906 0.249611 16.1878
0.401527 0.544216 0.911395 0.00721161 0.130202 0.242603 0.11179 0.0488211 35.8026 27.8951 451.37 212.676 356.191 428.084 428.084 1140.47 1212.36 291.148 219.255 439.378 519.44 367.864 33.5909 89.1295 77.9326 77.9325 11.1969 0.401527 0.635757 0.196753 0.0949405 442.887 519.44 367.864 37.1008 0.250189 16.1804
0.401632 0.544381 0.911417 0.00720382 0.130241 0.242595 0.111803 0.0488501 35.7896 27.8885 451.371 212.649 356.231 428.09 428.09 1140.55 1212.41 291.163 219.304 439.516 519.501 367.898 33.6007 89.1544 77.9542 77.9541 11.2002 0.401632 0.635508 0.196669 0.0949164 443.026 519.501 367.898 37.111 0.250768 16.173
0.401738 0.544546 0.91144 0.00719602 0.130281 0.242588 0.111816 0.0488791 35.7766 27.8819 451.372 212.622 356.27 428.095 428.095 1140.64 1212.46 291.177 219.352 439.655 519.562 367.933 33.6105 89.1793 77.9758 77.9758 11.2035 0.401738 0.635259 0.196586 0.0948923 443.166 519.562 367.932 37.1213 0.251349 16.1656
0.401844 0.544712 0.911462 0.00718822 0.13032 0.24258 0.111829 0.0489081 35.7636 27.8753 451.373 212.595 356.309 428.1 428.1 1140.72 1212.51 291.192 219.401 439.794 519.624 367.967 33.6204 89.2042 77.9975 77.9974 11.2067 0.401844 0.635009 0.196502 0.0948681 443.305 519.624 367.967 37.1315 0.25193 16.1582
0.401949 0.544877 0.911485 0.0071804 0.130359 0.242572 0.111843 0.0489372 35.7507 27.8688 451.375 212.568 356.349 428.106 428.106 1140.8 1212.56 291.206 219.449 439.934 519.685 368.001 33.6302 89.2291 78.0191 78.019 11.21 0.401949 0.634759 0.196419 0.0948439 443.445 519.685 368.001 37.1418 0.252513 16.1508
0.402055 0.545042 0.911507 0.00717258 0.130399 0.242565 0.111856 0.0489663 35.7377 27.8622 451.376 212.541 356.388 428.111 428.111 1140.89 1212.61 291.22 219.498 440.073 519.746 368.036 33.6401 89.254 78.0407 78.0407 11.2133 0.402056 0.634509 0.196335 0.0948197 443.585 519.746 368.036 37.1521 0.253098 16.1434
0.402162 0.545208 0.911529 0.00716474 0.130438 0.242557 0.111869 0.0489954 35.7248 27.8556 451.377 212.514 356.428 428.116 428.116 1140.97 1212.66 291.235 219.546 440.213 519.807 368.07 33.65 89.279 78.0624 78.0623 11.2166 0.402162 0.634259 0.196251 0.0947955 443.725 519.807 368.07 37.1624 0.253683 16.136
0.402268 0.545373 0.911551 0.0071569 0.130478 0.242549 0.111883 0.0490247 35.7118 27.8491 451.378 212.487 356.467 428.121 428.121 1141.06 1212.71 291.249 219.595 440.353 519.868 368.105 33.6599 89.3039 78.084 78.084 11.2199 0.402268 0.634008 0.196167 0.0947712 443.866 519.868 368.104 37.1727 0.25427 16.1286
0.402375 0.545539 0.911574 0.00714904 0.130517 0.242542 0.111896 0.0490539 35.6989 27.8425 451.38 212.46 356.507 428.127 428.127 1141.14 1212.76 291.264 219.644 440.494 519.929 368.139 33.6698 89.3289 78.1057 78.1056 11.2232 0.402375 0.633757 0.196083 0.0947469 444.007 519.929 368.139 37.1831 0.254858 16.1212
0.402482 0.545705 0.911596 0.00714118 0.130557 0.242534 0.111909 0.0490832 35.6859 27.8359 451.381 212.433 356.546 428.132 428.132 1141.22 1212.81 291.279 219.692 440.634 519.99 368.173 33.6798 89.3539 78.1274 78.1273 11.2265 0.402482 0.633506 0.195999 0.0947226 444.148 519.99 368.173 37.1935 0.255447 16.1137
0.402589 0.545871 0.911618 0.00713331 0.130596 0.242526 0.111923 0.0491126 35.673 27.8294 451.382 212.406 356.585 428.137 428.137 1141.31 1212.86 291.293 219.741 440.775 520.052 368.208 33.6898 89.3789 78.149 78.149 11.2299 0.402589 0.633254 0.195915 0.0946982 444.289 520.052 368.208 37.2039 0.256038 16.1063
0.402696 0.546037 0.91164 0.00712543 0.130636 0.242518 0.111936 0.049142 35.66 27.8228 451.383 212.38 356.625 428.143 428.143 1141.39 1212.91 291.308 219.79 440.916 520.113 368.242 33.6998 89.4039 78.1707 78.1706 11.2332 0.402696 0.633002 0.195831 0.0946738 444.431 520.113 368.242 37.2143 0.256629 16.0988
0.402803 0.546203 0.911662 0.00711754 0.130676 0.242511 0.11195 0.0491714 35.6471 27.8163 451.385 212.353 356.665 428.148 428.148 1141.48 1212.96 291.322 219.839 441.058 520.174 368.277 33.7098 89.4289 78.1924 78.1923 11.2365 0.402803 0.63275 0.195747 0.0946494 444.573 520.174 368.276 37.2247 0.257223 16.0914
0.402911 0.546369 0.911684 0.00710964 0.130715 0.242503 0.111963 0.0492009 35.6342 27.8098 451.386 212.326 356.704 428.153 428.153 1141.56 1213.01 291.337 219.888 441.199 520.235 368.311 33.7198 89.4539 78.2141 78.214 11.2399 0.402911 0.632497 0.195662 0.094625 444.715 520.235 368.311 37.2352 0.257817 16.0839
0.403018 0.546535 0.911705 0.00710173 0.130755 0.242495 0.111977 0.0492304 35.6212 27.8032 451.387 212.299 356.744 428.158 428.158 1141.65 1213.06 291.352 219.937 441.341 520.296 368.345 33.7299 89.479 78.2358 78.2357 11.2432 0.403018 0.632244 0.195578 0.0946005 444.857 520.296 368.345 37.2456 0.258413 16.0765
0.403126 0.546702 0.911727 0.00709381 0.130795 0.242487 0.11199 0.04926 35.6083 27.7967 451.388 212.272 356.783 428.163 428.163 1141.73 1213.11 291.366 219.986 441.484 520.357 368.38 33.7399 89.504 78.2575 78.2574 11.2466 0.403126 0.631991 0.195493 0.0945761 445 520.357 368.38 37.2561 0.25901 16.069
0.403234 0.546868 0.911749 0.00708588 0.130835 0.242479 0.112004 0.0492896 35.5954 27.7902 451.39 212.245 356.823 428.169 428.169 1141.81 1213.16 291.381 220.035 441.626 520.419 368.414 33.75 89.5291 78.2792 78.2791 11.25 0.403234 0.631737 0.195409 0.0945515 445.142 520.419 368.414 37.2666 0.259608 16.0615
0.403343 0.547035 0.91177 0.00707795 0.130874 0.242471 0.112018 0.0493193 35.5825 27.7836 451.391 212.218 356.862 428.174 428.174 1141.9 1213.21 291.396 220.085 441.769 520.48 368.449 33.7601 89.5542 78.3009 78.3008 11.2533 0.403343 0.631483 0.195324 0.094527 445.285 520.48 368.449 37.2772 0.260207 16.054
0.403451 0.547202 0.911792 0.00707 0.130914 0.242463 0.112031 0.049349 35.5696 27.7771 451.392 212.191 356.902 428.179 428.179 1141.98 1213.26 291.411 220.134 441.912 520.541 368.483 33.7703 89.5793 78.3226 78.3225 11.2567 0.403451 0.631229 0.195239 0.0945024 445.429 520.541 368.483 37.2877 0.260808 16.0465
0.40356 0.547369 0.911813 0.00706204 0.130954 0.242455 0.112045 0.0493788 35.5567 27.7706 451.393 212.164 356.942 428.184 428.184 1142.07 1213.31 291.425 220.183 442.055 520.602 368.518 33.7804 89.6044 78.3443 78.3442 11.2601 0.40356 0.630975 0.195154 0.0944778 445.572 520.602 368.518 37.2983 0.261411 16.039
0.403669 0.547535 0.911835 0.00705408 0.130994 0.242447 0.112059 0.0494086 35.5437 27.7641 451.395 212.138 356.981 428.189 428.189 1142.15 1213.36 291.44 220.233 442.198 520.664 368.552 33.7906 89.6295 78.366 78.366 11.2635 0.403669 0.63072 0.195069 0.0944532 445.716 520.664 368.552 37.3089 0.262014 16.0315
0.403778 0.547703 0.911856 0.0070461 0.131034 0.242439 0.112073 0.0494385 35.5308 27.7575 451.396 212.111 357.021 428.194 428.194 1142.24 1213.41 291.455 220.282 442.342 520.725 368.587 33.8008 89.6546 78.3878 78.3877 11.2669 0.403778 0.630464 0.194984 0.0944285 445.86 520.725 368.586 37.3195 0.262619 16.024
