dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.401338 0.535482 0.956144 0.0342905 0.126132 0.265353 0.117782 0.042753 35.3785 26.6181 446.06 202.939 360.386 447.832 447.832 1168.6 1256.05 295.095 207.649 440.434 559.42 391.986 34.3661 104.795 93.34 93.3399 11.4553 0.401339 0.835848 0.238485 0.112614 444.172 559.42 391.986 38.1047 0.0841027 19.4192
0.401399 0.535608 0.956184 0.0342861 0.126162 0.265351 0.117789 0.0427701 35.3681 26.6126 446.061 202.917 360.419 447.841 447.841 1168.68 1256.1 295.104 207.682 440.517 559.478 392.018 34.3714 104.818 93.3612 93.3611 11.4571 0.4014 0.835662 0.238421 0.112595 444.256 559.478 392.018 38.1105 0.0843632 19.4134
0.40146 0.535734 0.956224 0.0342818 0.126192 0.26535 0.117797 0.0427872 35.3577 26.6071 446.061 202.896 360.451 447.849 447.849 1168.75 1256.15 295.113 207.715 440.6 559.536 392.05 34.3768 104.841 93.3824 93.3823 11.4589 0.401462 0.835476 0.238356 0.112575 444.34 559.536 392.05 38.1163 0.084624 19.4075
0.401522 0.53586 0.956265 0.0342774 0.126221 0.265349 0.117804 0.0428043 35.3473 26.6016 446.062 202.874 360.484 447.858 447.858 1168.83 1256.2 295.122 207.747 440.684 559.594 392.082 34.3822 104.864 93.4036 93.4035 11.4607 0.401523 0.835289 0.238292 0.112555 444.423 559.594 392.082 38.1222 0.0848851 19.4016
0.401583 0.535986 0.956305 0.034273 0.126251 0.265348 0.117812 0.0428214 35.3369 26.5961 446.062 202.853 360.516 447.867 447.867 1168.9 1256.25 295.13 207.78 440.767 559.652 392.114 34.3875 104.887 93.4248 93.4247 11.4625 0.401584 0.835103 0.238228 0.112535 444.507 559.652 392.114 38.128 0.0851465 19.3958
0.401644 0.536113 0.956345 0.0342686 0.126281 0.265347 0.117819 0.0428386 35.3266 26.5906 446.063 202.831 360.549 447.876 447.876 1168.97 1256.3 295.139 207.813 440.851 559.709 392.147 34.3929 104.91 93.446 93.4459 11.4642 0.401646 0.834916 0.238163 0.112515 444.591 559.709 392.146 38.1338 0.0854082 19.3899
0.401706 0.536239 0.956385 0.0342642 0.126311 0.265346 0.117827 0.0428557 35.3162 26.5851 446.063 202.81 360.582 447.884 447.884 1169.05 1256.35 295.148 207.846 440.934 559.767 392.179 34.3983 104.933 93.4672 93.4671 11.466 0.401707 0.834729 0.238099 0.112495 444.675 559.767 392.178 38.1397 0.0856702 19.3841
0.401768 0.536365 0.956426 0.0342598 0.12634 0.265344 0.117834 0.0428729 35.3058 26.5796 446.064 202.788 360.614 447.893 447.893 1169.12 1256.4 295.157 207.878 441.018 559.825 392.211 34.4037 104.956 93.4884 93.4883 11.4678 0.401769 0.834542 0.238034 0.112475 444.76 559.825 392.21 38.1455 0.0859326 19.3782
0.401829 0.536491 0.956466 0.0342553 0.12637 0.265343 0.117842 0.04289 35.2955 26.5742 446.064 202.766 360.647 447.902 447.902 1169.2 1256.45 295.166 207.911 441.102 559.883 392.243 34.409 104.979 93.5096 93.5095 11.4696 0.40183 0.834354 0.23797 0.112455 444.844 559.883 392.242 38.1514 0.0861952 19.3723
0.401891 0.536617 0.956506 0.0342509 0.1264 0.265342 0.117849 0.0429072 35.2851 26.5687 446.065 202.745 360.679 447.91 447.91 1169.27 1256.5 295.175 207.944 441.185 559.941 392.275 34.4144 105.002 93.5308 93.5307 11.4714 0.401892 0.834167 0.237905 0.112435 444.928 559.941 392.275 38.1573 0.0864582 19.3664
0.401952 0.536744 0.956546 0.0342464 0.12643 0.265341 0.117857 0.0429244 35.2747 26.5632 446.065 202.723 360.712 447.919 447.919 1169.34 1256.55 295.184 207.977 441.269 559.999 392.307 34.4198 105.025 93.552 93.5519 11.4732 0.401954 0.833979 0.237841 0.112415 445.012 559.999 392.307 38.1632 0.0867214 19.3606
0.402014 0.53687 0.956586 0.0342419 0.12646 0.265339 0.117864 0.0429417 35.2644 26.5577 446.066 202.702 360.745 447.928 447.928 1169.42 1256.6 295.193 208.01 441.353 560.057 392.339 34.4252 105.048 93.5732 93.5731 11.475 0.402016 0.833791 0.237776 0.112395 445.097 560.057 392.339 38.169 0.086985 19.3547
0.402076 0.536997 0.956626 0.0342374 0.12649 0.265338 0.117872 0.0429589 35.254 26.5522 446.066 202.68 360.777 447.936 447.936 1169.49 1256.65 295.202 208.042 441.437 560.115 392.371 34.4306 105.071 93.5945 93.5944 11.4768 0.402077 0.833603 0.237711 0.112375 445.181 560.115 392.371 38.1749 0.0872489 19.3488
0.402138 0.537123 0.956667 0.0342329 0.126519 0.265337 0.117879 0.0429761 35.2437 26.5468 446.067 202.659 360.81 447.945 447.945 1169.56 1256.7 295.211 208.075 441.521 560.173 392.403 34.4361 105.094 93.6157 93.6156 11.4786 0.402139 0.833414 0.237647 0.112355 445.266 560.173 392.403 38.1808 0.0875131 19.3429
0.4022 0.53725 0.956707 0.0342283 0.126549 0.265336 0.117887 0.0429934 35.2333 26.5413 446.067 202.637 360.842 447.954 447.954 1169.64 1256.75 295.22 208.108 441.605 560.231 392.435 34.4415 105.117 93.6369 93.6368 11.4804 0.402201 0.833226 0.237582 0.112335 445.35 560.231 392.435 38.1867 0.0877776 19.337
0.402262 0.537376 0.956747 0.0342238 0.126579 0.265334 0.117894 0.0430107 35.223 26.5358 446.068 202.616 360.875 447.962 447.962 1169.71 1256.8 295.229 208.141 441.69 560.289 392.467 34.4469 105.14 93.6581 93.658 11.4822 0.402263 0.833037 0.237517 0.112315 445.435 560.289 392.467 38.1926 0.0880424 19.3311
0.402324 0.537503 0.956787 0.0342192 0.126609 0.265333 0.117902 0.043028 35.2127 26.5304 446.068 202.594 360.908 447.971 447.971 1169.79 1256.85 295.238 208.174 441.774 560.347 392.5 34.4523 105.163 93.6794 93.6793 11.4841 0.402325 0.832848 0.237452 0.112295 445.52 560.347 392.499 38.1985 0.0883076 19.3252
0.402386 0.53763 0.956827 0.0342146 0.126639 0.265332 0.117909 0.0430453 35.2023 26.5249 446.069 202.573 360.94 447.98 447.98 1169.86 1256.9 295.246 208.207 441.858 560.404 392.532 34.4578 105.186 93.7006 93.7005 11.4859 0.402387 0.832659 0.237387 0.112275 445.605 560.404 392.531 38.2044 0.0885731 19.3193
0.402448 0.537756 0.956867 0.03421 0.126669 0.265331 0.117917 0.0430626 35.192 26.5195 446.069 202.551 360.973 447.988 447.988 1169.93 1256.95 295.255 208.24 441.943 560.462 392.564 34.4632 105.209 93.7218 93.7217 11.4877 0.402449 0.83247 0.237323 0.112255 445.69 560.462 392.563 38.2103 0.0888388 19.3134
0.40251 0.537883 0.956907 0.0342054 0.126699 0.265329 0.117924 0.04308 35.1817 26.514 446.07 202.53 361.006 447.997 447.997 1170.01 1257 295.264 208.273 442.027 560.52 392.596 34.4686 105.233 93.7431 93.743 11.4895 0.402511 0.832281 0.237258 0.112234 445.775 560.52 392.596 38.2162 0.0891049 19.3075
0.402572 0.53801 0.956946 0.0342008 0.126729 0.265328 0.117932 0.0430973 35.1714 26.5086 446.071 202.508 361.038 448.006 448.006 1170.08 1257.05 295.273 208.306 442.112 560.578 392.628 34.4741 105.256 93.7643 93.7642 11.4913 0.402574 0.832091 0.237193 0.112214 445.86 560.578 392.628 38.2222 0.0893714 19.3016
0.402635 0.538137 0.956986 0.0341962 0.126759 0.265327 0.117939 0.0431147 35.1611 26.5031 446.071 202.486 361.071 448.014 448.014 1170.16 1257.1 295.282 208.339 442.197 560.636 392.66 34.4796 105.279 93.7856 93.7855 11.4931 0.402636 0.831901 0.237128 0.112194 445.945 560.636 392.66 38.2281 0.0896381 19.2957
0.402697 0.538264 0.957026 0.0341915 0.126789 0.265325 0.117947 0.0431321 35.1507 26.4977 446.072 202.465 361.104 448.023 448.023 1170.23 1257.15 295.291 208.372 442.281 560.694 392.692 34.485 105.302 93.8068 93.8067 11.495 0.402698 0.831711 0.237062 0.112174 446.03 560.694 392.692 38.234 0.0899052 19.2898
0.402759 0.53839 0.957066 0.0341868 0.126819 0.265324 0.117954 0.0431495 35.1404 26.4922 446.072 202.443 361.137 448.032 448.032 1170.3 1257.2 295.3 208.405 442.366 560.752 392.724 34.4905 105.325 93.8281 93.828 11.4968 0.402761 0.831521 0.236997 0.112154 446.115 560.752 392.724 38.24 0.0901726 19.2839
0.402822 0.538517 0.957106 0.0341821 0.126849 0.265322 0.117962 0.0431669 35.1301 26.4868 446.073 202.422 361.169 448.04 448.04 1170.38 1257.25 295.309 208.438 442.451 560.81 392.756 34.496 105.348 93.8493 93.8492 11.4986 0.402823 0.831331 0.236932 0.112133 446.201 560.81 392.756 38.2459 0.0904403 19.2779
0.402884 0.538644 0.957146 0.0341774 0.126879 0.265321 0.117969 0.0431843 35.1198 26.4813 446.073 202.4 361.202 448.049 448.049 1170.45 1257.3 295.318 208.471 442.536 560.868 392.789 34.5014 105.371 93.8706 93.8705 11.5004 0.402886 0.83114 0.236867 0.112113 446.286 560.868 392.788 38.2519 0.0907083 19.272
0.402947 0.538772 0.957185 0.0341727 0.126909 0.26532 0.117977 0.0432018 35.1095 26.4759 446.074 202.379 361.235 448.058 448.058 1170.53 1257.35 295.327 208.504 442.621 560.926 392.821 34.5069 105.394 93.8919 93.8918 11.5023 0.402948 0.830949 0.236802 0.112093 446.372 560.926 392.82 38.2578 0.0909766 19.2661
0.403009 0.538899 0.957225 0.034168 0.126939 0.265318 0.117985 0.0432192 35.0992 26.4705 446.075 202.357 361.268 448.066 448.066 1170.6 1257.4 295.336 208.538 442.706 560.984 392.853 34.5124 105.417 93.9131 93.913 11.5041 0.403011 0.830759 0.236736 0.112073 446.457 560.984 392.852 38.2638 0.0912453 19.2601
0.403072 0.539026 0.957265 0.0341632 0.126969 0.265317 0.117992 0.0432367 35.0889 26.465 446.075 202.336 361.3 448.075 448.075 1170.68 1257.45 295.345 208.571 442.792 561.042 392.885 34.5179 105.44 93.9344 93.9343 11.5059 0.403073 0.830567 0.236671 0.112052 446.543 561.042 392.885 38.2697 0.0915143 19.2542
0.403135 0.539153 0.957304 0.0341585 0.126999 0.265315 0.118 0.0432542 35.0786 26.4596 446.076 202.314 361.333 448.083 448.083 1170.75 1257.5 295.354 208.604 442.877 561.1 392.917 34.5234 105.463 93.9557 93.9556 11.5077 0.403136 0.830376 0.236606 0.112032 446.629 561.1 392.917 38.2757 0.0917836 19.2483
0.403198 0.53928 0.957344 0.0341537 0.127029 0.265314 0.118007 0.0432717 35.0684 26.4542 446.076 202.293 361.366 448.092 448.092 1170.82 1257.55 295.363 208.637 442.962 561.158 392.949 34.5289 105.487 93.977 93.9769 11.5096 0.403199 0.830185 0.23654 0.112012 446.715 561.158 392.949 38.2817 0.0920533 19.2423
0.40326 0.539408 0.957384 0.0341489 0.127059 0.265313 0.118015 0.0432892 35.0581 26.4487 446.077 202.271 361.399 448.101 448.101 1170.9 1257.6 295.372 208.67 443.048 561.215 392.981 34.5344 105.51 93.9983 93.9981 11.5114 0.403262 0.829993 0.236475 0.111991 446.801 561.215 392.981 38.2877 0.0923233 19.2364
0.403323 0.539535 0.957423 0.0341441 0.127089 0.265311 0.118023 0.0433067 35.0478 26.4433 446.077 202.25 361.431 448.109 448.109 1170.97 1257.65 295.381 208.703 443.133 561.273 393.013 34.5399 105.533 94.0195 94.0194 11.5133 0.403324 0.829801 0.236409 0.111971 446.887 561.273 393.013 38.2937 0.0925936 19.2304
0.403386 0.539662 0.957463 0.0341392 0.127119 0.26531 0.11803 0.0433243 35.0375 26.4379 446.078 202.229 361.464 448.118 448.118 1171.05 1257.7 295.39 208.737 443.219 561.331 393.046 34.5454 105.556 94.0408 94.0407 11.5151 0.403387 0.829609 0.236344 0.111951 446.973 561.331 393.045 38.2997 0.0928642 19.2245
0.403449 0.53979 0.957503 0.0341344 0.127149 0.265308 0.118038 0.0433419 35.0273 26.4325 446.079 202.207 361.497 448.127 448.127 1171.12 1257.75 295.4 208.77 443.304 561.389 393.078 34.551 105.579 94.0621 94.062 11.5169 0.40345 0.829417 0.236278 0.11193 447.059 561.389 393.077 38.3057 0.0931352 19.2185
0.403512 0.539917 0.957542 0.0341295 0.127179 0.265307 0.118045 0.0433594 35.017 26.4271 446.079 202.186 361.53 448.135 448.135 1171.19 1257.8 295.409 208.803 443.39 561.447 393.11 34.5565 105.602 94.0834 94.0833 11.5188 0.403513 0.829224 0.236212 0.11191 447.145 561.447 393.109 38.3117 0.0934065 19.2126
0.403575 0.540045 0.957582 0.0341247 0.12721 0.265305 0.118053 0.043377 35.0067 26.4217 446.08 202.164 361.563 448.144 448.144 1171.27 1257.85 295.418 208.836 443.476 561.505 393.142 34.562 105.625 94.1047 94.1046 11.5206 0.403576 0.829032 0.236147 0.111889 447.231 561.505 393.142 38.3177 0.0936781 19.2066
0.403638 0.540172 0.957621 0.0341198 0.12724 0.265304 0.118061 0.0433947 34.9965 26.4162 446.081 202.143 361.595 448.152 448.152 1171.34 1257.9 295.427 208.87 443.562 561.563 393.174 34.5676 105.648 94.126 94.1259 11.5225 0.40364 0.828839 0.236081 0.111869 447.318 561.563 393.174 38.3237 0.09395 19.2007
0.403701 0.5403 0.957661 0.0341149 0.12727 0.265302 0.118068 0.0434123 34.9862 26.4108 446.081 202.121 361.628 448.161 448.161 1171.42 1257.95 295.436 208.903 443.648 561.621 393.206 34.5731 105.672 94.1473 94.1472 11.5243 0.403703 0.828646 0.236015 0.111848 447.404 561.621 393.206 38.3297 0.0942223 19.1947
0.403765 0.540428 0.9577 0.03411 0.1273 0.265301 0.118076 0.0434299 34.976 26.4054 446.082 202.1 361.661 448.169 448.169 1171.49 1258 295.445 208.936 443.734 561.679 393.238 34.5787 105.695 94.1686 94.1685 11.5262 0.403766 0.828453 0.235949 0.111828 447.491 561.679 393.238 38.3357 0.0944949 19.1887
0.403828 0.540555 0.957739 0.034105 0.12733 0.265299 0.118084 0.0434476 34.9657 26.4 446.082 202.078 361.694 448.178 448.178 1171.57 1258.05 295.454 208.97 443.82 561.737 393.271 34.5842 105.718 94.19 94.1898 11.528 0.403829 0.828259 0.235884 0.111807 447.577 561.737 393.27 38.3418 0.0947679 19.1828
0.403891 0.540683 0.957779 0.0341001 0.12736 0.265297 0.118091 0.0434653 34.9555 26.3946 446.083 202.057 361.727 448.187 448.187 1171.64 1258.1 295.463 209.003 443.906 561.795 393.303 34.5898 105.741 94.2113 94.2112 11.5299 0.403893 0.828066 0.235818 0.111787 447.664 561.795 393.302 38.3478 0.0950412 19.1768
0.403955 0.540811 0.957818 0.0340951 0.127391 0.265296 0.118099 0.043483 34.9452 26.3892 446.084 202.035 361.76 448.195 448.195 1171.71 1258.15 295.472 209.037 443.992 561.853 393.335 34.5954 105.764 94.2326 94.2325 11.5317 0.403956 0.827872 0.235752 0.111766 447.751 561.853 393.335 38.3538 0.0953148 19.1708
0.404018 0.540939 0.957857 0.0340901 0.127421 0.265294 0.118107 0.0435007 34.935 26.3838 446.084 202.014 361.793 448.204 448.204 1171.79 1258.2 295.481 209.07 444.079 561.911 393.367 34.601 105.787 94.2539 94.2538 11.5336 0.404019 0.827678 0.235686 0.111746 447.837 561.911 393.367 38.3599 0.0955887 19.1648
0.404082 0.541067 0.957897 0.0340851 0.127451 0.265293 0.118114 0.0435184 34.9247 26.3785 446.085 201.992 361.825 448.212 448.212 1171.86 1258.25 295.49 209.103 444.165 561.969 393.399 34.6065 105.811 94.2752 94.2751 11.5355 0.404083 0.827484 0.23562 0.111725 447.924 561.969 393.399 38.366 0.095863 19.1588
0.404145 0.541195 0.957936 0.0340801 0.127481 0.265291 0.118122 0.0435361 34.9145 26.3731 446.086 201.971 361.858 448.221 448.221 1171.94 1258.3 295.499 209.137 444.252 562.026 393.431 34.6121 105.834 94.2966 94.2965 11.5373 0.404147 0.827289 0.235554 0.111705 448.011 562.026 393.431 38.372 0.0961376 19.1528
0.404209 0.541323 0.957975 0.0340751 0.127512 0.265289 0.11813 0.0435539 34.9043 26.3677 446.086 201.95 361.891 448.229 448.229 1172.01 1258.35 295.508 209.17 444.338 562.084 393.464 34.6177 105.857 94.3179 94.3178 11.5392 0.40421 0.827095 0.235488 0.111684 448.098 562.084 393.463 38.3781 0.0964126 19.1469
0.404273 0.541451 0.958015 0.03407 0.127542 0.265288 0.118137 0.0435717 34.8941 26.3623 446.087 201.928 361.924 448.238 448.238 1172.09 1258.4 295.518 209.204 444.425 562.142 393.496 34.6233 105.88 94.3392 94.3391 11.5411 0.404274 0.8269 0.235422 0.111664 448.186 562.142 393.495 38.3841 0.0966879 19.1409
0.404336 0.541579 0.958054 0.0340649 0.127572 0.265286 0.118145 0.0435894 34.8838 26.3569 446.087 201.907 361.957 448.246 448.246 1172.16 1258.45 295.527 209.237 444.512 562.2 393.528 34.6289 105.903 94.3606 94.3605 11.5429 0.404338 0.826705 0.235355 0.111643 448.273 562.2 393.528 38.3902 0.0969635 19.1349
0.4044 0.541707 0.958093 0.0340599 0.127602 0.265285 0.118153 0.0436072 34.8736 26.3515 446.088 201.885 361.99 448.255 448.255 1172.23 1258.5 295.536 209.271 444.599 562.258 393.56 34.6345 105.927 94.3819 94.3818 11.5448 0.404401 0.82651 0.235289 0.111622 448.36 562.258 393.56 38.3963 0.0972395 19.1289
0.404464 0.541835 0.958132 0.0340548 0.127633 0.265283 0.118161 0.0436251 34.8634 26.3462 446.089 201.864 362.023 448.264 448.264 1172.31 1258.55 295.545 209.304 444.686 562.316 393.592 34.6401 105.95 94.4033 94.4032 11.5467 0.404465 0.826315 0.235223 0.111602 448.448 562.316 393.592 38.4024 0.0975159 19.1229
0.404528 0.541963 0.958171 0.0340497 0.127663 0.265281 0.118168 0.0436429 34.8532 26.3408 446.089 201.842 362.056 448.272 448.272 1172.38 1258.6 295.554 209.338 444.773 562.374 393.624 34.6458 105.973 94.4246 94.4245 11.5485 0.404529 0.826119 0.235157 0.111581 448.535 562.374 393.624 38.4085 0.0977925 19.1168
0.404592 0.542092 0.95821 0.0340445 0.127693 0.26528 0.118176 0.0436607 34.843 26.3354 446.09 201.821 362.089 448.281 448.281 1172.46 1258.65 295.563 209.371 444.86 562.432 393.657 34.6514 105.996 94.446 94.4459 11.5504 0.404593 0.825923 0.23509 0.11156 448.623 562.432 393.656 38.4146 0.0980695 19.1108
0.404656 0.54222 0.958249 0.0340394 0.127724 0.265278 0.118184 0.0436786 34.8328 26.33 446.091 201.8 362.122 448.289 448.289 1172.53 1258.7 295.572 209.405 444.947 562.49 393.689 34.657 106.02 94.4673 94.4672 11.5523 0.404657 0.825728 0.235024 0.111539 448.71 562.49 393.688 38.4207 0.0983469 19.1048
0.40472 0.542348 0.958288 0.0340342 0.127754 0.265276 0.118191 0.0436965 34.8226 26.3247 446.091 201.778 362.155 448.298 448.298 1172.61 1258.75 295.582 209.439 445.034 562.548 393.721 34.6627 106.043 94.4887 94.4886 11.5542 0.404721 0.825532 0.234957 0.111519 448.798 562.548 393.721 38.4268 0.0986246 19.0988
0.404784 0.542477 0.958327 0.0340291 0.127784 0.265274 0.118199 0.0437144 34.8124 26.3193 446.092 201.757 362.188 448.306 448.306 1172.68 1258.8 295.591 209.472 445.121 562.606 393.753 34.6683 106.066 94.5101 94.5099 11.5561 0.404785 0.825335 0.234891 0.111498 448.886 562.606 393.753 38.4329 0.0989026 19.0928
0.404848 0.542605 0.958366 0.0340239 0.127815 0.265273 0.118207 0.0437323 34.8022 26.3139 446.093 201.735 362.221 448.315 448.315 1172.76 1258.85 295.6 209.506 445.209 562.664 393.785 34.674 106.089 94.5314 94.5313 11.5579 0.404849 0.825139 0.234824 0.111477 448.974 562.664 393.785 38.439 0.099181 19.0868
0.404912 0.542734 0.958405 0.0340187 0.127845 0.265271 0.118215 0.0437502 34.792 26.3086 446.093 201.714 362.254 448.323 448.323 1172.83 1258.9 295.609 209.54 445.296 562.722 393.817 34.6796 106.113 94.5528 94.5527 11.5598 0.404914 0.824942 0.234758 0.111456 449.062 562.722 393.817 38.4452 0.0994597 19.0807
0.404977 0.542862 0.958444 0.0340134 0.127876 0.265269 0.118223 0.0437682 34.7818 26.3032 446.094 201.693 362.287 448.332 448.332 1172.91 1258.95 295.618 209.573 445.384 562.78 393.85 34.6853 106.136 94.5742 94.5741 11.5617 0.404978 0.824745 0.234691 0.111436 449.15 562.78 393.849 38.4513 0.0997388 19.0747
0.405041 0.542991 0.958483 0.0340082 0.127906 0.265268 0.11823 0.0437861 34.7717 26.2979 446.095 201.671 362.32 448.34 448.34 1172.98 1259 295.627 209.607 445.471 562.838 393.882 34.6909 106.159 94.5955 94.5954 11.5636 0.405042 0.824548 0.234624 0.111415 449.238 562.838 393.882 38.4574 0.100018 19.0687
0.405106 0.54312 0.958522 0.0340029 0.127936 0.265266 0.118238 0.0438041 34.7615 26.2925 446.095 201.65 362.353 448.349 448.349 1173.05 1259.05 295.637 209.641 445.559 562.896 393.914 34.6966 106.182 94.6169 94.6168 11.5655 0.405107 0.824351 0.234558 0.111394 449.326 562.896 393.914 38.4636 0.100298 19.0626
0.40517 0.543248 0.958561 0.0339977 0.127967 0.265264 0.118246 0.0438221 34.7513 26.2872 446.096 201.628 362.386 448.357 448.357 1173.13 1259.1 295.646 209.674 445.647 562.954 393.946 34.7023 106.206 94.6383 94.6382 11.5674 0.405171 0.824153 0.234491 0.111373 449.414 562.954 393.946 38.4697 0.100578 19.0566
0.405235 0.543377 0.9586 0.0339924 0.127997 0.265262 0.118254 0.0438401 34.7411 26.2818 446.097 201.607 362.419 448.366 448.366 1173.2 1259.15 295.655 209.708 445.735 563.011 393.978 34.708 106.229 94.6597 94.6596 11.5693 0.405236 0.823956 0.234424 0.111352 449.502 563.011 393.978 38.4759 0.100859 19.0506
0.405299 0.543506 0.958639 0.0339871 0.128028 0.26526 0.118261 0.0438582 34.731 26.2765 446.098 201.586 362.452 448.374 448.374 1173.28 1259.2 295.664 209.742 445.823 563.069 394.011 34.7137 106.252 94.6811 94.681 11.5712 0.4053 0.823758 0.234357 0.111331 449.591 563.069 394.01 38.4821 0.101139 19.0445
0.405364 0.543635 0.958678 0.0339818 0.128058 0.265259 0.118269 0.0438762 34.7208 26.2711 446.098 201.564 362.485 448.383 448.383 1173.35 1259.25 295.673 209.776 445.911 563.127 394.043 34.7194 106.276 94.7025 94.7024 11.5731 0.405365 0.82356 0.23429 0.11131 449.679 563.127 394.043 38.4882 0.101421 19.0385
0.405428 0.543764 0.958716 0.0339764 0.128089 0.265257 0.118277 0.0438943 34.7106 26.2658 446.099 201.543 362.518 448.391 448.391 1173.43 1259.3 295.683 209.81 445.999 563.185 394.075 34.7251 106.299 94.7239 94.7238 11.575 0.40543 0.823362 0.234224 0.111289 449.768 563.185 394.075 38.4944 0.101702 19.0324
0.405493 0.543893 0.958755 0.0339711 0.128119 0.265255 0.118285 0.0439123 34.7005 26.2605 446.1 201.522 362.551 448.399 448.399 1173.5 1259.35 295.692 209.843 446.087 563.243 394.107 34.7308 106.322 94.7453 94.7452 11.5769 0.405494 0.823163 0.234157 0.111269 449.857 563.243 394.107 38.5006 0.101984 19.0263
0.405558 0.544022 0.958794 0.0339657 0.12815 0.265253 0.118293 0.0439304 34.6903 26.2551 446.1 201.5 362.584 448.408 448.408 1173.58 1259.4 295.701 209.877 446.176 563.301 394.14 34.7365 106.345 94.7667 94.7666 11.5788 0.405559 0.822965 0.23409 0.111248 449.946 563.301 394.139 38.5068 0.102266 19.0203
0.405623 0.544151 0.958832 0.0339603 0.12818 0.265251 0.118301 0.0439485 34.6802 26.2498 446.101 201.479 362.617 448.416 448.416 1173.65 1259.45 295.71 209.911 446.264 563.359 394.172 34.7422 106.369 94.7881 94.788 11.5807 0.405624 0.822766 0.234023 0.111227 450.034 563.359 394.171 38.513 0.102549 19.0142
0.405688 0.54428 0.958871 0.0339549 0.128211 0.265249 0.118308 0.0439667 34.67 26.2445 446.102 201.457 362.65 448.425 448.425 1173.73 1259.5 295.72 209.945 446.352 563.417 394.204 34.7479 106.392 94.8095 94.8094 11.5826 0.405689 0.822567 0.233955 0.111206 450.123 563.417 394.204 38.5192 0.102832 19.0082
0.405753 0.544409 0.95891 0.0339495 0.128241 0.265248 0.118316 0.0439848 34.6599 26.2391 446.102 201.436 362.683 448.433 448.433 1173.8 1259.55 295.729 209.979 446.441 563.475 394.236 34.7537 106.415 94.8309 94.8308 11.5845 0.405754 0.822368 0.233888 0.111185 450.212 563.475 394.236 38.5254 0.103115 19.0021
0.405818 0.544538 0.958948 0.033944 0.128272 0.265246 0.118324 0.044003 34.6498 26.2338 446.103 201.415 362.717 448.442 448.442 1173.87 1259.6 295.738 210.013 446.53 563.533 394.268 34.7594 106.439 94.8523 94.8522 11.5864 0.405819 0.822168 0.233821 0.111164 450.301 563.533 394.268 38.5316 0.103399 18.996
0.405883 0.544668 0.958987 0.0339386 0.128303 0.265244 0.118332 0.0440211 34.6396 26.2285 446.104 201.393 362.75 448.45 448.45 1173.95 1259.65 295.747 210.047 446.618 563.591 394.301 34.7651 106.462 94.8738 94.8737 11.5883 0.405884 0.821969 0.233754 0.111143 450.391 563.591 394.3 38.5378 0.103683 18.9899
0.405948 0.544797 0.959026 0.0339331 0.128333 0.265242 0.11834 0.0440393 34.6295 26.2232 446.105 201.372 362.783 448.459 448.459 1174.02 1259.7 295.757 210.081 446.707 563.649 394.333 34.7709 106.485 94.8952 94.8951 11.5902 0.405949 0.821769 0.233687 0.111121 450.48 563.649 394.333 38.544 0.103967 18.9839
0.406013 0.544926 0.959064 0.0339276 0.128364 0.26524 0.118348 0.0440575 34.6194 26.2179 446.105 201.351 362.816 448.467 448.467 1174.1 1259.75 295.766 210.115 446.796 563.707 394.365 34.7767 106.509 94.9166 94.9165 11.5922 0.406015 0.821569 0.233619 0.1111 450.569 563.707 394.365 38.5502 0.104252 18.9778
0.406079 0.545056 0.959103 0.0339221 0.128394 0.265238 0.118356 0.0440758 34.6092 26.2125 446.106 201.329 362.849 448.475 448.475 1174.17 1259.8 295.775 210.149 446.885 563.765 394.397 34.7824 106.532 94.9381 94.9379 11.5941 0.40608 0.821369 0.233552 0.111079 450.659 563.765 394.397 38.5565 0.104537 18.9717
0.406144 0.545185 0.959141 0.0339166 0.128425 0.265236 0.118364 0.044094 34.5991 26.2072 446.107 201.308 362.882 448.484 448.484 1174.25 1259.85 295.784 210.183 446.974 563.823 394.43 34.7882 106.555 94.9595 94.9594 11.596 0.406145 0.821168 0.233485 0.111058 450.748 563.823 394.429 38.5627 0.104822 18.9656
0.406209 0.545315 0.959179 0.0339111 0.128456 0.265234 0.118371 0.0441123 34.589 26.2019 446.108 201.287 362.915 448.492 448.492 1174.32 1259.9 295.794 210.217 447.063 563.881 394.462 34.794 106.579 94.9809 94.9808 11.5979 0.406211 0.820968 0.233417 0.111037 450.838 563.881 394.461 38.5689 0.105108 18.9595
0.406275 0.545444 0.959218 0.0339055 0.128486 0.265232 0.118379 0.0441305 34.5789 26.1966 446.108 201.265 362.949 448.501 448.501 1174.4 1259.95 295.803 210.251 447.152 563.939 394.494 34.7997 106.602 95.0024 95.0023 11.5999 0.406276 0.820767 0.23335 0.111016 450.927 563.939 394.494 38.5752 0.105394 18.9534
0.40634 0.545574 0.959256 0.0339 0.128517 0.26523 0.118387 0.0441488 34.5688 26.1913 446.109 201.244 362.982 448.509 448.509 1174.47 1260 295.812 210.285 447.242 563.997 394.526 34.8055 106.626 95.0238 95.0237 11.6018 0.406342 0.820566 0.233282 0.110995 451.017 563.997 394.526 38.5815 0.105681 18.9473
