dens densu densd denss densp densn dense densv xmu xmd xms xm muu mud mus mup mun mue muv E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.572429 0.774694 1.0854 0.530886 0.19063 0.341222 0.158043 0.0709282 20.5928 16.8914 355.421 145.63 466.211 544.725 544.725 1477.15 1555.66 326.276 247.762 707.036 1033.17 584.387 53.9677 251.344 233.355 233.355 17.9892 0.572429 1.28009 0.273691 0.144719 712.605 1033.17 584.387 59.5365 0.153039 19.4699
0.57252 0.774837 1.08542 0.530908 0.190675 0.341205 0.158048 0.0709599 20.589 16.89 355.416 145.619 466.251 544.729 544.729 1477.23 1555.71 326.282 247.804 707.188 1033.25 584.426 53.9766 251.379 233.387 233.387 17.9921 0.57252 1.27979 0.273623 0.144696 712.757 1033.25 584.426 59.5454 0.153256 19.4643
0.57261 0.774981 1.08543 0.53093 0.19072 0.341189 0.158052 0.0709917 20.5853 16.8887 355.412 145.609 466.292 544.734 544.734 1477.32 1555.76 326.287 247.845 707.34 1033.33 584.466 53.9855 251.414 233.419 233.419 17.9951 0.57261 1.27948 0.273554 0.144673 712.909 1033.33 584.466 59.5542 0.153473 19.4587
0.572701 0.775124 1.08544 0.530952 0.190764 0.341172 0.158057 0.0710234 20.5816 16.8873 355.407 145.599 466.332 544.739 544.739 1477.4 1555.81 326.293 247.886 707.492 1033.41 584.505 53.9944 251.449 233.451 233.451 17.9981 0.572701 1.27918 0.273486 0.14465 713.061 1033.41 584.505 59.5631 0.15369 19.4531
0.572792 0.775267 1.08546 0.530974 0.190809 0.341156 0.158062 0.0710552 20.5779 16.8859 355.403 145.589 466.373 544.744 544.744 1477.49 1555.86 326.298 247.927 707.644 1033.49 584.544 54.0033 251.484 233.483 233.483 18.001 0.572792 1.27888 0.273417 0.144627 713.213 1033.49 584.544 59.572 0.153908 19.4475
0.572883 0.77541 1.08547 0.530996 0.190854 0.341139 0.158066 0.071087 20.5742 16.8845 355.398 145.579 466.413 544.748 544.748 1477.58 1555.91 326.303 247.969 707.796 1033.57 584.584 54.0122 251.519 233.515 233.515 18.004 0.572883 1.27857 0.273348 0.144604 713.365 1033.57 584.584 59.5808 0.154125 19.4419
0.572974 0.775554 1.08548 0.531018 0.190899 0.341123 0.158071 0.0711188 20.5704 16.8831 355.394 145.569 466.454 544.753 544.753 1477.66 1555.96 326.309 248.01 707.949 1033.65 584.623 54.0212 251.553 233.546 233.546 18.007 0.572974 1.27827 0.27328 0.144581 713.517 1033.65 584.623 59.5897 0.154343 19.4363
0.573065 0.775697 1.0855 0.53104 0.190944 0.341106 0.158075 0.0711506 20.5667 16.8817 355.39 145.559 466.495 544.758 544.758 1477.75 1556.01 326.314 248.051 708.101 1033.73 584.662 54.0301 251.588 233.578 233.578 18.01 0.573065 1.27797 0.273211 0.144558 713.67 1033.73 584.662 59.5986 0.154562 19.4307
0.573156 0.77584 1.08551 0.531062 0.190989 0.34109 0.15808 0.0711825 20.563 16.8804 355.385 145.549 466.535 544.762 544.762 1477.83 1556.06 326.32 248.092 708.254 1033.81 584.702 54.0391 251.623 233.61 233.61 18.013 0.573156 1.27766 0.273142 0.144535 713.823 1033.81 584.702 59.6075 0.15478 19.4251
0.573248 0.775984 1.08552 0.531083 0.191034 0.341073 0.158085 0.0712144 20.5593 16.879 355.381 145.539 466.576 544.767 544.767 1477.92 1556.11 326.325 248.134 708.407 1033.89 584.741 54.0481 251.658 233.642 233.642 18.016 0.573248 1.27736 0.273074 0.144511 713.975 1033.89 584.741 59.6164 0.154998 19.4195
0.573339 0.776127 1.08554 0.531105 0.191079 0.341057 0.158089 0.0712463 20.5555 16.8776 355.376 145.529 466.616 544.772 544.772 1478 1556.16 326.33 248.175 708.56 1033.97 584.781 54.057 251.693 233.674 233.674 18.0189 0.573339 1.27705 0.273005 0.144488 714.128 1033.97 584.781 59.6253 0.155217 19.4139
0.57343 0.776271 1.08555 0.531127 0.191124 0.34104 0.158094 0.0712783 20.5518 16.8762 355.372 145.519 466.657 544.776 544.776 1478.09 1556.21 326.336 248.217 708.713 1034.05 584.82 54.066 251.728 233.706 233.706 18.0219 0.57343 1.27675 0.272936 0.144465 714.281 1034.05 584.82 59.6342 0.155436 19.4083
0.573522 0.776415 1.08556 0.531148 0.191169 0.341024 0.158098 0.0713103 20.5481 16.8748 355.367 145.508 466.698 544.781 544.781 1478.18 1556.26 326.341 248.258 708.866 1034.13 584.86 54.075 251.763 233.738 233.738 18.0249 0.573522 1.27645 0.272867 0.144442 714.434 1034.13 584.86 59.6431 0.155655 19.4027
0.573613 0.776558 1.08557 0.53117 0.191214 0.341007 0.158103 0.0713423 20.5444 16.8735 355.363 145.498 466.738 544.786 544.786 1478.26 1556.31 326.347 248.299 709.019 1034.21 584.899 54.084 251.798 233.77 233.77 18.0279 0.573613 1.27614 0.272799 0.144419 714.588 1034.21 584.899 59.6521 0.155875 19.397
0.573705 0.776702 1.08559 0.531192 0.19126 0.34099 0.158108 0.0713743 20.5407 16.8721 355.359 145.488 466.779 544.79 544.79 1478.35 1556.36 326.352 248.341 709.173 1034.29 584.938 54.093 251.833 233.802 233.802 18.0309 0.573705 1.27584 0.27273 0.144396 714.741 1034.29 584.938 59.661 0.156094 19.3914
0.573796 0.776846 1.0856 0.531213 0.191305 0.340974 0.158112 0.0714064 20.5369 16.8707 355.354 145.478 466.82 544.795 544.795 1478.43 1556.41 326.358 248.382 709.326 1034.37 584.978 54.102 251.868 233.834 233.834 18.0339 0.573796 1.27553 0.272661 0.144373 714.894 1034.37 584.978 59.67 0.156314 19.3858
0.573888 0.77699 1.08561 0.531235 0.19135 0.340957 0.158117 0.0714384 20.5332 16.8693 355.35 145.468 466.861 544.8 544.8 1478.52 1556.46 326.363 248.424 709.48 1034.45 585.017 54.1111 251.903 233.866 233.866 18.037 0.573888 1.27523 0.272592 0.144349 715.048 1034.45 585.017 59.6789 0.156534 19.3802
0.57398 0.777134 1.08563 0.531256 0.191395 0.34094 0.158121 0.0714705 20.5295 16.868 355.346 145.458 466.901 544.804 544.804 1478.61 1556.51 326.368 248.465 709.634 1034.53 585.057 54.1201 251.938 233.898 233.898 18.04 0.57398 1.27492 0.272524 0.144326 715.202 1034.53 585.057 59.6879 0.156754 19.3746
0.574072 0.777278 1.08564 0.531277 0.19144 0.340923 0.158126 0.0715027 20.5258 16.8666 355.341 145.448 466.942 544.809 544.809 1478.69 1556.56 326.374 248.507 709.788 1034.61 585.096 54.1291 251.973 233.93 233.93 18.043 0.574072 1.27462 0.272455 0.144303 715.355 1034.61 585.096 59.6968 0.156974 19.369
0.574164 0.777422 1.08565 0.531299 0.191485 0.340907 0.158131 0.0715348 20.5221 16.8652 355.337 145.438 466.983 544.814 544.814 1478.78 1556.61 326.379 248.548 709.942 1034.69 585.136 54.1382 252.008 233.962 233.962 18.046 0.574164 1.27431 0.272386 0.14428 715.509 1034.69 585.136 59.7058 0.157195 19.3634
0.574256 0.777566 1.08566 0.53132 0.191531 0.34089 0.158135 0.071567 20.5183 16.8638 355.332 145.428 467.024 544.818 544.818 1478.87 1556.66 326.385 248.59 710.096 1034.77 585.175 54.1472 252.043 233.994 233.994 18.049 0.574256 1.27401 0.272317 0.144257 715.664 1034.77 585.175 59.7148 0.157416 19.3578
0.574348 0.77771 1.08568 0.531341 0.191576 0.340873 0.15814 0.0715992 20.5146 16.8625 355.328 145.418 467.064 544.823 544.823 1478.95 1556.71 326.39 248.631 710.25 1034.85 585.215 54.1563 252.078 234.026 234.026 18.052 0.574348 1.2737 0.272248 0.144234 715.818 1034.85 585.215 59.7238 0.157636 19.3522
0.57444 0.777854 1.08569 0.531363 0.191621 0.340856 0.158145 0.0716315 20.5109 16.8611 355.324 145.407 467.105 544.827 544.827 1479.04 1556.76 326.395 248.673 710.405 1034.93 585.254 54.1654 252.113 234.058 234.058 18.0551 0.57444 1.2734 0.272179 0.14421 715.972 1034.93 585.254 59.7328 0.157858 19.3466
0.574532 0.777999 1.0857 0.531384 0.191667 0.34084 0.158149 0.0716637 20.5072 16.8597 355.319 145.397 467.146 544.832 544.832 1479.12 1556.81 326.401 248.715 710.559 1035.01 585.294 54.1745 252.148 234.09 234.09 18.0581 0.574532 1.27309 0.272111 0.144187 716.126 1035.01 585.294 59.7418 0.158079 19.341
0.574625 0.778143 1.08571 0.531405 0.191712 0.340823 0.158154 0.071696 20.5035 16.8583 355.315 145.387 467.187 544.837 544.837 1479.21 1556.86 326.406 248.756 710.714 1035.09 585.333 54.1836 252.183 234.122 234.122 18.0611 0.574625 1.27279 0.272042 0.144164 716.281 1035.09 585.333 59.7508 0.158301 19.3353
0.574717 0.778287 1.08573 0.531426 0.191757 0.340806 0.158158 0.0717284 20.4998 16.857 355.311 145.377 467.227 544.841 544.841 1479.3 1556.91 326.412 248.798 710.869 1035.17 585.373 54.1927 252.218 234.154 234.154 18.0642 0.574717 1.27248 0.271973 0.144141 716.436 1035.17 585.373 59.7598 0.158522 19.3297
0.574809 0.778432 1.08574 0.531447 0.191803 0.340789 0.158163 0.0717607 20.4961 16.8556 355.306 145.367 467.268 544.846 544.846 1479.38 1556.96 326.417 248.84 711.024 1035.25 585.412 54.2018 252.253 234.186 234.186 18.0672 0.574809 1.27218 0.271904 0.144118 716.591 1035.25 585.412 59.7688 0.158744 19.3241
0.574902 0.778576 1.08575 0.531468 0.191848 0.340772 0.158168 0.0717931 20.4923 16.8542 355.302 145.357 467.309 544.85 544.85 1479.47 1557.01 326.423 248.881 711.179 1035.33 585.452 54.2109 252.289 234.218 234.218 18.0702 0.574902 1.27187 0.271835 0.144094 716.745 1035.33 585.452 59.7778 0.158966 19.3185
0.574994 0.778721 1.08577 0.531489 0.191893 0.340755 0.158172 0.0718255 20.4886 16.8529 355.298 145.347 467.35 544.855 544.855 1479.55 1557.06 326.428 248.923 711.334 1035.41 585.491 54.22 252.324 234.25 234.25 18.0733 0.574994 1.27157 0.271766 0.144071 716.901 1035.41 585.491 59.7869 0.159189 19.3129
0.575087 0.778866 1.08578 0.53151 0.191939 0.340738 0.158177 0.0718579 20.4849 16.8515 355.294 145.337 467.391 544.86 544.86 1479.64 1557.11 326.433 248.965 711.489 1035.49 585.531 54.2292 252.359 234.282 234.282 18.0763 0.575087 1.27126 0.271697 0.144048 717.056 1035.49 585.531 59.7959 0.159411 19.3073
0.57518 0.77901 1.08579 0.531531 0.191984 0.340721 0.158182 0.0718903 20.4812 16.8501 355.289 145.327 467.432 544.864 544.864 1479.73 1557.16 326.439 249.006 711.644 1035.57 585.571 54.2383 252.394 234.315 234.315 18.0794 0.57518 1.27096 0.271628 0.144025 717.211 1035.57 585.571 59.8049 0.159634 19.3016
0.575273 0.779155 1.0858 0.531552 0.19203 0.340704 0.158186 0.0719228 20.4775 16.8488 355.285 145.317 467.473 544.869 544.869 1479.81 1557.21 326.444 249.048 711.8 1035.65 585.61 54.2475 252.429 234.347 234.347 18.0824 0.575273 1.27065 0.271559 0.144002 717.366 1035.65 585.61 59.814 0.159857 19.296
0.575365 0.7793 1.08582 0.531573 0.192075 0.340687 0.158191 0.0719553 20.4738 16.8474 355.281 145.307 467.513 544.873 544.873 1479.9 1557.26 326.45 249.09 711.956 1035.73 585.65 54.2566 252.464 234.379 234.379 18.0855 0.575365 1.27034 0.27149 0.143978 717.522 1035.73 585.65 59.8231 0.16008 19.2904
0.575458 0.779445 1.08583 0.531594 0.192121 0.34067 0.158196 0.0719878 20.4701 16.846 355.276 145.297 467.554 544.878 544.878 1479.99 1557.31 326.455 249.132 712.111 1035.81 585.689 54.2658 252.499 234.411 234.411 18.0885 0.575458 1.27004 0.271421 0.143955 717.678 1035.81 585.689 59.8321 0.160304 19.2848
0.575551 0.77959 1.08584 0.531615 0.192166 0.340653 0.1582 0.0720204 20.4664 16.8447 355.272 145.286 467.595 544.882 544.882 1480.07 1557.36 326.461 249.173 712.267 1035.89 585.729 54.275 252.535 234.443 234.443 18.0916 0.575551 1.26973 0.271352 0.143932 717.833 1035.89 585.729 59.8412 0.160527 19.2792
0.575644 0.779734 1.08585 0.531635 0.192212 0.340636 0.158205 0.072053 20.4627 16.8433 355.268 145.276 467.636 544.887 544.887 1480.16 1557.41 326.466 249.215 712.423 1035.97 585.768 54.2842 252.57 234.475 234.475 18.0947 0.575644 1.26943 0.271283 0.143909 717.989 1035.97 585.768 59.8503 0.160751 19.2736
0.575738 0.779879 1.08587 0.531656 0.192258 0.340619 0.158209 0.0720856 20.4589 16.8419 355.264 145.266 467.677 544.891 544.891 1480.25 1557.46 326.471 249.257 712.579 1036.05 585.808 54.2934 252.605 234.507 234.507 18.0977 0.575738 1.26912 0.271214 0.143885 718.145 1036.05 585.808 59.8594 0.160975 19.2679
0.575831 0.780025 1.08588 0.531677 0.192303 0.340602 0.158214 0.0721182 20.4552 16.8406 355.259 145.256 467.718 544.896 544.896 1480.33 1557.51 326.477 249.299 712.736 1036.13 585.848 54.3026 252.64 234.539 234.539 18.1008 0.575831 1.26881 0.271145 0.143862 718.302 1036.13 585.848 59.8685 0.161199 19.2623
0.575924 0.78017 1.08589 0.531697 0.192349 0.340585 0.158219 0.0721509 20.4515 16.8392 355.255 145.246 467.759 544.9 544.9 1480.42 1557.56 326.482 249.341 712.892 1036.21 585.887 54.3118 252.675 234.571 234.571 18.1039 0.575924 1.26851 0.271076 0.143839 718.458 1036.21 585.887 59.8776 0.161424 19.2567
0.576018 0.780315 1.0859 0.531718 0.192395 0.340568 0.158223 0.0721836 20.4478 16.8379 355.251 145.236 467.8 544.905 544.905 1480.51 1557.61 326.488 249.383 713.049 1036.29 585.927 54.321 252.711 234.604 234.604 18.1069 0.576018 1.2682 0.271007 0.143816 718.614 1036.29 585.927 59.8867 0.161648 19.2511
0.576111 0.78046 1.08591 0.531738 0.19244 0.340551 0.158228 0.0722163 20.4441 16.8365 355.247 145.226 467.841 544.909 544.909 1480.59 1557.66 326.493 249.425 713.205 1036.37 585.967 54.3302 252.746 234.636 234.636 18.11 0.576111 1.26789 0.270938 0.143793 718.771 1036.37 585.967 59.8958 0.161873 19.2454
0.576204 0.780605 1.08593 0.531759 0.192486 0.340534 0.158233 0.072249 20.4404 16.8351 355.243 145.216 467.882 544.914 544.914 1480.68 1557.71 326.499 249.467 713.362 1036.45 586.006 54.3395 252.781 234.668 234.668 18.1131 0.576204 1.26759 0.270869 0.143769 718.928 1036.45 586.006 59.905 0.162098 19.2398
0.576298 0.780751 1.08594 0.531779 0.192532 0.340517 0.158237 0.0722818 20.4367 16.8338 355.238 145.206 467.923 544.918 544.918 1480.76 1557.76 326.504 249.509 713.519 1036.53 586.046 54.3487 252.816 234.7 234.7 18.1162 0.576298 1.26728 0.270799 0.143746 719.084 1036.53 586.046 59.9141 0.162324 19.2342
0.576392 0.780896 1.08595 0.5318 0.192577 0.3405 0.158242 0.0723146 20.433 16.8324 355.234 145.196 467.964 544.923 544.923 1480.85 1557.81 326.509 249.551 713.676 1036.61 586.086 54.358 252.851 234.732 234.732 18.1193 0.576392 1.26697 0.27073 0.143723 719.241 1036.61 586.086 59.9232 0.162549 19.2286
0.576485 0.781042 1.08596 0.53182 0.192623 0.340482 0.158247 0.0723474 20.4293 16.8311 355.23 145.186 468.005 544.927 544.927 1480.94 1557.86 326.515 249.593 713.833 1036.69 586.125 54.3673 252.887 234.764 234.764 18.1224 0.576485 1.26667 0.270661 0.143699 719.398 1036.69 586.125 59.9324 0.162775 19.2229
0.576579 0.781187 1.08598 0.53184 0.192669 0.340465 0.158251 0.0723803 20.4256 16.8297 355.226 145.176 468.046 544.932 544.932 1481.02 1557.91 326.52 249.635 713.99 1036.77 586.165 54.3765 252.922 234.797 234.797 18.1255 0.576579 1.26636 0.270592 0.143676 719.555 1036.77 586.165 59.9415 0.163001 19.2173
0.576673 0.781333 1.08599 0.531861 0.192715 0.340448 0.158256 0.0724131 20.4219 16.8283 355.222 145.166 468.087 544.936 544.936 1481.11 1557.96 326.526 249.677 714.148 1036.85 586.205 54.3858 252.957 234.829 234.829 18.1285 0.576673 1.26605 0.270523 0.143653 719.713 1036.85 586.205 59.9507 0.163227 19.2117
0.576767 0.781478 1.086 0.531881 0.192761 0.340431 0.158261 0.072446 20.4182 16.827 355.217 145.155 468.128 544.941 544.941 1481.2 1558.01 326.531 249.719 714.305 1036.93 586.244 54.3951 252.993 234.861 234.861 18.1316 0.576767 1.26575 0.270454 0.14363 719.87 1036.93 586.244 59.9599 0.163453 19.2061
0.576861 0.781624 1.08601 0.531901 0.192806 0.340413 0.158265 0.072479 20.4145 16.8256 355.213 145.145 468.169 544.945 544.945 1481.28 1558.06 326.537 249.761 714.463 1037.01 586.284 54.4044 253.028 234.893 234.893 18.1347 0.576861 1.26544 0.270384 0.143606 720.028 1037.01 586.284 59.9691 0.16368 19.2004
0.576955 0.78177 1.08602 0.531921 0.192852 0.340396 0.15827 0.0725119 20.4108 16.8243 355.209 145.135 468.211 544.95 544.95 1481.37 1558.11 326.542 249.803 714.621 1037.09 586.324 54.4137 253.063 234.925 234.925 18.1378 0.576955 1.26513 0.270315 0.143583 720.185 1037.09 586.324 59.9782 0.163906 19.1948
0.577049 0.781916 1.08604 0.531941 0.192898 0.340379 0.158275 0.0725449 20.4071 16.8229 355.205 145.125 468.252 544.954 544.954 1481.46 1558.16 326.547 249.845 714.779 1037.17 586.363 54.4231 253.098 234.958 234.958 18.141 0.577049 1.26483 0.270246 0.14356 720.343 1037.17 586.363 59.9874 0.164133 19.1892
0.577144 0.782061 1.08605 0.531962 0.192944 0.340361 0.158279 0.0725779 20.4034 16.8216 355.201 145.115 468.293 544.959 544.959 1481.54 1558.21 326.553 249.887 714.937 1037.25 586.403 54.4324 253.134 234.99 234.99 18.1441 0.577144 1.26452 0.270177 0.143537 720.501 1037.25 586.403 59.9966 0.16436 19.1836
0.577238 0.782207 1.08606 0.531982 0.19299 0.340344 0.158284 0.072611 20.3997 16.8202 355.197 145.105 468.334 544.963 544.963 1481.63 1558.26 326.558 249.929 715.095 1037.33 586.443 54.4417 253.169 235.022 235.022 18.1472 0.577238 1.26421 0.270108 0.143513 720.659 1037.33 586.443 60.0058 0.164588 19.1779
0.577332 0.782353 1.08607 0.532002 0.193036 0.340327 0.158289 0.072644 20.396 16.8189 355.193 145.095 468.375 544.967 544.967 1481.72 1558.31 326.564 249.971 715.253 1037.41 586.483 54.4511 253.205 235.054 235.054 18.1503 0.577332 1.2639 0.270038 0.14349 720.817 1037.41 586.483 60.0151 0.164815 19.1723
0.577427 0.782499 1.08608 0.532022 0.193082 0.340309 0.158294 0.0726771 20.3923 16.8175 355.188 145.085 468.416 544.972 544.972 1481.8 1558.36 326.569 250.014 715.412 1037.49 586.522 54.4604 253.24 235.086 235.086 18.1534 0.577427 1.26359 0.269969 0.143467 720.976 1037.49 586.522 60.0243 0.165043 19.1667
0.577521 0.782645 1.0861 0.532042 0.193128 0.340292 0.158298 0.0727103 20.3886 16.8162 355.184 145.075 468.457 544.976 544.976 1481.89 1558.41 326.575 250.056 715.57 1037.57 586.562 54.4698 253.275 235.119 235.119 18.1565 0.577521 1.26329 0.2699 0.143443 721.134 1037.57 586.562 60.0335 0.165271 19.161
0.577616 0.782792 1.08611 0.532061 0.193174 0.340275 0.158303 0.0727434 20.3849 16.8148 355.18 145.065 468.499 544.981 544.981 1481.98 1558.46 326.58 250.098 715.729 1037.65 586.602 54.4792 253.311 235.151 235.151 18.1597 0.577616 1.26298 0.26983 0.14342 721.293 1037.65 586.602 60.0427 0.165499 19.1554
0.57771 0.782938 1.08612 0.532081 0.19322 0.340257 0.158308 0.0727766 20.3812 16.8135 355.176 145.055 468.54 544.985 544.985 1482.06 1558.51 326.586 250.14 715.888 1037.73 586.642 54.4886 253.346 235.183 235.183 18.1628 0.57771 1.26267 0.269761 0.143397 721.451 1037.73 586.642 60.052 0.165728 19.1498
0.577805 0.783084 1.08613 0.532101 0.193266 0.34024 0.158312 0.0728098 20.3775 16.8121 355.172 145.045 468.581 544.99 544.99 1482.15 1558.56 326.591 250.182 716.047 1037.81 586.681 54.498 253.381 235.215 235.215 18.1659 0.577805 1.26236 0.269692 0.143373 721.61 1037.81 586.681 60.0612 0.165956 19.1441
0.5779 0.78323 1.08614 0.532121 0.193312 0.340222 0.158317 0.072843 20.3738 16.8108 355.168 145.035 468.622 544.994 544.994 1482.24 1558.61 326.597 250.225 716.206 1037.89 586.721 54.5074 253.417 235.248 235.248 18.1691 0.5779 1.26206 0.269622 0.14335 721.769 1037.89 586.721 60.0705 0.166185 19.1385
0.577995 0.783377 1.08616 0.532141 0.193358 0.340205 0.158322 0.0728763 20.3701 16.8094 355.164 145.025 468.663 544.998 544.998 1482.33 1558.66 326.602 250.267 716.365 1037.97 586.761 54.5168 253.452 235.28 235.28 18.1722 0.577995 1.26175 0.269553 0.143327 721.928 1037.97 586.761 60.0798 0.166414 19.1329
0.57809 0.783523 1.08617 0.53216 0.193405 0.340187 0.158326 0.0729096 20.3664 16.8081 355.16 145.015 468.705 545.003 545.003 1482.41 1558.71 326.607 250.309 716.525 1038.05 586.801 54.5262 253.488 235.312 235.312 18.1753 0.57809 1.26144 0.269484 0.143303 722.088 1038.05 586.801 60.089 0.166644 19.1272
0.578185 0.78367 1.08618 0.53218 0.193451 0.34017 0.158331 0.0729429 20.3627 16.8067 355.156 145.005 468.746 545.007 545.007 1482.5 1558.76 326.613 250.352 716.684 1038.13 586.841 54.5356 253.523 235.345 235.345 18.1785 0.578185 1.26113 0.269414 0.14328 722.247 1038.13 586.841 60.0983 0.166873 19.1216
0.57828 0.783816 1.08619 0.5322 0.193497 0.340152 0.158336 0.0729762 20.359 16.8054 355.152 144.994 468.787 545.011 545.011 1482.59 1558.81 326.618 250.394 716.844 1038.21 586.88 54.5451 253.559 235.377 235.377 18.1816 0.57828 1.26082 0.269345 0.143257 722.406 1038.21 586.88 60.1076 0.167103 19.116
0.578375 0.783963 1.0862 0.532219 0.193543 0.340135 0.158341 0.0730096 20.3553 16.804 355.148 144.984 468.828 545.016 545.016 1482.67 1558.86 326.624 250.436 717.004 1038.29 586.92 54.5545 253.594 235.409 235.409 18.1848 0.578375 1.26051 0.269275 0.143233 722.566 1038.29 586.92 60.1169 0.167333 19.1103
0.578471 0.784109 1.08621 0.532239 0.193589 0.340117 0.158345 0.073043 20.3516 16.8027 355.144 144.974 468.87 545.02 545.02 1482.76 1558.91 326.629 250.479 717.163 1038.37 586.96 54.564 253.629 235.442 235.442 18.1879 0.578471 1.2602 0.269206 0.14321 722.726 1038.37 586.96 60.1262 0.167563 19.1047
0.578566 0.784256 1.08623 0.532258 0.193636 0.340099 0.15835 0.0730764 20.3479 16.8013 355.14 144.964 468.911 545.025 545.025 1482.85 1558.96 326.635 250.521 717.323 1038.45 587 54.5734 253.665 235.474 235.474 18.1911 0.578566 1.2599 0.269137 0.143187 722.886 1038.45 587 60.1355 0.167793 19.099
0.578661 0.784403 1.08624 0.532278 0.193682 0.340082 0.158355 0.0731098 20.3442 16.8 355.136 144.954 468.952 545.029 545.029 1482.93 1559.01 326.64 250.564 717.484 1038.53 587.04 54.5829 253.7 235.506 235.506 18.1942 0.578661 1.25959 0.269067 0.143163 723.046 1038.53 587.04 60.1448 0.168024 19.0934
0.578757 0.78455 1.08625 0.532297 0.193728 0.340064 0.158359 0.0731433 20.3405 16.7986 355.132 144.944 468.994 545.033 545.033 1483.02 1559.06 326.646 250.606 717.644 1038.61 587.08 54.5924 253.736 235.539 235.539 18.1974 0.578757 1.25928 0.268998 0.14314 723.206 1038.61 587.08 60.1542 0.168255 19.0878
0.578852 0.784697 1.08626 0.532316 0.193775 0.340047 0.158364 0.0731768 20.3368 16.7973 355.128 144.934 469.035 545.038 545.038 1483.11 1559.11 326.651 250.649 717.804 1038.69 587.119 54.6019 253.771 235.571 235.571 18.2006 0.578852 1.25897 0.268928 0.143117 723.366 1038.69 587.119 60.1635 0.168486 19.0821
0.578948 0.784844 1.08627 0.532336 0.193821 0.340029 0.158369 0.0732104 20.3331 16.796 355.123 144.924 469.076 545.042 545.042 1483.19 1559.16 326.657 250.691 717.965 1038.77 587.159 54.6114 253.807 235.603 235.603 18.2037 0.578948 1.25866 0.268859 0.143093 723.526 1038.77 587.159 60.1729 0.168717 19.0765
0.579044 0.784991 1.08628 0.532355 0.193867 0.340011 0.158374 0.0732439 20.3294 16.7946 355.119 144.914 469.118 545.046 545.046 1483.28 1559.21 326.662 250.734 718.125 1038.85 587.199 54.6209 253.842 235.636 235.636 18.2069 0.579044 1.25835 0.268789 0.14307 723.687 1038.85 587.199 60.1822 0.168948 19.0708
0.57914 0.785138 1.0863 0.532374 0.193914 0.339993 0.158378 0.0732775 20.3258 16.7933 355.115 144.904 469.159 545.05 545.05 1483.37 1559.26 326.667 250.776 718.286 1038.93 587.239 54.6304 253.878 235.668 235.668 18.2101 0.57914 1.25804 0.26872 0.143046 723.847 1038.93 587.239 60.1916 0.16918 19.0652
0.579235 0.785285 1.08631 0.532393 0.19396 0.339976 0.158383 0.0733111 20.3221 16.7919 355.112 144.894 469.2 545.055 545.055 1483.46 1559.31 326.673 250.819 718.447 1039.01 587.279 54.64 253.914 235.7 235.7 18.2133 0.579235 1.25773 0.26865 0.143023 724.008 1039.01 587.279 60.2009 0.169412 19.0596
0.579331 0.785432 1.08632 0.532413 0.194007 0.339958 0.158388 0.0733448 20.3184 16.7906 355.108 144.884 469.242 545.059 545.059 1483.54 1559.36 326.678 250.861 718.608 1039.09 587.319 54.6495 253.949 235.733 235.733 18.2164 0.579331 1.25742 0.268581 0.143 724.169 1039.09 587.319 60.2103 0.169644 19.0539
0.579427 0.785579 1.08633 0.532432 0.194053 0.33994 0.158393 0.0733785 20.3147 16.7893 355.104 144.874 469.283 545.063 545.063 1483.63 1559.41 326.684 250.904 718.769 1039.17 587.359 54.659 253.985 235.765 235.765 18.2196 0.579427 1.25711 0.268511 0.142976 724.33 1039.17 587.359 60.2197 0.169876 19.0483
0.579524 0.785726 1.08634 0.532451 0.1941 0.339922 0.158397 0.0734122 20.311 16.7879 355.1 144.864 469.325 545.068 545.068 1483.72 1559.46 326.689 250.946 718.931 1039.25 587.399 54.6686 254.02 235.797 235.797 18.2228 0.579524 1.2568 0.268441 0.142953 724.491 1039.25 587.399 60.2291 0.170109 19.0426
0.57962 0.785874 1.08635 0.53247 0.194146 0.339905 0.158402 0.0734459 20.3073 16.7866 355.096 144.854 469.366 545.072 545.072 1483.8 1559.51 326.695 250.989 719.092 1039.33 587.439 54.6782 254.056 235.83 235.83 18.226 0.57962 1.25649 0.268372 0.14293 724.653 1039.33 587.439 60.2385 0.170342 19.037
0.579716 0.786021 1.08636 0.532489 0.194193 0.339887 0.158407 0.0734796 20.3036 16.7852 355.092 144.844 469.408 545.076 545.076 1483.89 1559.56 326.7 251.032 719.254 1039.41 587.479 54.6877 254.091 235.862 235.862 18.2292 0.579716 1.25618 0.268302 0.142906 724.814 1039.41 587.479 60.2479 0.170575 19.0313
0.579812 0.786169 1.08638 0.532508 0.194239 0.339869 0.158411 0.0735134 20.2999 16.7839 355.088 144.834 469.449 545.081 545.081 1483.98 1559.61 326.706 251.074 719.416 1039.49 587.519 54.6973 254.127 235.895 235.895 18.2324 0.579812 1.25587 0.268233 0.142883 724.976 1039.49 587.519 60.2573 0.170808 19.0257
0.579909 0.786316 1.08639 0.532527 0.194286 0.339851 0.158416 0.0735472 20.2962 16.7826 355.084 144.824 469.49 545.085 545.085 1484.07 1559.66 326.711 251.117 719.577 1039.57 587.558 54.7069 254.163 235.927 235.927 18.2356 0.579909 1.25556 0.268163 0.142859 725.137 1039.57 587.558 60.2667 0.171041 19.02
