dens densp densn dense densm mup mun mue xm vsigma vomega vrho E Eh El P Ph Pl
0.554961 0.0770939 0.477867 0.0461146 0.0309793 1437.07 1655.99 218.913 149.026 0.841293 1.22127 -0.0196406 648.609 635.458 13.1512 270.399 266.673 3.72571
0.555011 0.0771018 0.477909 0.0461188 0.030983 1437.18 1656.1 218.92 149.013 0.841307 1.22138 -0.0196389 648.692 635.539 13.1529 270.461 266.735 3.72622
0.555061 0.0771097 0.477951 0.046123 0.0309866 1437.29 1656.21 218.927 149 0.84132 1.22149 -0.0196372 648.775 635.62 13.1546 270.524 266.797 3.72673
0.555111 0.0771175 0.477993 0.0461272 0.0309903 1437.39 1656.33 218.933 148.987 0.841334 1.2216 -0.0196355 648.857 635.701 13.1563 270.587 266.86 3.72725
0.555161 0.0771254 0.478035 0.0461314 0.030994 1437.5 1656.44 218.94 148.974 0.841348 1.22172 -0.0196338 648.94 635.782 13.1581 270.65 266.922 3.72776
0.555211 0.0771333 0.478078 0.0461356 0.0309977 1437.6 1656.55 218.946 148.962 0.841361 1.22183 -0.0196321 649.023 635.863 13.1598 270.713 266.984 3.72827
0.555261 0.0771412 0.47812 0.0461398 0.0310014 1437.71 1656.66 218.953 148.949 0.841375 1.22194 -0.0196304 649.106 635.944 13.1615 270.775 267.047 3.72878
0.555311 0.0771491 0.478162 0.046144 0.031005 1437.82 1656.78 218.96 148.936 0.841389 1.22205 -0.0196287 649.188 636.025 13.1632 270.838 267.109 3.7293
0.555361 0.0771569 0.478204 0.0461482 0.0310087 1437.92 1656.89 218.966 148.923 0.841402 1.22216 -0.019627 649.271 636.106 13.165 270.901 267.171 3.72981
0.555411 0.0771648 0.478246 0.0461524 0.0310124 1438.03 1657 218.973 148.911 0.841416 1.22227 -0.0196253 649.354 636.187 13.1667 270.964 267.233 3.73032
0.555461 0.0771727 0.478288 0.0461566 0.0310161 1438.14 1657.12 218.98 148.898 0.841429 1.22238 -0.0196236 649.437 636.268 13.1684 271.027 267.296 3.73083
0.555511 0.0771806 0.47833 0.0461608 0.0310197 1438.24 1657.23 218.986 148.885 0.841443 1.22249 -0.0196219 649.519 636.349 13.1701 271.089 267.358 3.73135
0.555561 0.0771885 0.478372 0.046165 0.0310234 1438.35 1657.34 218.993 148.872 0.841457 1.2226 -0.0196202 649.602 636.43 13.1719 271.152 267.42 3.73186
0.555611 0.0771963 0.478414 0.0461692 0.0310271 1438.46 1657.46 219 148.859 0.84147 1.22272 -0.0196185 649.685 636.511 13.1736 271.215 267.483 3.73237
0.555661 0.0772042 0.478456 0.0461734 0.0310308 1438.56 1657.57 219.006 148.847 0.841484 1.22283 -0.0196168 649.768 636.593 13.1753 271.278 267.545 3.73289
0.55571 0.0772121 0.478498 0.0461776 0.0310345 1438.67 1657.68 219.013 148.834 0.841497 1.22294 -0.0196151 649.851 636.674 13.1771 271.341 267.607 3.7334
0.55576 0.07722 0.47854 0.0461818 0.0310381 1438.78 1657.8 219.02 148.821 0.841511 1.22305 -0.0196134 649.934 636.755 13.1788 271.404 267.67 3.73391
0.55581 0.0772279 0.478583 0.046186 0.0310418 1438.88 1657.91 219.026 148.808 0.841525 1.22316 -0.0196117 650.016 636.836 13.1805 271.466 267.732 3.73442
0.55586 0.0772357 0.478625 0.0461902 0.0310455 1438.99 1658.02 219.033 148.796 0.841538 1.22327 -0.01961 650.099 636.917 13.1822 271.529 267.794 3.73494
0.55591 0.0772436 0.478667 0.0461944 0.0310492 1439.1 1658.13 219.039 148.783 0.841552 1.22338 -0.0196084 650.182 636.998 13.184 271.592 267.857 3.73545
0.55596 0.0772515 0.478709 0.0461986 0.0310529 1439.2 1658.25 219.046 148.77 0.841565 1.22349 -0.0196067 650.265 637.079 13.1857 271.655 267.919 3.73596
0.55601 0.0772594 0.478751 0.0462028 0.0310565 1439.31 1658.36 219.053 148.757 0.841579 1.2236 -0.019605 650.348 637.16 13.1874 271.718 267.981 3.73647
0.55606 0.0772673 0.478793 0.046207 0.0310602 1439.41 1658.47 219.059 148.745 0.841592 1.22372 -0.0196033 650.431 637.241 13.1891 271.781 268.044 3.73699
0.55611 0.0772751 0.478835 0.0462112 0.0310639 1439.52 1658.59 219.066 148.732 0.841606 1.22383 -0.0196016 650.513 637.323 13.1909 271.844 268.106 3.7375
0.55616 0.077283 0.478877 0.0462154 0.0310676 1439.63 1658.7 219.073 148.719 0.84162 1.22394 -0.0195999 650.596 637.404 13.1926 271.907 268.169 3.73801
0.55621 0.0772909 0.478919 0.0462196 0.0310712 1439.73 1658.81 219.079 148.706 0.841633 1.22405 -0.0195982 650.679 637.485 13.1943 271.97 268.231 3.73852
0.55626 0.0772988 0.478961 0.0462238 0.0310749 1439.84 1658.93 219.086 148.694 0.841647 1.22416 -0.0195965 650.762 637.566 13.196 272.032 268.293 3.73904
0.55631 0.0773066 0.479003 0.046228 0.0310786 1439.95 1659.04 219.093 148.681 0.84166 1.22427 -0.0195948 650.845 637.647 13.1978 272.095 268.356 3.73955
0.55636 0.0773145 0.479045 0.0462322 0.0310823 1440.05 1659.15 219.099 148.668 0.841674 1.22438 -0.0195931 650.928 637.728 13.1995 272.158 268.418 3.74006
0.55641 0.0773224 0.479088 0.0462364 0.031086 1440.16 1659.27 219.106 148.656 0.841687 1.22449 -0.0195914 651.011 637.809 13.2012 272.221 268.481 3.74058
0.55646 0.0773303 0.47913 0.0462406 0.0310896 1440.27 1659.38 219.112 148.643 0.841701 1.2246 -0.0195897 651.094 637.891 13.2029 272.284 268.543 3.74109
0.55651 0.0773381 0.479172 0.0462448 0.0310933 1440.37 1659.49 219.119 148.63 0.841714 1.22472 -0.019588 651.177 637.972 13.2047 272.347 268.605 3.7416
0.55656 0.077346 0.479214 0.046249 0.031097 1440.48 1659.61 219.126 148.617 0.841728 1.22483 -0.0195863 651.259 638.053 13.2064 272.41 268.668 3.74211
0.55661 0.0773539 0.479256 0.0462532 0.0311007 1440.59 1659.72 219.132 148.605 0.841742 1.22494 -0.0195846 651.342 638.134 13.2081 272.473 268.73 3.74263
0.55666 0.0773618 0.479298 0.0462574 0.0311043 1440.69 1659.83 219.139 148.592 0.841755 1.22505 -0.0195829 651.425 638.215 13.2098 272.536 268.793 3.74314
0.55671 0.0773696 0.47934 0.0462616 0.031108 1440.8 1659.94 219.146 148.579 0.841769 1.22516 -0.0195813 651.508 638.297 13.2116 272.599 268.855 3.74365
0.55676 0.0773775 0.479382 0.0462658 0.0311117 1440.91 1660.06 219.152 148.567 0.841782 1.22527 -0.0195796 651.591 638.378 13.2133 272.662 268.918 3.74417
0.55681 0.0773854 0.479424 0.04627 0.0311154 1441.01 1660.17 219.159 148.554 0.841796 1.22538 -0.0195779 651.674 638.459 13.215 272.725 268.98 3.74468
0.55686 0.0773933 0.479466 0.0462742 0.0311191 1441.12 1660.28 219.165 148.541 0.841809 1.22549 -0.0195762 651.757 638.54 13.2167 272.788 269.043 3.74519
0.55691 0.0774011 0.479508 0.0462784 0.0311227 1441.22 1660.4 219.172 148.528 0.841823 1.2256 -0.0195745 651.84 638.621 13.2185 272.851 269.105 3.7457
0.556959 0.077409 0.47955 0.0462826 0.0311264 1441.33 1660.51 219.179 148.516 0.841836 1.22571 -0.0195728 651.923 638.703 13.2202 272.914 269.168 3.74622
0.557009 0.0774169 0.479593 0.0462868 0.0311301 1441.44 1660.62 219.185 148.503 0.84185 1.22583 -0.0195711 652.006 638.784 13.2219 272.977 269.23 3.74673
0.557059 0.0774248 0.479635 0.046291 0.0311338 1441.54 1660.74 219.192 148.49 0.841863 1.22594 -0.0195694 652.089 638.865 13.2236 273.04 269.293 3.74724
0.557109 0.0774326 0.479677 0.0462952 0.0311374 1441.65 1660.85 219.199 148.478 0.841877 1.22605 -0.0195677 652.172 638.946 13.2254 273.103 269.355 3.74776
0.557159 0.0774405 0.479719 0.0462994 0.0311411 1441.76 1660.96 219.205 148.465 0.84189 1.22616 -0.019566 652.255 639.028 13.2271 273.166 269.418 3.74827
0.557209 0.0774484 0.479761 0.0463036 0.0311448 1441.86 1661.08 219.212 148.452 0.841904 1.22627 -0.0195644 652.338 639.109 13.2288 273.229 269.48 3.74878
0.557259 0.0774563 0.479803 0.0463078 0.0311485 1441.97 1661.19 219.218 148.44 0.841917 1.22638 -0.0195627 652.421 639.19 13.2305 273.292 269.543 3.74929
0.557309 0.0774641 0.479845 0.046312 0.0311522 1442.08 1661.3 219.225 148.427 0.841931 1.22649 -0.019561 652.504 639.271 13.2323 273.355 269.605 3.74981
0.557359 0.077472 0.479887 0.0463162 0.0311558 1442.18 1661.41 219.232 148.414 0.841944 1.2266 -0.0195593 652.587 639.353 13.234 273.418 269.668 3.75032
0.557409 0.0774799 0.479929 0.0463204 0.0311595 1442.29 1661.53 219.238 148.402 0.841958 1.22671 -0.0195576 652.67 639.434 13.2357 273.481 269.73 3.75083
0.557459 0.0774877 0.479971 0.0463246 0.0311632 1442.4 1661.64 219.245 148.389 0.841971 1.22683 -0.0195559 652.753 639.515 13.2375 273.544 269.793 3.75135
0.557509 0.0774956 0.480013 0.0463288 0.0311669 1442.5 1661.75 219.252 148.376 0.841985 1.22694 -0.0195542 652.836 639.597 13.2392 273.607 269.855 3.75186
0.557559 0.0775035 0.480056 0.046333 0.0311705 1442.61 1661.87 219.258 148.364 0.841998 1.22705 -0.0195525 652.919 639.678 13.2409 273.67 269.918 3.75237
0.557609 0.0775114 0.480098 0.0463372 0.0311742 1442.72 1661.98 219.265 148.351 0.842012 1.22716 -0.0195509 653.002 639.759 13.2426 273.733 269.98 3.75288
0.557659 0.0775192 0.48014 0.0463413 0.0311779 1442.82 1662.09 219.271 148.338 0.842025 1.22727 -0.0195492 653.085 639.841 13.2444 273.796 270.043 3.7534
0.557709 0.0775271 0.480182 0.0463455 0.0311816 1442.93 1662.21 219.278 148.326 0.842039 1.22738 -0.0195475 653.168 639.922 13.2461 273.86 270.106 3.75391
0.557759 0.077535 0.480224 0.0463497 0.0311852 1443.04 1662.32 219.285 148.313 0.842052 1.22749 -0.0195458 653.251 640.003 13.2478 273.923 270.168 3.75442
0.557809 0.0775429 0.480266 0.0463539 0.0311889 1443.14 1662.43 219.291 148.3 0.842066 1.2276 -0.0195441 653.334 640.085 13.2495 273.986 270.231 3.75494
0.557859 0.0775507 0.480308 0.0463581 0.0311926 1443.25 1662.55 219.298 148.288 0.842079 1.22771 -0.0195424 653.417 640.166 13.2513 274.049 270.293 3.75545
0.557909 0.0775586 0.48035 0.0463623 0.0311963 1443.35 1662.66 219.305 148.275 0.842093 1.22783 -0.0195407 653.5 640.247 13.253 274.112 270.356 3.75596
0.557959 0.0775665 0.480392 0.0463665 0.0311999 1443.46 1662.77 219.311 148.262 0.842106 1.22794 -0.0195391 653.583 640.329 13.2547 274.175 270.419 3.75648
0.558009 0.0775743 0.480434 0.0463707 0.0312036 1443.57 1662.89 219.318 148.25 0.842119 1.22805 -0.0195374 653.666 640.41 13.2564 274.238 270.481 3.75699
0.558059 0.0775822 0.480476 0.0463749 0.0312073 1443.67 1663 219.324 148.237 0.842133 1.22816 -0.0195357 653.749 640.491 13.2582 274.301 270.544 3.7575
0.558109 0.0775901 0.480519 0.0463791 0.031211 1443.78 1663.11 219.331 148.225 0.842146 1.22827 -0.019534 653.832 640.573 13.2599 274.364 270.606 3.75801
0.558159 0.0775979 0.480561 0.0463833 0.0312146 1443.89 1663.22 219.338 148.212 0.84216 1.22838 -0.0195323 653.916 640.654 13.2616 274.428 270.669 3.75853
0.558209 0.0776058 0.480603 0.0463875 0.0312183 1443.99 1663.34 219.344 148.199 0.842173 1.22849 -0.0195306 653.999 640.735 13.2633 274.491 270.732 3.75904
0.558258 0.0776137 0.480645 0.0463917 0.031222 1444.1 1663.45 219.351 148.187 0.842187 1.2286 -0.019529 654.082 640.817 13.2651 274.554 270.794 3.75955
0.558308 0.0776216 0.480687 0.0463959 0.0312257 1444.21 1663.56 219.357 148.174 0.8422 1.22871 -0.0195273 654.165 640.898 13.2668 274.617 270.857 3.76007
0.558358 0.0776294 0.480729 0.0464001 0.0312294 1444.31 1663.68 219.364 148.161 0.842214 1.22883 -0.0195256 654.248 640.979 13.2685 274.68 270.92 3.76058
0.558408 0.0776373 0.480771 0.0464043 0.031233 1444.42 1663.79 219.371 148.149 0.842227 1.22894 -0.0195239 654.331 641.061 13.2702 274.743 270.982 3.76109
0.558458 0.0776452 0.480813 0.0464085 0.0312367 1444.53 1663.9 219.377 148.136 0.84224 1.22905 -0.0195222 654.414 641.142 13.272 274.807 271.045 3.76161
0.558508 0.077653 0.480855 0.0464127 0.0312404 1444.63 1664.02 219.384 148.124 0.842254 1.22916 -0.0195206 654.497 641.224 13.2737 274.87 271.108 3.76212
0.558558 0.0776609 0.480897 0.0464169 0.0312441 1444.74 1664.13 219.39 148.111 0.842267 1.22927 -0.0195189 654.581 641.305 13.2754 274.933 271.17 3.76263
0.558608 0.0776688 0.480939 0.046421 0.0312477 1444.85 1664.24 219.397 148.098 0.842281 1.22938 -0.0195172 654.664 641.387 13.2772 274.996 271.233 3.76315
0.558658 0.0776766 0.480982 0.0464252 0.0312514 1444.95 1664.36 219.404 148.086 0.842294 1.22949 -0.0195155 654.747 641.468 13.2789 275.059 271.296 3.76366
0.558708 0.0776845 0.481024 0.0464294 0.0312551 1445.06 1664.47 219.41 148.073 0.842308 1.2296 -0.0195138 654.83 641.549 13.2806 275.123 271.358 3.76417
0.558758 0.0776924 0.481066 0.0464336 0.0312588 1445.17 1664.58 219.417 148.061 0.842321 1.22971 -0.0195122 654.913 641.631 13.2823 275.186 271.421 3.76468
0.558808 0.0777002 0.481108 0.0464378 0.0312624 1445.27 1664.7 219.423 148.048 0.842334 1.22983 -0.0195105 654.996 641.712 13.2841 275.249 271.484 3.7652
0.558858 0.0777081 0.48115 0.046442 0.0312661 1445.38 1664.81 219.43 148.035 0.842348 1.22994 -0.0195088 655.079 641.794 13.2858 275.312 271.546 3.76571
0.558908 0.077716 0.481192 0.0464462 0.0312698 1445.49 1664.92 219.437 148.023 0.842361 1.23005 -0.0195071 655.163 641.875 13.2875 275.375 271.609 3.76622
0.558958 0.0777238 0.481234 0.0464504 0.0312735 1445.59 1665.03 219.443 148.01 0.842375 1.23016 -0.0195054 655.246 641.957 13.2892 275.439 271.672 3.76674
0.559008 0.0777317 0.481276 0.0464546 0.0312771 1445.7 1665.15 219.45 147.998 0.842388 1.23027 -0.0195038 655.329 642.038 13.291 275.502 271.735 3.76725
0.559058 0.0777396 0.481318 0.0464588 0.0312808 1445.8 1665.26 219.456 147.985 0.842401 1.23038 -0.0195021 655.412 642.12 13.2927 275.565 271.797 3.76776
0.559108 0.0777474 0.48136 0.046463 0.0312845 1445.91 1665.37 219.463 147.973 0.842415 1.23049 -0.0195004 655.495 642.201 13.2944 275.628 271.86 3.76828
0.559158 0.0777553 0.481402 0.0464672 0.0312881 1446.02 1665.49 219.47 147.96 0.842428 1.2306 -0.0194987 655.579 642.282 13.2961 275.692 271.923 3.76879
0.559208 0.0777632 0.481445 0.0464714 0.0312918 1446.12 1665.6 219.476 147.947 0.842442 1.23071 -0.0194971 655.662 642.364 13.2979 275.755 271.986 3.7693
0.559258 0.077771 0.481487 0.0464756 0.0312955 1446.23 1665.71 219.483 147.935 0.842455 1.23083 -0.0194954 655.745 642.445 13.2996 275.818 272.048 3.76982
0.559308 0.0777789 0.481529 0.0464797 0.0312992 1446.34 1665.83 219.489 147.922 0.842468 1.23094 -0.0194937 655.828 642.527 13.3013 275.881 272.111 3.77033
0.559358 0.0777868 0.481571 0.0464839 0.0313028 1446.44 1665.94 219.496 147.91 0.842482 1.23105 -0.019492 655.911 642.608 13.3031 275.945 272.174 3.77084
0.559408 0.0777946 0.481613 0.0464881 0.0313065 1446.55 1666.05 219.503 147.897 0.842495 1.23116 -0.0194903 655.995 642.69 13.3048 276.008 272.237 3.77136
0.559458 0.0778025 0.481655 0.0464923 0.0313102 1446.66 1666.17 219.509 147.885 0.842508 1.23127 -0.0194887 656.078 642.771 13.3065 276.071 272.299 3.77187
0.559507 0.0778104 0.481697 0.0464965 0.0313139 1446.76 1666.28 219.516 147.872 0.842522 1.23138 -0.019487 656.161 642.853 13.3082 276.135 272.362 3.77238
0.559557 0.0778182 0.481739 0.0465007 0.0313175 1446.87 1666.39 219.522 147.859 0.842535 1.23149 -0.0194853 656.244 642.935 13.31 276.198 272.425 3.7729
0.559607 0.0778261 0.481781 0.0465049 0.0313212 1446.98 1666.51 219.529 147.847 0.842549 1.2316 -0.0194836 656.328 643.016 13.3117 276.261 272.488 3.77341
0.559657 0.077834 0.481823 0.0465091 0.0313249 1447.08 1666.62 219.536 147.834 0.842562 1.23171 -0.019482 656.411 643.098 13.3134 276.325 272.551 3.77392
0.559707 0.0778418 0.481865 0.0465133 0.0313286 1447.19 1666.73 219.542 147.822 0.842575 1.23183 -0.0194803 656.494 643.179 13.3151 276.388 272.614 3.77444
0.559757 0.0778497 0.481908 0.0465175 0.0313322 1447.3 1666.85 219.549 147.809 0.842589 1.23194 -0.0194786 656.578 643.261 13.3169 276.451 272.676 3.77495
0.559807 0.0778576 0.48195 0.0465217 0.0313359 1447.4 1666.96 219.555 147.797 0.842602 1.23205 -0.019477 656.661 643.342 13.3186 276.515 272.739 3.77546
0.559857 0.0778654 0.481992 0.0465258 0.0313396 1447.51 1667.07 219.562 147.784 0.842615 1.23216 -0.0194753 656.744 643.424 13.3203 276.578 272.802 3.77598
0.559907 0.0778733 0.482034 0.04653 0.0313433 1447.62 1667.18 219.569 147.772 0.842629 1.23227 -0.0194736 656.827 643.505 13.322 276.641 272.865 3.77649
0.559957 0.0778812 0.482076 0.0465342 0.0313469 1447.72 1667.3 219.575 147.759 0.842642 1.23238 -0.0194719 656.911 643.587 13.3238 276.705 272.928 3.777
0.560007 0.077889 0.482118 0.0465384 0.0313506 1447.83 1667.41 219.582 147.747 0.842655 1.23249 -0.0194703 656.994 643.668 13.3255 276.768 272.991 3.77752
0.560057 0.0778969 0.48216 0.0465426 0.0313543 1447.94 1667.52 219.588 147.734 0.842669 1.2326 -0.0194686 657.077 643.75 13.3272 276.831 273.053 3.77803
0.560107 0.0779048 0.482202 0.0465468 0.031358 1448.04 1667.64 219.595 147.722 0.842682 1.23271 -0.0194669 657.161 643.832 13.329 276.895 273.116 3.77854
0.560157 0.0779126 0.482244 0.046551 0.0313616 1448.15 1667.75 219.602 147.709 0.842695 1.23283 -0.0194652 657.244 643.913 13.3307 276.958 273.179 3.77906
0.560207 0.0779205 0.482286 0.0465552 0.0313653 1448.26 1667.86 219.608 147.697 0.842709 1.23294 -0.0194636 657.327 643.995 13.3324 277.022 273.242 3.77957
0.560257 0.0779283 0.482329 0.0465594 0.031369 1448.36 1667.98 219.615 147.684 0.842722 1.23305 -0.0194619 657.411 644.076 13.3341 277.085 273.305 3.78008
0.560307 0.0779362 0.482371 0.0465636 0.0313726 1448.47 1668.09 219.621 147.672 0.842735 1.23316 -0.0194602 657.494 644.158 13.3359 277.148 273.368 3.7806
0.560357 0.0779441 0.482413 0.0465678 0.0313763 1448.58 1668.2 219.628 147.659 0.842749 1.23327 -0.0194586 657.577 644.24 13.3376 277.212 273.431 3.78111
0.560407 0.0779519 0.482455 0.0465719 0.03138 1448.68 1668.32 219.635 147.647 0.842762 1.23338 -0.0194569 657.661 644.321 13.3393 277.275 273.494 3.78162
0.560457 0.0779598 0.482497 0.0465761 0.0313837 1448.79 1668.43 219.641 147.634 0.842775 1.23349 -0.0194552 657.744 644.403 13.341 277.339 273.556 3.78214
0.560507 0.0779677 0.482539 0.0465803 0.0313873 1448.89 1668.54 219.648 147.622 0.842789 1.2336 -0.0194536 657.827 644.485 13.3428 277.402 273.619 3.78265
0.560557 0.0779755 0.482581 0.0465845 0.031391 1449 1668.66 219.654 147.609 0.842802 1.23371 -0.0194519 657.911 644.566 13.3445 277.465 273.682 3.78316
0.560607 0.0779834 0.482623 0.0465887 0.0313947 1449.11 1668.77 219.661 147.597 0.842815 1.23383 -0.0194502 657.994 644.648 13.3462 277.529 273.745 3.78368
0.560657 0.0779912 0.482665 0.0465929 0.0313984 1449.21 1668.88 219.667 147.584 0.842828 1.23394 -0.0194485 658.077 644.729 13.3479 277.592 273.808 3.78419
0.560707 0.0779991 0.482707 0.0465971 0.031402 1449.32 1669 219.674 147.572 0.842842 1.23405 -0.0194469 658.161 644.811 13.3497 277.656 273.871 3.7847
0.560756 0.078007 0.48275 0.0466013 0.0314057 1449.43 1669.11 219.681 147.559 0.842855 1.23416 -0.0194452 658.244 644.893 13.3514 277.719 273.934 3.78522
0.560806 0.0780148 0.482792 0.0466055 0.0314094 1449.53 1669.22 219.687 147.547 0.842868 1.23427 -0.0194435 658.328 644.974 13.3531 277.783 273.997 3.78573
0.560856 0.0780227 0.482834 0.0466096 0.031413 1449.64 1669.33 219.694 147.534 0.842882 1.23438 -0.0194419 658.411 645.056 13.3549 277.846 274.06 3.78624
0.560906 0.0780305 0.482876 0.0466138 0.0314167 1449.75 1669.45 219.7 147.522 0.842895 1.23449 -0.0194402 658.494 645.138 13.3566 277.91 274.123 3.78676
0.560956 0.0780384 0.482918 0.046618 0.0314204 1449.85 1669.56 219.707 147.509 0.842908 1.2346 -0.0194385 658.578 645.219 13.3583 277.973 274.186 3.78727
0.561006 0.0780463 0.48296 0.0466222 0.0314241 1449.96 1669.67 219.714 147.497 0.842922 1.23471 -0.0194369 658.661 645.301 13.36 278.037 274.249 3.78778
0.561056 0.0780541 0.483002 0.0466264 0.0314277 1450.07 1669.79 219.72 147.484 0.842935 1.23483 -0.0194352 658.745 645.383 13.3618 278.1 274.312 3.7883
0.561106 0.078062 0.483044 0.0466306 0.0314314 1450.17 1669.9 219.727 147.472 0.842948 1.23494 -0.0194335 658.828 645.465 13.3635 278.164 274.375 3.78881
0.561156 0.0780699 0.483086 0.0466348 0.0314351 1450.28 1670.01 219.733 147.459 0.842961 1.23505 -0.0194319 658.911 645.546 13.3652 278.227 274.438 3.78932
0.561206 0.0780777 0.483128 0.046639 0.0314388 1450.39 1670.13 219.74 147.447 0.842975 1.23516 -0.0194302 658.995 645.628 13.3669 278.291 274.501 3.78984
0.561256 0.0780856 0.483171 0.0466431 0.0314424 1450.49 1670.24 219.746 147.434 0.842988 1.23527 -0.0194286 659.078 645.71 13.3687 278.354 274.564 3.79035
0.561306 0.0780934 0.483213 0.0466473 0.0314461 1450.6 1670.35 219.753 147.422 0.843001 1.23538 -0.0194269 659.162 645.791 13.3704 278.418 274.627 3.79086
0.561356 0.0781013 0.483255 0.0466515 0.0314498 1450.71 1670.47 219.76 147.409 0.843014 1.23549 -0.0194252 659.245 645.873 13.3721 278.481 274.69 3.79138
0.561406 0.0781091 0.483297 0.0466557 0.0314534 1450.81 1670.58 219.766 147.397 0.843028 1.2356 -0.0194236 659.329 645.955 13.3739 278.545 274.753 3.79189
0.561456 0.078117 0.483339 0.0466599 0.0314571 1450.92 1670.69 219.773 147.385 0.843041 1.23571 -0.0194219 659.412 646.037 13.3756 278.608 274.816 3.79241
0.561506 0.0781249 0.483381 0.0466641 0.0314608 1451.03 1670.81 219.779 147.372 0.843054 1.23582 -0.0194202 659.496 646.118 13.3773 278.672 274.879 3.79292
0.561556 0.0781327 0.483423 0.0466683 0.0314645 1451.13 1670.92 219.786 147.36 0.843067 1.23594 -0.0194186 659.579 646.2 13.379 278.735 274.942 3.79343
0.561606 0.0781406 0.483465 0.0466725 0.0314681 1451.24 1671.03 219.792 147.347 0.843081 1.23605 -0.0194169 659.663 646.282 13.3808 278.799 275.005 3.79395
0.561656 0.0781484 0.483507 0.0466766 0.0314718 1451.35 1671.15 219.799 147.335 0.843094 1.23616 -0.0194152 659.746 646.364 13.3825 278.862 275.068 3.79446
0.561706 0.0781563 0.483549 0.0466808 0.0314755 1451.45 1671.26 219.806 147.322 0.843107 1.23627 -0.0194136 659.83 646.445 13.3842 278.926 275.131 3.79497
0.561756 0.0781642 0.483592 0.046685 0.0314791 1451.56 1671.37 219.812 147.31 0.84312 1.23638 -0.0194119 659.913 646.527 13.3859 278.99 275.194 3.79549
0.561806 0.078172 0.483634 0.0466892 0.0314828 1451.67 1671.49 219.819 147.297 0.843134 1.23649 -0.0194103 659.997 646.609 13.3877 279.053 275.257 3.796
0.561856 0.0781799 0.483676 0.0466934 0.0314865 1451.77 1671.6 219.825 147.285 0.843147 1.2366 -0.0194086 660.08 646.691 13.3894 279.117 275.32 3.79651
0.561906 0.0781877 0.483718 0.0466976 0.0314902 1451.88 1671.71 219.832 147.273 0.84316 1.23671 -0.0194069 660.164 646.773 13.3911 279.18 275.383 3.79703
0.561956 0.0781956 0.48376 0.0467018 0.0314938 1451.99 1671.82 219.838 147.26 0.843173 1.23682 -0.0194053 660.247 646.854 13.3929 279.244 275.446 3.79754
0.562006 0.0782034 0.483802 0.046706 0.0314975 1452.09 1671.94 219.845 147.248 0.843187 1.23694 -0.0194036 660.331 646.936 13.3946 279.308 275.509 3.79805
0.562055 0.0782113 0.483844 0.0467101 0.0315012 1452.2 1672.05 219.852 147.235 0.8432 1.23705 -0.019402 660.414 647.018 13.3963 279.371 275.573 3.79857
0.562105 0.0782192 0.483886 0.0467143 0.0315048 1452.31 1672.16 219.858 147.223 0.843213 1.23716 -0.0194003 660.498 647.1 13.398 279.435 275.636 3.79908
0.562155 0.078227 0.483928 0.0467185 0.0315085 1452.41 1672.28 219.865 147.211 0.843226 1.23727 -0.0193986 660.581 647.182 13.3998 279.498 275.699 3.7996
0.562205 0.0782349 0.48397 0.0467227 0.0315122 1452.52 1672.39 219.871 147.198 0.843239 1.23738 -0.019397 660.665 647.263 13.4015 279.562 275.762 3.80011
0.562255 0.0782427 0.484013 0.0467269 0.0315158 1452.63 1672.5 219.878 147.186 0.843253 1.23749 -0.0193953 660.748 647.345 13.4032 279.626 275.825 3.80062
0.562305 0.0782506 0.484055 0.0467311 0.0315195 1452.73 1672.62 219.884 147.173 0.843266 1.2376 -0.0193937 660.832 647.427 13.4049 279.689 275.888 3.80114
0.562355 0.0782584 0.484097 0.0467353 0.0315232 1452.84 1672.73 219.891 147.161 0.843279 1.23771 -0.019392 660.916 647.509 13.4067 279.753 275.951 3.80165
0.562405 0.0782663 0.484139 0.0467394 0.0315269 1452.95 1672.84 219.898 147.149 0.843292 1.23782 -0.0193903 660.999 647.591 13.4084 279.817 276.014 3.80216
0.562455 0.0782742 0.484181 0.0467436 0.0315305 1453.05 1672.96 219.904 147.136 0.843305 1.23794 -0.0193887 661.083 647.673 13.4101 279.88 276.078 3.80268
0.562505 0.078282 0.484223 0.0467478 0.0315342 1453.16 1673.07 219.911 147.124 0.843319 1.23805 -0.019387 661.166 647.754 13.4119 279.944 276.141 3.80319
0.562555 0.0782899 0.484265 0.046752 0.0315379 1453.27 1673.18 219.917 147.111 0.843332 1.23816 -0.0193854 661.25 647.836 13.4136 280.008 276.204 3.80371
0.562605 0.0782977 0.484307 0.0467562 0.0315415 1453.37 1673.3 219.924 147.099 0.843345 1.23827 -0.0193837 661.333 647.918 13.4153 280.071 276.267 3.80422
0.562655 0.0783056 0.484349 0.0467604 0.0315452 1453.48 1673.41 219.93 147.087 0.843358 1.23838 -0.019382 661.417 648 13.417 280.135 276.33 3.80473
0.562705 0.0783134 0.484392 0.0467645 0.0315489 1453.59 1673.52 219.937 147.074 0.843371 1.23849 -0.0193804 661.501 648.082 13.4188 280.199 276.393 3.80525
0.562755 0.0783213 0.484434 0.0467687 0.0315526 1453.69 1673.64 219.943 147.062 0.843385 1.2386 -0.0193787 661.584 648.164 13.4205 280.262 276.457 3.80576
