dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl chi
0.713499 0.726841 1.12888 0.606537 0.169519 0.364397 0.00459078 0 20.9831 16.1471 341.614 144.553 456.327 557.787 557.787 1470.44 1571.9 101.46 886.221 1064.46 586.853 0.349339 235.327 235.211 0.00232463 0.116441 0.626079
0.713533 0.726879 1.12888 0.606535 0.169532 0.364391 0.0045893 0 20.9821 16.1468 341.615 144.551 456.337 557.786 557.786 1470.46 1571.91 101.449 886.275 1064.47 586.862 0.349189 235.334 235.218 0.0023247 0.116391 0.626166
0.713568 0.726918 1.12888 0.606533 0.169544 0.364385 0.00458782 0 20.9812 16.1466 341.615 144.548 456.348 557.786 557.786 1470.48 1571.92 101.438 886.33 1064.49 586.87 0.349039 235.342 235.225 0.00232478 0.116341 0.626253
0.713602 0.726956 1.12888 0.606531 0.169557 0.364379 0.00458634 0 20.9802 16.1464 341.615 144.546 456.359 557.786 557.786 1470.5 1571.93 101.427 886.384 1064.51 586.879 0.34889 235.349 235.232 0.00232485 0.116291 0.626339
0.713637 0.726994 1.12887 0.606528 0.169569 0.364373 0.00458487 0 20.9792 16.1461 341.616 144.544 456.369 557.785 557.785 1470.52 1571.94 101.416 886.438 1064.52 586.888 0.34874 235.356 235.24 0.00232492 0.116241 0.626426
0.713671 0.727033 1.12887 0.606526 0.169582 0.364366 0.00458339 0 20.9783 16.1459 341.616 144.542 456.38 557.785 557.785 1470.54 1571.95 101.405 886.493 1064.54 586.896 0.34859 235.363 235.247 0.00232499 0.116191 0.626513
0.713706 0.727071 1.12887 0.606524 0.169594 0.36436 0.00458191 0 20.9773 16.1457 341.616 144.539 456.39 557.785 557.785 1470.57 1571.96 101.395 886.547 1064.55 586.905 0.34844 235.37 235.254 0.00232506 0.116141 0.6266
0.713741 0.72711 1.12887 0.606522 0.169607 0.364354 0.00458044 0 20.9763 16.1454 341.617 144.537 456.401 557.785 557.785 1470.59 1571.97 101.384 886.601 1064.57 586.914 0.34829 235.377 235.261 0.00232513 0.116091 0.626687
0.713775 0.727148 1.12887 0.60652 0.169619 0.364348 0.00457896 0 20.9754 16.1452 341.617 144.535 456.411 557.784 557.784 1470.61 1571.98 101.373 886.656 1064.58 586.923 0.348141 235.384 235.268 0.0023252 0.116041 0.626773
0.71381 0.727186 1.12887 0.606518 0.169632 0.364342 0.00457748 0 20.9744 16.145 341.617 144.533 456.422 557.784 557.784 1470.63 1571.99 101.362 886.71 1064.6 586.931 0.347991 235.392 235.276 0.00232527 0.115991 0.62686
0.713844 0.727225 1.12887 0.606515 0.169644 0.364336 0.00457601 0 20.9734 16.1447 341.618 144.53 456.433 557.784 557.784 1470.65 1572 101.351 886.765 1064.61 586.94 0.347841 235.399 235.283 0.00232534 0.115941 0.626947
0.713879 0.727263 1.12887 0.606513 0.169657 0.36433 0.00457453 0 20.9725 16.1445 341.618 144.528 456.443 557.783 557.783 1470.67 1572.01 101.34 886.819 1064.63 586.949 0.347692 235.406 235.29 0.00232541 0.115891 0.627034
0.713914 0.727301 1.12886 0.606511 0.169669 0.364324 0.00457306 0 20.9715 16.1443 341.618 144.526 456.454 557.783 557.783 1470.69 1572.02 101.329 886.873 1064.65 586.958 0.347542 235.413 235.297 0.00232549 0.115842 0.627121
0.713948 0.72734 1.12886 0.606509 0.169682 0.364318 0.00457158 0 20.9705 16.144 341.619 144.523 456.464 557.783 557.783 1470.71 1572.03 101.318 886.928 1064.66 586.966 0.347393 235.42 235.304 0.00232556 0.115792 0.627208
0.713983 0.727378 1.12886 0.606507 0.169694 0.364311 0.0045701 0 20.9696 16.1438 341.619 144.521 456.475 557.782 557.782 1470.73 1572.04 101.307 886.982 1064.68 586.975 0.347243 235.427 235.311 0.00232563 0.115742 0.627295
0.714017 0.727416 1.12886 0.606505 0.169707 0.364305 0.00456863 0 20.9686 16.1435 341.619 144.519 456.486 557.782 557.782 1470.75 1572.05 101.296 887.037 1064.69 586.984 0.347094 235.434 235.319 0.0023257 0.115692 0.627382
0.714052 0.727455 1.12886 0.606502 0.169719 0.364299 0.00456715 0 20.9676 16.1433 341.62 144.517 456.496 557.782 557.782 1470.77 1572.06 101.286 887.091 1064.71 586.993 0.346945 235.441 235.326 0.00232577 0.115642 0.627469
0.714087 0.727493 1.12886 0.6065 0.169732 0.364293 0.00456568 0 20.9667 16.1431 341.62 144.514 456.507 557.782 557.782 1470.8 1572.07 101.275 887.146 1064.72 587.001 0.346795 235.449 235.333 0.00232584 0.115593 0.627556
0.714121 0.727532 1.12886 0.606498 0.169744 0.364287 0.00456421 0 20.9657 16.1428 341.62 144.512 456.517 557.781 557.781 1470.82 1572.08 101.264 887.2 1064.74 587.01 0.346646 235.456 235.34 0.00232591 0.115543 0.627643
0.714156 0.72757 1.12886 0.606496 0.169756 0.364281 0.00456273 0 20.9647 16.1426 341.621 144.51 456.528 557.781 557.781 1470.84 1572.09 101.253 887.255 1064.75 587.019 0.346497 235.463 235.347 0.00232598 0.115493 0.62773
0.714191 0.727608 1.12885 0.606494 0.169769 0.364275 0.00456126 0 20.9638 16.1424 341.621 144.508 456.539 557.781 557.781 1470.86 1572.1 101.242 887.309 1064.77 587.028 0.346347 235.47 235.355 0.00232605 0.115443 0.627817
0.714225 0.727647 1.12885 0.606491 0.169781 0.364269 0.00455978 0 20.9628 16.1421 341.621 144.505 456.549 557.78 557.78 1470.88 1572.11 101.231 887.364 1064.79 587.036 0.346198 235.477 235.362 0.00232613 0.115394 0.627904
0.71426 0.727685 1.12885 0.606489 0.169794 0.364262 0.00455831 0 20.9618 16.1419 341.622 144.503 456.56 557.78 557.78 1470.9 1572.12 101.22 887.418 1064.8 587.045 0.346049 235.484 235.369 0.0023262 0.115344 0.627991
0.714295 0.727724 1.12885 0.606487 0.169806 0.364256 0.00455684 0 20.9609 16.1417 341.622 144.501 456.57 557.78 557.78 1470.92 1572.13 101.209 887.473 1064.82 587.054 0.3459 235.491 235.376 0.00232627 0.115294 0.628078
0.714329 0.727762 1.12885 0.606485 0.169819 0.36425 0.00455536 0 20.9599 16.1414 341.622 144.498 456.581 557.779 557.779 1470.94 1572.14 101.198 887.527 1064.83 587.063 0.345751 235.499 235.383 0.00232634 0.115244 0.628166
0.714364 0.7278 1.12885 0.606483 0.169831 0.364244 0.00455389 0 20.9589 16.1412 341.623 144.496 456.592 557.779 557.779 1470.96 1572.15 101.187 887.582 1064.85 587.071 0.345602 235.506 235.391 0.00232641 0.115195 0.628253
0.714399 0.727839 1.12885 0.60648 0.169844 0.364238 0.00455242 0 20.958 16.141 341.623 144.494 456.602 557.779 557.779 1470.98 1572.16 101.177 887.636 1064.86 587.08 0.345453 235.513 235.398 0.00232648 0.115145 0.62834
0.714434 0.727877 1.12885 0.606478 0.169857 0.364232 0.00455095 0 20.957 16.1407 341.624 144.492 456.613 557.779 557.779 1471 1572.17 101.166 887.691 1064.88 587.089 0.345304 235.52 235.405 0.00232655 0.115095 0.628427
0.714468 0.727916 1.12884 0.606476 0.169869 0.364226 0.00454947 0 20.956 16.1405 341.624 144.489 456.624 557.778 557.778 1471.03 1572.18 101.155 887.746 1064.9 587.098 0.345155 235.527 235.412 0.00232662 0.115046 0.628514
0.714503 0.727954 1.12884 0.606474 0.169882 0.364219 0.004548 0 20.9551 16.1403 341.624 144.487 456.634 557.778 557.778 1471.05 1572.19 101.144 887.8 1064.91 587.106 0.345006 235.534 235.419 0.00232669 0.114996 0.628601
0.714538 0.727992 1.12884 0.606472 0.169894 0.364213 0.00454653 0 20.9541 16.14 341.625 144.485 456.645 557.778 557.778 1471.07 1572.2 101.133 887.855 1064.93 587.115 0.344857 235.541 235.427 0.00232677 0.114947 0.628689
0.714572 0.728031 1.12884 0.606469 0.169907 0.364207 0.00454506 0 20.9531 16.1398 341.625 144.483 456.655 557.777 557.777 1471.09 1572.21 101.122 887.909 1064.94 587.124 0.344708 235.549 235.434 0.00232684 0.114897 0.628776
0.714607 0.728069 1.12884 0.606467 0.169919 0.364201 0.00454359 0 20.9522 16.1396 341.625 144.48 456.666 557.777 557.777 1471.11 1572.22 101.111 887.964 1064.96 587.133 0.34456 235.556 235.441 0.00232691 0.114847 0.628863
0.714642 0.728108 1.12884 0.606465 0.169932 0.364195 0.00454212 0 20.9512 16.1393 341.626 144.478 456.677 557.777 557.777 1471.13 1572.23 101.1 888.019 1064.97 587.141 0.344411 235.563 235.448 0.00232698 0.114798 0.628951
0.714677 0.728146 1.12884 0.606463 0.169944 0.364189 0.00454064 0 20.9502 16.1391 341.626 144.476 456.687 557.776 557.776 1471.15 1572.24 101.089 888.073 1064.99 587.15 0.344262 235.57 235.455 0.00232705 0.114748 0.629038
0.714711 0.728185 1.12884 0.606461 0.169957 0.364183 0.00453917 0 20.9493 16.1389 341.626 144.474 456.698 557.776 557.776 1471.17 1572.25 101.078 888.128 1065 587.159 0.344113 235.577 235.463 0.00232712 0.114699 0.629125
0.714746 0.728223 1.12883 0.606458 0.169969 0.364176 0.0045377 0 20.9483 16.1386 341.627 144.471 456.708 557.776 557.776 1471.19 1572.26 101.067 888.182 1065.02 587.168 0.343965 235.584 235.47 0.00232719 0.114649 0.629212
0.714781 0.728261 1.12883 0.606456 0.169982 0.36417 0.00453623 0 20.9473 16.1384 341.627 144.469 456.719 557.775 557.775 1471.21 1572.27 101.056 888.237 1065.04 587.176 0.343816 235.592 235.477 0.00232726 0.1146 0.6293
0.714816 0.7283 1.12883 0.606454 0.169994 0.364164 0.00453476 0 20.9464 16.1382 341.627 144.467 456.73 557.775 557.775 1471.23 1572.28 101.046 888.292 1065.05 587.185 0.343668 235.599 235.484 0.00232733 0.11455 0.629387
0.71485 0.728338 1.12883 0.606452 0.170007 0.364158 0.00453329 0 20.9454 16.1379 341.628 144.464 456.74 557.775 557.775 1471.26 1572.29 101.035 888.346 1065.07 587.194 0.343519 235.606 235.491 0.00232741 0.114501 0.629475
0.714885 0.728377 1.12883 0.606449 0.170019 0.364152 0.00453182 0 20.9444 16.1377 341.628 144.462 456.751 557.775 557.775 1471.28 1572.3 101.024 888.401 1065.08 587.203 0.343371 235.613 235.499 0.00232748 0.114451 0.629562
0.71492 0.728415 1.12883 0.606447 0.170032 0.364146 0.00453035 0 20.9435 16.1375 341.628 144.46 456.761 557.774 557.774 1471.3 1572.31 101.013 888.456 1065.1 587.211 0.343222 235.62 235.506 0.00232755 0.114402 0.629649
0.714955 0.728454 1.12883 0.606445 0.170044 0.36414 0.00452888 0 20.9425 16.1372 341.629 144.458 456.772 557.774 557.774 1471.32 1572.32 101.002 888.511 1065.11 587.22 0.343074 235.627 235.513 0.00232762 0.114352 0.629737
0.71499 0.728492 1.12883 0.606443 0.170057 0.364133 0.00452741 0 20.9415 16.137 341.629 144.455 456.783 557.774 557.774 1471.34 1572.33 100.991 888.565 1065.13 587.229 0.342925 235.634 235.52 0.00232769 0.114303 0.629824
0.715024 0.72853 1.12882 0.606441 0.170069 0.364127 0.00452595 0 20.9406 16.1368 341.629 144.453 456.793 557.773 557.773 1471.36 1572.34 100.98 888.62 1065.15 587.238 0.342777 235.642 235.527 0.00232776 0.114253 0.629912
0.715059 0.728569 1.12882 0.606438 0.170082 0.364121 0.00452448 0 20.9396 16.1365 341.63 144.451 456.804 557.773 557.773 1471.38 1572.35 100.969 888.675 1065.16 587.246 0.342629 235.649 235.535 0.00232783 0.114204 0.629999
0.715094 0.728607 1.12882 0.606436 0.170094 0.364115 0.00452301 0 20.9386 16.1363 341.63 144.449 456.815 557.773 557.773 1471.4 1572.36 100.958 888.729 1065.18 587.255 0.34248 235.656 235.542 0.0023279 0.114154 0.630087
0.715129 0.728646 1.12882 0.606434 0.170107 0.364109 0.00452154 0 20.9377 16.1361 341.631 144.446 456.825 557.772 557.772 1471.42 1572.37 100.947 888.784 1065.19 587.264 0.342332 235.663 235.549 0.00232797 0.114105 0.630174
0.715164 0.728684 1.12882 0.606432 0.170119 0.364103 0.00452007 0 20.9367 16.1358 341.631 144.444 456.836 557.772 557.772 1471.44 1572.38 100.936 888.839 1065.21 587.273 0.342184 235.67 235.556 0.00232805 0.114056 0.630262
0.715199 0.728723 1.12882 0.606429 0.170132 0.364097 0.0045186 0 20.9357 16.1356 341.631 144.442 456.846 557.772 557.772 1471.46 1572.39 100.925 888.894 1065.22 587.281 0.342036 235.677 235.563 0.00232812 0.114006 0.630349
0.715233 0.728761 1.12882 0.606427 0.170144 0.36409 0.00451714 0 20.9348 16.1354 341.632 144.439 456.857 557.771 557.771 1471.49 1572.4 100.914 888.949 1065.24 587.29 0.341888 235.684 235.571 0.00232819 0.113957 0.630437
0.715268 0.7288 1.12882 0.606425 0.170157 0.364084 0.00451567 0 20.9338 16.1351 341.632 144.437 456.868 557.771 557.771 1471.51 1572.41 100.904 889.003 1065.25 587.299 0.34174 235.692 235.578 0.00232826 0.113907 0.630525
0.715303 0.728838 1.12881 0.606423 0.170169 0.364078 0.0045142 0 20.9328 16.1349 341.632 144.435 456.878 557.771 557.771 1471.53 1572.42 100.893 889.058 1065.27 587.308 0.341592 235.699 235.585 0.00232833 0.113858 0.630612
0.715338 0.728877 1.12881 0.60642 0.170182 0.364072 0.00451274 0 20.9319 16.1347 341.633 144.433 456.889 557.771 557.771 1471.55 1572.43 100.882 889.113 1065.29 587.317 0.341444 235.706 235.592 0.0023284 0.113809 0.6307
0.715373 0.728915 1.12881 0.606418 0.170195 0.364066 0.00451127 0 20.9309 16.1344 341.633 144.43 456.899 557.77 557.77 1471.57 1572.44 100.871 889.168 1065.3 587.325 0.341296 235.713 235.599 0.00232847 0.113759 0.630787
0.715408 0.728954 1.12881 0.606416 0.170207 0.36406 0.0045098 0 20.9299 16.1342 341.633 144.428 456.91 557.77 557.77 1471.59 1572.45 100.86 889.223 1065.32 587.334 0.341148 235.72 235.607 0.00232854 0.11371 0.630875
0.715443 0.728992 1.12881 0.606414 0.17022 0.364053 0.00450834 0 20.929 16.134 341.634 144.426 456.921 557.77 557.77 1471.61 1572.46 100.849 889.277 1065.33 587.343 0.341 235.727 235.614 0.00232862 0.113661 0.630963
0.715477 0.729031 1.12881 0.606411 0.170232 0.364047 0.00450687 0 20.928 16.1337 341.634 144.424 456.931 557.769 557.769 1471.63 1572.47 100.838 889.332 1065.35 587.352 0.340852 235.735 235.621 0.00232869 0.113612 0.631051
0.715512 0.729069 1.12881 0.606409 0.170245 0.364041 0.0045054 0 20.9271 16.1335 341.634 144.421 456.942 557.769 557.769 1471.65 1572.48 100.827 889.387 1065.36 587.36 0.340704 235.742 235.628 0.00232876 0.113562 0.631138
0.715547 0.729108 1.12881 0.606407 0.170257 0.364035 0.00450394 0 20.9261 16.1333 341.635 144.419 456.953 557.769 557.769 1471.67 1572.49 100.816 889.442 1065.38 587.369 0.340556 235.749 235.635 0.00232883 0.113513 0.631226
0.715582 0.729146 1.1288 0.606405 0.17027 0.364029 0.00450247 0 20.9251 16.133 341.635 144.417 456.963 557.768 557.768 1471.69 1572.5 100.805 889.497 1065.39 587.378 0.340409 235.756 235.643 0.0023289 0.113464 0.631314
0.715617 0.729185 1.1288 0.606402 0.170282 0.364023 0.00450101 0 20.9242 16.1328 341.635 144.414 456.974 557.768 557.768 1471.72 1572.51 100.794 889.552 1065.41 587.387 0.340261 235.763 235.65 0.00232897 0.113415 0.631401
0.715652 0.729223 1.1288 0.6064 0.170295 0.364016 0.00449954 0 20.9232 16.1326 341.636 144.412 456.984 557.768 557.768 1471.74 1572.52 100.783 889.607 1065.43 587.395 0.340113 235.77 235.657 0.00232904 0.113365 0.631489
0.715687 0.729262 1.1288 0.606398 0.170307 0.36401 0.00449808 0 20.9222 16.1323 341.636 144.41 456.995 557.767 557.767 1471.76 1572.53 100.772 889.662 1065.44 587.404 0.339966 235.777 235.664 0.00232911 0.113316 0.631577
0.715722 0.7293 1.1288 0.606395 0.17032 0.364004 0.00449661 0 20.9213 16.1321 341.637 144.408 457.006 557.767 557.767 1471.78 1572.54 100.761 889.716 1065.46 587.413 0.339818 235.785 235.671 0.00232918 0.113267 0.631665
0.715757 0.729339 1.1288 0.606393 0.170332 0.363998 0.00449515 0 20.9203 16.1319 341.637 144.405 457.016 557.767 557.767 1471.8 1572.55 100.75 889.771 1065.47 587.422 0.339671 235.792 235.679 0.00232926 0.113218 0.631753
0.715792 0.729377 1.1288 0.606391 0.170345 0.363992 0.00449368 0 20.9193 16.1316 341.637 144.403 457.027 557.767 557.767 1471.82 1572.56 100.74 889.826 1065.49 587.43 0.339523 235.799 235.686 0.00232933 0.113169 0.631841
0.715827 0.729416 1.12879 0.606389 0.170358 0.363986 0.00449222 0 20.9184 16.1314 341.638 144.401 457.038 557.766 557.766 1471.84 1572.57 100.729 889.881 1065.5 587.439 0.339376 235.806 235.693 0.0023294 0.113119 0.631928
0.715862 0.729454 1.12879 0.606386 0.17037 0.363979 0.00449076 0 20.9174 16.1312 341.638 144.399 457.048 557.766 557.766 1471.86 1572.58 100.718 889.936 1065.52 587.448 0.339228 235.813 235.7 0.00232947 0.11307 0.632016
0.715896 0.729493 1.12879 0.606384 0.170383 0.363973 0.00448929 0 20.9164 16.1309 341.638 144.396 457.059 557.766 557.766 1471.88 1572.59 100.707 889.991 1065.54 587.457 0.339081 235.82 235.707 0.00232954 0.113021 0.632104
0.715931 0.729531 1.12879 0.606382 0.170395 0.363967 0.00448783 0 20.9155 16.1307 341.639 144.394 457.069 557.765 557.765 1471.9 1572.6 100.696 890.046 1065.55 587.465 0.338933 235.828 235.715 0.00232961 0.112972 0.632192
0.715966 0.72957 1.12879 0.606379 0.170408 0.363961 0.00448637 0 20.9145 16.1305 341.639 144.392 457.08 557.765 557.765 1471.93 1572.61 100.685 890.101 1065.57 587.474 0.338786 235.835 235.722 0.00232968 0.112923 0.63228
0.716001 0.729608 1.12879 0.606377 0.17042 0.363955 0.0044849 0 20.9135 16.1302 341.639 144.39 457.091 557.765 557.765 1471.95 1572.62 100.674 890.156 1065.58 587.483 0.338639 235.842 235.729 0.00232975 0.112874 0.632368
0.716036 0.729647 1.12879 0.606375 0.170433 0.363949 0.00448344 0 20.9126 16.13 341.64 144.387 457.101 557.764 557.764 1471.97 1572.63 100.663 890.211 1065.6 587.492 0.338491 235.849 235.736 0.00232983 0.112825 0.632456
0.716071 0.729685 1.12879 0.606373 0.170445 0.363942 0.00448198 0 20.9116 16.1298 341.64 144.385 457.112 557.764 557.764 1471.99 1572.64 100.652 890.266 1065.61 587.501 0.338344 235.856 235.743 0.0023299 0.112776 0.632544
0.716106 0.729724 1.12878 0.60637 0.170458 0.363936 0.00448051 0 20.9107 16.1295 341.641 144.383 457.123 557.764 557.764 1472.01 1572.65 100.641 890.321 1065.63 587.509 0.338197 235.863 235.751 0.00232997 0.112727 0.632632
0.716141 0.729762 1.12878 0.606368 0.170471 0.36393 0.00447905 0 20.9097 16.1293 341.641 144.38 457.133 557.763 557.763 1472.03 1572.66 100.63 890.376 1065.64 587.518 0.33805 235.871 235.758 0.00233004 0.112678 0.63272
0.716176 0.729801 1.12878 0.606366 0.170483 0.363924 0.00447759 0 20.9087 16.1291 341.641 144.378 457.144 557.763 557.763 1472.05 1572.67 100.619 890.431 1065.66 587.527 0.337903 235.878 235.765 0.00233011 0.112628 0.632808
0.716211 0.72984 1.12878 0.606363 0.170496 0.363918 0.00447613 0 20.9078 16.1289 341.642 144.376 457.155 557.763 557.763 1472.07 1572.68 100.608 890.486 1065.68 587.536 0.337756 235.885 235.772 0.00233018 0.112579 0.632896
0.716246 0.729878 1.12878 0.606361 0.170508 0.363911 0.00447467 0 20.9068 16.1286 341.642 144.374 457.165 557.762 557.762 1472.09 1572.69 100.597 890.541 1065.69 587.544 0.337609 235.892 235.779 0.00233025 0.11253 0.632984
0.716281 0.729917 1.12878 0.606359 0.170521 0.363905 0.00447321 0 20.9058 16.1284 341.642 144.371 457.176 557.762 557.762 1472.11 1572.7 100.586 890.596 1065.71 587.553 0.337462 235.899 235.787 0.00233032 0.112481 0.633072
0.716316 0.729955 1.12878 0.606356 0.170533 0.363899 0.00447175 0 20.9049 16.1282 341.643 144.369 457.186 557.762 557.762 1472.13 1572.71 100.575 890.652 1065.72 587.562 0.337315 235.906 235.794 0.0023304 0.112432 0.63316
0.716351 0.729994 1.12877 0.606354 0.170546 0.363893 0.00447028 0 20.9039 16.1279 341.643 144.367 457.197 557.761 557.761 1472.16 1572.72 100.564 890.707 1065.74 587.571 0.337168 235.914 235.801 0.00233047 0.112383 0.633249
0.716386 0.730032 1.12877 0.606352 0.170558 0.363887 0.00446882 0 20.9029 16.1277 341.643 144.365 457.208 557.761 557.761 1472.18 1572.73 100.553 890.762 1065.75 587.579 0.337021 235.921 235.808 0.00233054 0.112335 0.633337
0.716421 0.730071 1.12877 0.606349 0.170571 0.363881 0.00446736 0 20.902 16.1275 341.644 144.362 457.218 557.761 557.761 1472.2 1572.74 100.542 890.817 1065.77 587.588 0.336874 235.928 235.816 0.00233061 0.112286 0.633425
0.716456 0.730109 1.12877 0.606347 0.170584 0.363874 0.0044659 0 20.901 16.1272 341.644 144.36 457.229 557.761 557.761 1472.22 1572.75 100.532 890.872 1065.78 587.597 0.336727 235.935 235.823 0.00233068 0.112237 0.633513
0.716492 0.730148 1.12877 0.606345 0.170596 0.363868 0.00446444 0 20.9001 16.127 341.644 144.358 457.24 557.76 557.76 1472.24 1572.76 100.521 890.927 1065.8 587.606 0.336581 235.942 235.83 0.00233075 0.112188 0.633601
0.716527 0.730187 1.12877 0.606343 0.170609 0.363862 0.00446298 0 20.8991 16.1268 341.645 144.355 457.25 557.76 557.76 1472.26 1572.77 100.51 890.982 1065.82 587.615 0.336434 235.949 235.837 0.00233082 0.112139 0.633689
0.716562 0.730225 1.12877 0.60634 0.170621 0.363856 0.00446152 0 20.8981 16.1265 341.645 144.353 457.261 557.76 557.76 1472.28 1572.78 100.499 891.037 1065.83 587.623 0.336287 235.957 235.844 0.0023309 0.11209 0.633778
0.716597 0.730264 1.12877 0.606338 0.170634 0.36385 0.00446006 0 20.8972 16.1263 341.646 144.351 457.272 557.759 557.759 1472.3 1572.79 100.488 891.092 1065.85 587.632 0.33614 235.964 235.852 0.00233097 0.112041 0.633866
0.716632 0.730302 1.12876 0.606336 0.170646 0.363843 0.0044586 0 20.8962 16.1261 341.646 144.349 457.282 557.759 557.759 1472.32 1572.8 100.477 891.148 1065.86 587.641 0.335994 235.971 235.859 0.00233104 0.111992 0.633954
0.716667 0.730341 1.12876 0.606333 0.170659 0.363837 0.00445715 0 20.8952 16.1258 341.646 144.346 457.293 557.759 557.759 1472.34 1572.81 100.466 891.203 1065.88 587.65 0.335847 235.978 235.866 0.00233111 0.111943 0.634043
0.716702 0.730379 1.12876 0.606331 0.170672 0.363831 0.00445569 0 20.8943 16.1256 341.647 144.344 457.303 557.758 557.758 1472.37 1572.82 100.455 891.258 1065.89 587.658 0.335701 235.985 235.873 0.00233118 0.111894 0.634131
0.716737 0.730418 1.12876 0.606329 0.170684 0.363825 0.00445423 0 20.8933 16.1254 341.647 144.342 457.314 557.758 557.758 1472.39 1572.83 100.444 891.313 1065.91 587.667 0.335554 235.992 235.88 0.00233125 0.111846 0.634219
0.716772 0.730457 1.12876 0.606326 0.170697 0.363819 0.00445277 0 20.8923 16.1251 341.647 144.34 457.325 557.758 557.758 1472.41 1572.84 100.433 891.368 1065.93 587.676 0.335408 236 235.888 0.00233132 0.111797 0.634307
0.716807 0.730495 1.12876 0.606324 0.170709 0.363812 0.00445131 0 20.8914 16.1249 341.648 144.337 457.335 557.757 557.757 1472.43 1572.85 100.422 891.424 1065.94 587.685 0.335261 236.007 235.895 0.00233139 0.111748 0.634396
0.716842 0.730534 1.12876 0.606322 0.170722 0.363806 0.00444985 0 20.8904 16.1247 341.648 144.335 457.346 557.757 557.757 1472.45 1572.86 100.411 891.479 1065.96 587.694 0.335115 236.014 235.902 0.00233147 0.111699 0.634484
0.716877 0.730572 1.12875 0.606319 0.170735 0.3638 0.0044484 0 20.8895 16.1244 341.649 144.333 457.357 557.757 557.757 1472.47 1572.87 100.4 891.534 1065.97 587.702 0.334969 236.021 235.909 0.00233154 0.11165 0.634573
0.716913 0.730611 1.12875 0.606317 0.170747 0.363794 0.00444694 0 20.8885 16.1242 341.649 144.331 457.367 557.756 557.756 1472.49 1572.88 100.389 891.589 1065.99 587.711 0.334822 236.028 235.917 0.00233161 0.111602 0.634661
0.716948 0.73065 1.12875 0.606315 0.17076 0.363788 0.00444548 0 20.8875 16.124 341.649 144.328 457.378 557.756 557.756 1472.51 1572.89 100.378 891.645 1066 587.72 0.334676 236.035 235.924 0.00233168 0.111553 0.634749
0.716983 0.730688 1.12875 0.606312 0.170772 0.363781 0.00444402 0 20.8866 16.1237 341.65 144.326 457.389 557.756 557.756 1472.53 1572.9 100.367 891.7 1066.02 587.729 0.33453 236.043 235.931 0.00233175 0.111504 0.634838
0.717018 0.730727 1.12875 0.60631 0.170785 0.363775 0.00444257 0 20.8856 16.1235 341.65 144.324 457.399 557.755 557.755 1472.55 1572.91 100.356 891.755 1066.03 587.737 0.334383 236.05 235.938 0.00233182 0.111455 0.634926
0.717053 0.730765 1.12875 0.606307 0.170797 0.363769 0.00444111 0 20.8846 16.1233 341.65 144.321 457.41 557.755 557.755 1472.57 1572.92 100.345 891.81 1066.05 587.746 0.334237 236.057 235.945 0.00233189 0.111407 0.635015
0.717088 0.730804 1.12875 0.606305 0.17081 0.363763 0.00443965 0 20.8837 16.1231 341.651 144.319 457.421 557.755 557.755 1472.6 1572.93 100.334 891.866 1066.07 587.755 0.334091 236.064 235.953 0.00233197 0.111358 0.635103
0.717123 0.730843 1.12875 0.606303 0.170823 0.363757 0.0044382 0 20.8827 16.1228 341.651 144.317 457.431 557.754 557.754 1472.62 1572.94 100.323 891.921 1066.08 587.764 0.333945 236.071 235.96 0.00233204 0.111309 0.635192
0.717159 0.730881 1.12874 0.6063 0.170835 0.36375 0.00443674 0 20.8818 16.1226 341.651 144.315 457.442 557.754 557.754 1472.64 1572.95 100.312 891.976 1066.1 587.773 0.333799 236.078 235.967 0.00233211 0.111261 0.63528
0.717194 0.73092 1.12874 0.606298 0.170848 0.363744 0.00443529 0 20.8808 16.1224 341.652 144.312 457.452 557.754 557.754 1472.66 1572.96 100.301 892.032 1066.11 587.781 0.333653 236.086 235.974 0.00233218 0.111212 0.635369
0.717229 0.730959 1.12874 0.606296 0.17086 0.363738 0.00443383 0 20.8798 16.1221 341.652 144.31 457.463 557.753 557.753 1472.68 1572.97 100.29 892.087 1066.13 587.79 0.333507 236.093 235.982 0.00233225 0.111163 0.635457
0.717264 0.730997 1.12874 0.606293 0.170873 0.363732 0.00443238 0 20.8789 16.1219 341.653 144.308 457.474 557.753 557.753 1472.7 1572.98 100.279 892.142 1066.14 587.799 0.333361 236.1 235.989 0.00233232 0.111115 0.635546
0.717299 0.731036 1.12874 0.606291 0.170886 0.363726 0.00443092 0 20.8779 16.1217 341.653 144.306 457.484 557.753 557.753 1472.72 1572.99 100.268 892.198 1066.16 587.808 0.333215 236.107 235.996 0.00233239 0.111066 0.635635
0.717335 0.731074 1.12874 0.606289 0.170898 0.363719 0.00442947 0 20.8769 16.1214 341.653 144.303 457.495 557.752 557.752 1472.74 1573 100.257 892.253 1066.17 587.816 0.333069 236.114 236.003 0.00233246 0.111017 0.635723
0.71737 0.731113 1.12874 0.606286 0.170911 0.363713 0.00442801 0 20.876 16.1212 341.654 144.301 457.506 557.752 557.752 1472.76 1573.01 100.246 892.308 1066.19 587.825 0.332923 236.121 236.01 0.00233254 0.110969 0.635812
