dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.310632 0.274008 0.73184 0.0116228 0.0719114 0.217423 0.00947077 0.00385157 102.369 69.2399 453.872 308.661 288.352 395.171 395.171 971.876 1078.69 106.819 319.539 366.814 280.995 1.85968 34.0472 33.5176 33.5176 0.529676 0.621264 0.92388 0.338672 0.0324329 319.539 366.814 280.995 1.85968 0.42747 29.7932
0.310473 0.273722 0.731581 0.0116144 0.0718663 0.217377 0.00947568 0.00385497 102.519 69.3381 453.885 308.796 288.3 395.135 395.135 971.735 1078.57 106.835 319.358 366.623 280.903 1.8612 34.0127 33.4826 33.4826 0.530112 0.620946 0.923784 0.338731 0.0324542 319.358 366.623 280.903 1.8612 0.426902 29.8001
0.310314 0.273435 0.731323 0.0116059 0.0718213 0.217331 0.00948059 0.00385837 102.67 69.4366 453.898 308.931 288.248 395.099 395.099 971.594 1078.44 106.851 319.177 366.432 280.812 1.86272 33.9782 33.4476 33.4476 0.530548 0.620627 0.923687 0.33879 0.0324754 319.177 366.432 280.811 1.86272 0.426335 29.807
0.310155 0.273147 0.731064 0.0115974 0.0717763 0.217285 0.00948548 0.00386176 102.821 69.5353 453.911 309.065 288.196 395.062 395.062 971.453 1078.32 106.867 318.996 366.24 280.72 1.86424 33.9437 33.4127 33.4127 0.530982 0.620309 0.923589 0.338849 0.0324965 318.996 366.24 280.72 1.86424 0.425769 29.8139
0.309995 0.272859 0.730805 0.0115888 0.0717313 0.217239 0.00949037 0.00386514 102.973 69.6343 453.924 309.2 288.143 395.026 395.026 971.313 1078.19 106.882 318.815 366.049 280.628 1.86576 33.9092 33.3778 33.3778 0.531417 0.619991 0.92349 0.338907 0.0325177 318.815 366.049 280.628 1.86576 0.425202 29.8208
0.309836 0.272571 0.730545 0.0115803 0.0716864 0.217193 0.00949525 0.00386852 103.125 69.7336 453.938 309.335 288.091 394.989 394.989 971.172 1078.07 106.898 318.634 365.857 280.537 1.86727 33.8747 33.3429 33.3429 0.53185 0.619673 0.923391 0.338966 0.0325388 318.634 365.857 280.537 1.86727 0.424636 29.8276
0.309677 0.272283 0.730284 0.0115717 0.0716415 0.217147 0.00950011 0.0038719 103.277 69.8331 453.951 309.47 288.039 394.953 394.953 971.031 1077.94 106.914 318.453 365.664 280.445 1.86878 33.8402 33.308 33.308 0.532283 0.619354 0.923291 0.339024 0.0325599 318.453 365.664 280.445 1.86878 0.424071 29.8345
0.309518 0.271994 0.730024 0.011563 0.0715966 0.2171 0.00950497 0.00387527 103.43 69.933 453.964 309.605 287.987 394.916 394.916 970.891 1077.82 106.929 318.272 365.472 280.353 1.87028 33.8058 33.2731 33.2731 0.532715 0.619036 0.92319 0.339082 0.0325809 318.272 365.472 280.353 1.87028 0.423505 29.8414
0.309359 0.271704 0.729763 0.0115544 0.0715517 0.217054 0.00950981 0.00387863 103.583 70.0331 453.978 309.741 287.935 394.88 394.88 970.75 1077.69 106.945 318.09 365.279 280.261 1.87179 33.7713 33.2382 33.2382 0.533147 0.618717 0.923088 0.33914 0.0326019 318.09 365.279 280.261 1.87179 0.42294 29.8482
0.309199 0.271415 0.729501 0.0115457 0.0715068 0.217008 0.00951465 0.00388199 103.736 70.1335 453.991 309.876 287.883 394.844 394.844 970.609 1077.57 106.961 317.909 365.086 280.17 1.87329 33.7369 33.2033 33.2033 0.533578 0.618399 0.922985 0.339198 0.0326229 317.909 365.086 280.17 1.87329 0.422376 29.855
0.30904 0.271124 0.729239 0.0115371 0.071462 0.216961 0.00951947 0.00388534 103.89 70.2341 454.005 310.012 287.831 394.807 394.807 970.469 1077.44 106.976 317.728 364.892 280.078 1.87479 33.7025 33.1685 33.1685 0.534008 0.61808 0.922882 0.339256 0.0326439 317.728 364.892 280.078 1.87479 0.421812 29.8619
0.308881 0.270834 0.728976 0.0115283 0.0714172 0.216915 0.00952429 0.00388869 104.045 70.3351 454.018 310.147 287.779 394.77 394.77 970.329 1077.32 106.991 317.547 364.698 279.986 1.87629 33.6681 33.1336 33.1337 0.534437 0.617762 0.922777 0.339314 0.0326648 317.547 364.698 279.986 1.87629 0.421248 29.8687
0.308721 0.270543 0.728713 0.0115196 0.0713724 0.216868 0.00952909 0.00389203 104.199 70.4363 454.032 310.283 287.727 394.734 394.734 970.188 1077.19 107.007 317.366 364.504 279.894 1.87779 33.6337 33.0988 33.0988 0.534866 0.617443 0.922672 0.339372 0.0326857 317.366 364.504 279.894 1.87779 0.420684 29.8755
0.308562 0.270251 0.72845 0.0115109 0.0713276 0.216821 0.00953389 0.00389536 104.354 70.5378 454.046 310.419 287.675 394.697 394.697 970.048 1077.07 107.022 317.185 364.31 279.802 1.87928 33.5993 33.064 33.064 0.535294 0.617124 0.922566 0.33943 0.0327065 317.185 364.31 279.802 1.87928 0.420121 29.8823
0.308403 0.26996 0.728186 0.0115021 0.0712829 0.216775 0.00953867 0.00389869 104.51 70.6396 454.059 310.555 287.623 394.661 394.661 969.908 1076.94 107.037 317.004 364.115 279.71 1.88077 33.5649 33.0292 33.0292 0.535722 0.616805 0.92246 0.339487 0.0327273 317.004 364.115 279.71 1.88077 0.419558 29.8891
0.308243 0.269667 0.727922 0.0114933 0.0712382 0.216728 0.00954345 0.00390201 104.666 70.7417 454.073 310.691 287.572 394.624 394.624 969.767 1076.82 107.053 316.822 363.92 279.618 1.88226 33.5306 32.9944 32.9944 0.536149 0.616487 0.922352 0.339545 0.0327481 316.822 363.92 279.618 1.88226 0.418996 29.8959
0.308084 0.269375 0.727657 0.0114844 0.0711935 0.216681 0.00954821 0.00390533 104.822 70.844 454.087 310.828 287.52 394.588 394.588 969.627 1076.69 107.068 316.641 363.724 279.526 1.88374 33.4963 32.9597 32.9597 0.536575 0.616168 0.922244 0.339602 0.0327688 316.641 363.724 279.526 1.88374 0.418434 29.9027
0.307924 0.269082 0.727391 0.0114756 0.0711489 0.216634 0.00955296 0.00390864 104.979 70.9467 454.101 310.964 287.468 394.551 394.551 969.487 1076.57 107.083 316.46 363.529 279.434 1.88522 33.4619 32.9249 32.9249 0.537 0.615849 0.922135 0.339659 0.0327896 316.46 363.529 279.434 1.88522 0.417872 29.9095
0.307765 0.268788 0.727126 0.0114667 0.0711042 0.216587 0.00955771 0.00391195 105.136 71.0496 454.115 311.101 287.416 394.514 394.514 969.347 1076.44 107.098 316.279 363.333 279.342 1.88671 33.4276 32.8902 32.8902 0.537425 0.61553 0.922024 0.339716 0.0328102 316.279 363.333 279.342 1.88671 0.417311 29.9162
0.307606 0.268495 0.726859 0.0114578 0.0710596 0.21654 0.00956244 0.00391525 105.293 71.1529 454.129 311.237 287.365 394.478 394.478 969.207 1076.32 107.113 316.098 363.136 279.25 1.88818 33.3933 32.8555 32.8555 0.537849 0.615211 0.921914 0.339773 0.0328309 316.098 363.136 279.25 1.88818 0.41675 29.923
0.307446 0.2682 0.726593 0.0114488 0.071015 0.216493 0.00956716 0.00391854 105.451 71.2564 454.143 311.374 287.313 394.441 394.441 969.067 1076.19 107.128 315.916 362.94 279.158 1.88966 33.359 32.8207 32.8207 0.538272 0.614892 0.921802 0.33983 0.0328515 315.916 362.94 279.157 1.88966 0.416189 29.9297
0.307287 0.267906 0.726326 0.0114399 0.0709705 0.216446 0.00957187 0.00392183 105.61 71.3602 454.157 311.511 287.261 394.404 394.404 968.927 1076.07 107.143 315.735 362.743 279.065 1.89113 33.3247 32.786 32.786 0.538695 0.614573 0.921689 0.339887 0.032872 315.735 362.743 279.065 1.89113 0.415629 29.9365
0.307127 0.26761 0.726058 0.0114309 0.0709259 0.216399 0.00957657 0.00392511 105.768 71.4643 454.171 311.648 287.21 394.368 394.368 968.787 1075.94 107.158 315.554 362.546 278.973 1.8926 33.2905 32.7513 32.7513 0.539116 0.614254 0.921576 0.339944 0.0328926 315.554 362.546 278.973 1.8926 0.415069 29.9432
0.306967 0.267315 0.72579 0.0114219 0.0708814 0.216352 0.00958126 0.00392838 105.927 71.5687 454.185 311.785 287.158 394.331 394.331 968.648 1075.82 107.172 315.373 362.348 278.881 1.89407 33.2562 32.7167 32.7167 0.539538 0.613935 0.921462 0.34 0.0329131 315.373 362.348 278.881 1.89407 0.41451 29.9499
0.306808 0.267019 0.725521 0.0114128 0.0708369 0.216304 0.00958594 0.00393165 106.087 71.6734 454.2 311.922 287.107 394.294 394.294 968.508 1075.69 107.187 315.192 362.15 278.788 1.89553 33.222 32.682 32.682 0.539958 0.613616 0.921347 0.340057 0.0329335 315.192 362.15 278.788 1.89553 0.413951 29.9566
0.306648 0.266722 0.725252 0.0114038 0.0707925 0.216257 0.00959061 0.00393492 106.247 71.7783 454.214 312.06 287.055 394.257 394.257 968.368 1075.57 107.202 315.01 361.952 278.696 1.897 33.1877 32.6474 32.6474 0.540378 0.613296 0.921231 0.340113 0.032954 315.01 361.952 278.696 1.897 0.413392 29.9633
0.306489 0.266425 0.724982 0.0113947 0.070748 0.216209 0.00959527 0.00393817 106.407 71.8836 454.228 312.197 287.004 394.221 394.221 968.228 1075.44 107.217 314.829 361.753 278.604 1.89846 33.1535 32.6127 32.6127 0.540796 0.612977 0.921114 0.34017 0.0329744 314.829 361.753 278.604 1.89846 0.412833 29.97
0.306329 0.266128 0.724712 0.0113856 0.0707036 0.216162 0.00959991 0.00394142 106.568 71.9892 454.243 312.335 286.953 394.184 394.184 968.089 1075.32 107.231 314.648 361.554 278.511 1.89991 33.1193 32.5781 32.5781 0.541215 0.612658 0.920996 0.340226 0.0329947 314.648 361.554 278.511 1.89991 0.412275 29.9767
0.306169 0.26583 0.724442 0.0113765 0.0706592 0.216114 0.00960455 0.00394467 106.729 72.0951 454.257 312.473 286.901 394.147 394.147 967.949 1075.19 107.246 314.466 361.355 278.419 1.90137 33.0851 32.5435 32.5435 0.541632 0.612338 0.920878 0.340282 0.0330151 314.466 361.355 278.419 1.90137 0.411717 29.9834
0.306009 0.265532 0.724171 0.0113673 0.0706149 0.216067 0.00960918 0.0039479 106.89 72.2012 454.272 312.611 286.85 394.11 394.11 967.81 1075.07 107.26 314.285 361.155 278.326 1.90282 33.051 32.5089 32.5089 0.542049 0.612019 0.920758 0.340338 0.0330353 314.285 361.155 278.326 1.90282 0.41116 29.99
0.30585 0.265233 0.723899 0.0113581 0.0705705 0.216019 0.00961379 0.00395114 107.052 72.3077 454.287 312.749 286.799 394.073 394.073 967.67 1074.94 107.275 314.104 360.956 278.234 1.90427 33.0168 32.4743 32.4743 0.542465 0.611699 0.920638 0.340394 0.0330556 314.104 360.956 278.234 1.90427 0.410603 29.9967
0.30569 0.264934 0.723627 0.0113489 0.0705262 0.215971 0.00961839 0.00395436 107.215 72.4145 454.301 312.887 286.747 394.036 394.036 967.531 1074.82 107.289 313.922 360.755 278.141 1.90571 32.9826 32.4398 32.4398 0.54288 0.61138 0.920517 0.34045 0.0330758 313.922 360.755 278.141 1.90571 0.410046 30.0034
0.30553 0.264635 0.723354 0.0113397 0.0704819 0.215923 0.00962299 0.00395758 107.378 72.5216 454.316 313.025 286.696 393.999 393.999 967.392 1074.69 107.303 313.741 360.555 278.049 1.90716 32.9485 32.4052 32.4052 0.543294 0.61106 0.920395 0.340506 0.033096 313.741 360.555 278.049 1.90716 0.40949 30.01
0.30537 0.264335 0.723081 0.0113304 0.0704377 0.215875 0.00962757 0.00396079 107.541 72.6289 454.331 313.163 286.645 393.963 393.963 967.252 1074.57 107.318 313.56 360.354 277.956 1.9086 32.9144 32.3707 32.3707 0.543708 0.610741 0.920272 0.340561 0.0331161 313.56 360.354 277.956 1.9086 0.408934 30.0166
0.30521 0.264034 0.722808 0.0113211 0.0703934 0.215827 0.00963214 0.003964 107.704 72.7366 454.346 313.302 286.594 393.926 393.926 967.113 1074.44 107.332 313.378 360.152 277.863 1.91004 32.8802 32.3361 32.3361 0.544121 0.610421 0.920148 0.340617 0.0331362 313.378 360.152 277.863 1.91004 0.408378 30.0233
0.305051 0.263733 0.722534 0.0113118 0.0703492 0.215779 0.00963669 0.0039672 107.869 72.8446 454.361 313.441 286.543 393.889 393.889 966.974 1074.32 107.346 313.197 359.951 277.771 1.91147 32.8461 32.3016 32.3016 0.544533 0.610101 0.920023 0.340672 0.0331563 313.197 359.951 277.77 1.91147 0.407823 30.0299
0.304891 0.263432 0.722259 0.0113024 0.070305 0.215731 0.00964124 0.00397039 108.033 72.9529 454.376 313.579 286.492 393.852 393.852 966.835 1074.19 107.36 313.016 359.749 277.678 1.9129 32.8121 32.2671 32.2671 0.544944 0.609781 0.919898 0.340727 0.0331763 313.016 359.749 277.678 1.9129 0.407268 30.0365
0.304731 0.26313 0.721984 0.0112931 0.0702609 0.215683 0.00964578 0.00397358 108.198 73.0615 454.391 313.718 286.44 393.815 393.815 966.696 1074.07 107.374 312.834 359.547 277.585 1.91433 32.778 32.2326 32.2326 0.545355 0.609461 0.919771 0.340783 0.0331963 312.834 359.547 277.585 1.91433 0.406713 30.0431
0.304571 0.262828 0.721708 0.0112837 0.0702167 0.215635 0.0096503 0.00397676 108.363 73.1705 454.406 313.857 286.389 393.778 393.778 966.557 1073.94 107.388 312.653 359.344 277.492 1.91576 32.7439 32.1981 32.1981 0.545765 0.609141 0.919644 0.340838 0.0332163 312.653 359.344 277.492 1.91576 0.406159 30.0497
0.304411 0.262525 0.721432 0.0112743 0.0701726 0.215586 0.00965482 0.00397993 108.529 73.2797 454.421 313.996 286.338 393.741 393.741 966.418 1073.82 107.402 312.471 359.141 277.399 1.91718 32.7099 32.1637 32.1637 0.546174 0.608821 0.919516 0.340893 0.0332362 312.471 359.141 277.399 1.91718 0.405605 30.0563
0.304251 0.262222 0.721156 0.0112648 0.0701285 0.215538 0.00965932 0.0039831 108.695 73.3892 454.436 314.136 286.288 393.704 393.704 966.279 1073.69 107.416 312.29 358.938 277.306 1.91861 32.6758 32.1292 32.1292 0.546582 0.608501 0.919387 0.340948 0.0332561 312.29 358.938 277.306 1.91861 0.405052 30.0628
0.304091 0.261918 0.720878 0.0112553 0.0700845 0.21549 0.00966381 0.00398626 108.862 73.4991 454.452 314.275 286.237 393.667 393.667 966.14 1073.57 107.43 312.108 358.734 277.213 1.92002 32.6418 32.0948 32.0948 0.546989 0.608181 0.919256 0.341002 0.0332759 312.108 358.734 277.213 1.92002 0.404498 30.0694
0.30393 0.261614 0.720601 0.0112458 0.0700404 0.215441 0.00966829 0.00398942 109.029 73.6093 454.467 314.415 286.186 393.63 393.63 966.001 1073.44 107.444 311.927 358.53 277.12 1.92144 32.6078 32.0604 32.0604 0.547396 0.607861 0.919125 0.341057 0.0332957 311.927 358.53 277.12 1.92144 0.403946 30.0759
0.30377 0.261309 0.720322 0.0112363 0.0699964 0.215392 0.00967276 0.00399256 109.196 73.7197 454.482 314.554 286.135 393.593 393.593 965.862 1073.32 107.458 311.745 358.325 277.027 1.92285 32.5738 32.026 32.026 0.547802 0.607541 0.918994 0.341112 0.0333155 311.745 358.325 277.027 1.92285 0.403393 30.0825
0.30361 0.261004 0.720044 0.0112268 0.0699524 0.215344 0.00967722 0.0039957 109.364 73.8305 454.498 314.694 286.084 393.555 393.555 965.724 1073.19 107.471 311.564 358.121 276.934 1.92426 32.5398 31.9916 31.9916 0.548207 0.60722 0.918861 0.341166 0.0333352 311.564 358.121 276.934 1.92426 0.402841 30.089
0.30345 0.260698 0.719764 0.0112172 0.0699085 0.215295 0.00968166 0.00399884 109.533 73.9417 454.514 314.834 286.033 393.518 393.518 965.585 1073.07 107.485 311.382 357.915 276.841 1.92567 32.5058 31.9572 31.9572 0.548611 0.6069 0.918727 0.34122 0.0333549 311.382 357.915 276.841 1.92567 0.402289 30.0956
0.30329 0.260392 0.719485 0.0112076 0.0698645 0.215246 0.0096861 0.00400196 109.701 74.0531 454.529 314.974 285.983 393.481 393.481 965.446 1072.94 107.499 311.201 357.71 276.748 1.92707 32.4718 31.9228 31.9228 0.549014 0.60658 0.918592 0.341275 0.0333745 311.201 357.71 276.748 1.92707 0.401738 30.1021
0.30313 0.260086 0.719204 0.011198 0.0698206 0.215197 0.00969052 0.00400508 109.871 74.1649 454.545 315.114 285.932 393.444 393.444 965.308 1072.82 107.512 311.019 357.504 276.655 1.92848 32.4379 31.8885 31.8885 0.549417 0.606259 0.918457 0.341329 0.0333942 311.019 357.504 276.655 1.92848 0.401187 30.1086
0.302969 0.259779 0.718923 0.0111883 0.0697768 0.215149 0.00969493 0.0040082 110.04 74.2769 454.561 315.254 285.881 393.407 393.407 965.169 1072.69 107.526 310.838 357.298 276.562 1.92987 32.4039 31.8541 31.8541 0.549819 0.605938 0.91832 0.341383 0.0334137 310.838 357.298 276.562 1.92987 0.400636 30.1151
0.302809 0.259471 0.718642 0.0111786 0.0697329 0.2151 0.00969933 0.0040113 110.21 74.3893 454.577 315.395 285.831 393.37 393.37 965.031 1072.57 107.539 310.656 357.091 276.469 1.93127 32.37 31.8198 31.8198 0.55022 0.605618 0.918183 0.341437 0.0334333 310.656 357.091 276.469 1.93127 0.400086 30.1216
0.302649 0.259163 0.71836 0.0111689 0.0696891 0.215051 0.00970371 0.0040144 110.381 74.5021 454.592 315.535 285.78 393.332 393.332 964.893 1072.44 107.552 310.474 356.884 276.375 1.93266 32.3361 31.7855 31.7855 0.55062 0.605297 0.918044 0.341491 0.0334527 310.474 356.884 276.375 1.93266 0.399536 30.1281
0.302488 0.258854 0.718077 0.0111592 0.0696453 0.215001 0.00970809 0.0040175 110.552 74.6151 454.608 315.676 285.73 393.295 393.295 964.754 1072.32 107.566 310.293 356.677 276.282 1.93405 32.3022 31.7512 31.7512 0.551019 0.604976 0.917905 0.341544 0.0334722 310.293 356.677 276.282 1.93405 0.398986 30.1345
0.302328 0.258545 0.717794 0.0111494 0.0696015 0.214952 0.00971245 0.00402058 110.723 74.7285 454.624 315.817 285.679 393.258 393.258 964.616 1072.19 107.579 310.111 356.469 276.189 1.93544 32.2683 31.7169 31.7169 0.551417 0.604656 0.917764 0.341598 0.0334916 310.111 356.469 276.189 1.93544 0.398437 30.141
0.302167 0.258236 0.71751 0.0111396 0.0695577 0.214903 0.0097168 0.00402366 110.895 74.8422 454.641 315.957 285.629 393.221 393.221 964.478 1072.07 107.592 309.929 356.261 276.095 1.93682 32.2344 31.6826 31.6826 0.551815 0.604335 0.917623 0.341651 0.033511 309.929 356.261 276.095 1.93682 0.397888 30.1474
0.302007 0.257926 0.717226 0.0111298 0.069514 0.214854 0.00972114 0.00402673 111.067 74.9562 454.657 316.098 285.578 393.183 393.183 964.34 1071.94 107.605 309.748 356.053 276.002 1.9382 32.2005 31.6483 31.6483 0.552212 0.604014 0.917481 0.341705 0.0335303 309.747 356.053 276.002 1.9382 0.397339 30.1539
0.301846 0.257615 0.716941 0.0111199 0.0694703 0.214804 0.00972547 0.00402979 111.24 75.0706 454.673 316.24 285.528 393.146 393.146 964.202 1071.82 107.618 309.566 355.844 275.909 1.93958 32.1667 31.6141 31.6141 0.552607 0.603693 0.917338 0.341758 0.0335496 309.566 355.844 275.909 1.93958 0.396791 30.1603
0.301686 0.257304 0.716656 0.0111101 0.0694267 0.214755 0.00972979 0.00403285 111.413 75.1852 454.689 316.381 285.477 393.109 393.109 964.064 1071.69 107.631 309.384 355.635 275.815 1.94095 32.1328 31.5798 31.5798 0.553002 0.603371 0.917193 0.341811 0.0335689 309.384 355.635 275.815 1.94095 0.396243 30.1667
0.301525 0.256992 0.71637 0.0111002 0.069383 0.214705 0.00973409 0.0040359 111.587 75.3003 454.706 316.522 285.427 393.071 393.071 963.926 1071.57 107.644 309.202 355.425 275.722 1.94232 32.099 31.5456 31.5456 0.553397 0.60305 0.917048 0.341864 0.0335881 309.202 355.425 275.722 1.94232 0.395696 30.1732
0.301365 0.25668 0.716084 0.0110902 0.0693394 0.214656 0.00973838 0.00403895 111.761 75.4156 454.722 316.664 285.377 393.034 393.034 963.788 1071.44 107.657 309.02 355.215 275.628 1.94369 32.0652 31.5114 31.5114 0.55379 0.602729 0.916902 0.341917 0.0336072 309.02 355.215 275.628 1.94369 0.395149 30.1796
0.301204 0.256368 0.715797 0.0110803 0.0692958 0.214606 0.00974266 0.00404198 111.936 75.5313 454.739 316.805 285.327 392.997 392.997 963.65 1071.32 107.67 308.839 355.005 275.534 1.94506 32.0314 31.4772 31.4772 0.554182 0.602408 0.916755 0.34197 0.0336264 308.839 355.005 275.534 1.94506 0.394602 30.186
0.301043 0.256055 0.715509 0.0110703 0.0692522 0.214557 0.00974693 0.00404501 112.111 75.6473 454.755 316.947 285.276 392.959 392.959 963.512 1071.19 107.683 308.657 354.794 275.441 1.94642 31.9976 31.443 31.443 0.554574 0.602086 0.916607 0.342023 0.0336455 308.657 354.794 275.441 1.94642 0.394056 30.1924
0.300882 0.255741 0.715221 0.0110603 0.0692087 0.214507 0.00975118 0.00404803 112.286 75.7637 454.772 317.089 285.226 392.922 392.922 963.374 1071.07 107.696 308.475 354.583 275.347 1.94778 31.9638 31.4089 31.4089 0.554964 0.601765 0.916458 0.342075 0.0336645 308.475 354.583 275.347 1.94778 0.39351 30.1987
0.300722 0.255427 0.714932 0.0110503 0.0691652 0.214457 0.00975543 0.00405105 112.462 75.8803 454.789 317.231 285.176 392.884 392.884 963.237 1070.94 107.708 308.293 354.371 275.253 1.94913 31.93 31.3747 31.3747 0.555354 0.601443 0.916308 0.342128 0.0336835 308.293 354.371 275.253 1.94913 0.392964 30.2051
0.300561 0.255112 0.714643 0.0110402 0.0691217 0.214407 0.00975966 0.00405405 112.638 75.9974 454.805 317.373 285.126 392.847 392.847 963.099 1070.82 107.721 308.111 354.159 275.16 1.95049 31.8963 31.3405 31.3405 0.555743 0.601122 0.916157 0.34218 0.0337025 308.111 354.159 275.16 1.95049 0.392418 30.2115
0.3004 0.254797 0.714353 0.0110301 0.0690782 0.214357 0.00976388 0.00405705 112.815 76.1147 454.822 317.516 285.076 392.81 392.81 962.961 1070.69 107.734 307.929 353.947 275.066 1.95183 31.8625 31.3064 31.3064 0.556131 0.6008 0.916005 0.342232 0.0337214 307.929 353.947 275.066 1.95183 0.391873 30.2178
0.300239 0.254481 0.714062 0.01102 0.0690348 0.214307 0.00976808 0.00406004 112.992 76.2324 454.839 317.658 285.026 392.772 392.772 962.824 1070.57 107.746 307.747 353.734 274.972 1.95318 31.8288 31.2723 31.2723 0.556518 0.600478 0.915852 0.342285 0.0337403 307.747 353.734 274.972 1.95318 0.391329 30.2242
0.300078 0.254165 0.713771 0.0110098 0.0689914 0.214257 0.00977227 0.00406303 113.17 76.3505 454.856 317.8 284.976 392.735 392.735 962.686 1070.44 107.759 307.565 353.521 274.878 1.95452 31.7951 31.2382 31.2382 0.556904 0.600156 0.915698 0.342337 0.0337591 307.565 353.521 274.878 1.95452 0.390785 30.2305
0.299917 0.253848 0.71348 0.0109996 0.068948 0.214207 0.00977645 0.004066 113.348 76.4689 454.873 317.943 284.926 392.697 392.697 962.549 1070.32 107.771 307.383 353.308 274.784 1.95586 31.7614 31.2041 31.2041 0.55729 0.599835 0.915543 0.342389 0.0337779 307.383 353.308 274.784 1.95586 0.390241 30.2368
0.299756 0.253531 0.713187 0.0109894 0.0689046 0.214156 0.00978062 0.00406897 113.527 76.5876 454.89 318.086 284.876 392.659 392.659 962.412 1070.19 107.783 307.201 353.094 274.69 1.9572 31.7277 31.17 31.17 0.557674 0.599513 0.915387 0.34244 0.0337967 307.201 353.094 274.69 1.9572 0.389697 30.2431
0.299595 0.253213 0.712894 0.0109792 0.0688613 0.214106 0.00978478 0.00407194 113.706 76.7067 454.908 318.229 284.826 392.622 392.622 962.274 1070.07 107.796 307.019 352.879 274.596 1.95853 31.694 31.136 31.136 0.558057 0.59919 0.91523 0.342492 0.0338154 307.019 352.879 274.596 1.95853 0.389154 30.2494
0.299434 0.252894 0.712601 0.010969 0.068818 0.214056 0.00978892 0.00407489 113.886 76.8261 454.925 318.372 284.776 392.584 392.584 962.137 1069.94 107.808 306.837 352.665 274.502 1.95986 31.6603 31.1019 31.1019 0.55844 0.598868 0.915071 0.342544 0.033834 306.837 352.665 274.502 1.95986 0.388611 30.2557
0.299273 0.252575 0.712307 0.0109587 0.0687747 0.214005 0.00979305 0.00407784 114.066 76.9459 454.942 318.515 284.727 392.547 392.547 962 1069.82 107.82 306.655 352.45 274.408 1.96119 31.6267 31.0679 31.0679 0.558822 0.598546 0.914912 0.342595 0.0338527 306.655 352.45 274.408 1.96119 0.388069 30.262
0.299112 0.252256 0.712012 0.0109483 0.0687315 0.213955 0.00979717 0.00408078 114.246 77.066 454.96 318.658 284.677 392.509 392.509 961.863 1069.69 107.832 306.473 352.234 274.314 1.96251 31.593 31.0338 31.0338 0.559202 0.598224 0.914752 0.342647 0.0338713 306.473 352.234 274.314 1.96251 0.387526 30.2683
0.298951 0.251936 0.711717 0.010938 0.0686883 0.213904 0.00980128 0.00408371 114.427 77.1865 454.977 318.802 284.627 392.471 392.471 961.726 1069.57 107.844 306.291 352.018 274.22 1.96383 31.5594 30.9998 30.9998 0.559582 0.597901 0.914591 0.342698 0.0338898 306.29 352.018 274.22 1.96383 0.386985 30.2745
0.298789 0.251615 0.711421 0.0109276 0.0686451 0.213854 0.00980537 0.00408663 114.609 77.3073 454.995 318.945 284.577 392.434 392.434 961.589 1069.44 107.856 306.108 351.802 274.126 1.96515 31.5258 30.9658 30.9658 0.559961 0.597579 0.914429 0.342749 0.0339083 306.108 351.802 274.126 1.96515 0.386443 30.2808
0.298628 0.251294 0.711124 0.0109172 0.0686019 0.213803 0.00980945 0.00408955 114.791 77.4285 455.012 319.089 284.528 392.396 392.396 961.452 1069.32 107.868 305.926 351.585 274.032 1.96646 31.4922 30.9318 30.9318 0.560339 0.597256 0.914265 0.3428 0.0339267 305.926 351.585 274.032 1.96646 0.385902 30.287
0.298467 0.250972 0.710827 0.0109068 0.0685588 0.213752 0.00981351 0.00409246 114.973 77.55 455.03 319.233 284.478 392.358 392.358 961.315 1069.19 107.88 305.744 351.368 273.937 1.96777 31.4586 30.8979 30.8979 0.560716 0.596934 0.914101 0.342851 0.0339451 305.744 351.368 273.937 1.96777 0.385362 30.2932
0.298306 0.25065 0.71053 0.0108963 0.0685157 0.213701 0.00981757 0.00409536 115.156 77.6719 455.048 319.377 284.429 392.321 392.321 961.178 1069.07 107.892 305.562 351.15 273.843 1.96908 31.425 30.8639 30.8639 0.561092 0.596611 0.913936 0.342902 0.0339635 305.562 351.15 273.843 1.96908 0.384821 30.2995
0.298144 0.250327 0.710231 0.0108858 0.0684726 0.21365 0.00982161 0.00409825 115.339 77.7942 455.066 319.521 284.379 392.283 392.283 961.041 1068.94 107.904 305.379 350.932 273.749 1.97038 31.3914 30.8299 30.8299 0.561467 0.596288 0.913769 0.342952 0.0339818 305.379 350.932 273.749 1.97038 0.384281 30.3057
0.297983 0.250003 0.709932 0.0108753 0.0684295 0.213599 0.00982564 0.00410113 115.523 77.9168 455.084 319.665 284.33 392.245 392.245 960.904 1068.82 107.916 305.197 350.714 273.654 1.97168 31.3579 30.796 30.796 0.561841 0.595966 0.913602 0.343003 0.0340001 305.197 350.714 273.654 1.97168 0.383742 30.3119
0.297821 0.249679 0.709632 0.0108648 0.0683865 0.213548 0.00982965 0.00410401 115.707 78.0397 455.102 319.81 284.28 392.207 392.207 960.768 1068.69 107.927 305.015 350.495 273.56 1.97298 31.3243 30.7621 30.7621 0.562214 0.595643 0.913433 0.343053 0.0340183 305.015 350.495 273.56 1.97298 0.383203 30.3181
