dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.379959 0.366902 0.841903 0.0302073 0.0885818 0.250396 0.00998165 0.00403862 62.6535 42.8753 447.922 250.594 313.166 424.262 424.262 1050.59 1161.69 111.096 403.673 455.895 334.566 1.93854 59.4895 58.9387 58.9386 0.550822 0.759919 1.04485 0.333686 0.0325283 403.673 455.895 334.566 1.93854 0.553604 28.6446
0.379815 0.366698 0.841731 0.0301929 0.0885377 0.250367 0.0099887 0.00404346 62.7113 42.9106 447.927 250.673 313.108 424.228 424.228 1050.45 1161.57 111.12 403.497 455.754 334.488 1.94067 59.4485 58.897 58.897 0.551431 0.759629 1.04491 0.333763 0.0325567 403.497 455.754 334.488 1.94067 0.553066 28.6531
0.37967 0.366493 0.841558 0.0301785 0.0884937 0.250338 0.00999575 0.00404829 62.7692 42.946 447.933 250.752 313.051 424.195 424.195 1050.3 1161.44 111.144 403.32 455.612 334.41 1.94281 59.4075 58.8554 58.8554 0.552041 0.75934 1.04496 0.33384 0.0325851 403.32 455.612 334.41 1.94281 0.552528 28.6616
0.379525 0.366289 0.841385 0.0301641 0.0884497 0.250308 0.0100028 0.00405313 62.8272 42.9814 447.938 250.832 312.993 424.161 424.161 1050.15 1161.32 111.167 403.144 455.47 334.332 1.94494 59.3665 58.8138 58.8138 0.55265 0.75905 1.04502 0.333917 0.0326135 403.144 455.47 334.332 1.94494 0.55199 28.6701
0.379381 0.366084 0.841213 0.0301497 0.0884057 0.250279 0.0100098 0.00405796 62.8853 43.0168 447.943 250.911 312.936 424.127 424.127 1050 1161.19 111.191 402.968 455.328 334.254 1.94708 59.3255 58.7722 58.7722 0.55326 0.758761 1.04507 0.333994 0.0326419 402.968 455.328 334.254 1.94708 0.551454 28.6786
0.379236 0.36588 0.84104 0.0301352 0.0883617 0.25025 0.0100169 0.0040628 62.9435 43.0524 447.949 250.99 312.879 424.093 424.093 1049.85 1161.07 111.214 402.792 455.186 334.176 1.94921 59.2845 58.7307 58.7306 0.553869 0.758472 1.04512 0.334071 0.0326703 402.792 455.186 334.176 1.94921 0.550917 28.6871
0.379092 0.365676 0.840867 0.0301208 0.0883178 0.25022 0.0100239 0.00406763 63.0018 43.0879 447.954 251.07 312.821 424.059 424.059 1049.7 1160.94 111.238 402.616 455.044 334.098 1.95134 59.2436 58.6891 58.6891 0.554478 0.758184 1.04518 0.334148 0.0326986 402.616 455.044 334.097 1.95134 0.550381 28.6956
0.378947 0.365471 0.840694 0.0301063 0.0882739 0.250191 0.0100309 0.00407246 63.0601 43.1236 447.96 251.149 312.764 424.026 424.026 1049.55 1160.82 111.262 402.44 454.902 334.019 1.95348 59.2026 58.6475 58.6475 0.555087 0.757895 1.04523 0.334224 0.032727 402.44 454.902 334.019 1.95348 0.549846 28.7041
0.378803 0.365267 0.840521 0.0300919 0.08823 0.250161 0.010038 0.00407729 63.1186 43.1593 447.965 251.229 312.707 423.992 423.992 1049.4 1160.69 111.285 402.264 454.761 333.941 1.95561 59.1617 58.606 58.606 0.555697 0.757606 1.04528 0.334301 0.0327553 402.264 454.761 333.941 1.95561 0.549311 28.7126
0.378659 0.365063 0.840348 0.0300774 0.0881861 0.250131 0.010045 0.00408212 63.1771 43.195 447.971 251.308 312.649 423.958 423.958 1049.26 1160.57 111.309 402.089 454.619 333.863 1.95774 59.1208 58.5645 58.5645 0.556306 0.757318 1.04533 0.334377 0.0327837 402.089 454.619 333.863 1.95774 0.548777 28.721
0.378515 0.364858 0.840174 0.0300629 0.0881422 0.250102 0.010052 0.00408695 63.2358 43.2308 447.976 251.388 312.592 423.924 423.924 1049.11 1160.44 111.332 401.913 454.477 333.785 1.95987 59.0799 58.5229 58.5229 0.556915 0.75703 1.04539 0.334454 0.032812 401.913 454.477 333.785 1.95987 0.548244 28.7295
0.378371 0.364654 0.840001 0.0300484 0.0880983 0.250072 0.010059 0.00409177 63.2945 43.2667 447.981 251.468 312.535 423.89 423.89 1048.96 1160.32 111.355 401.738 454.335 333.707 1.96201 59.039 58.4814 58.4814 0.557524 0.756742 1.04544 0.33453 0.0328403 401.738 454.335 333.706 1.96201 0.54771 28.738
0.378227 0.36445 0.839827 0.0300339 0.0880545 0.250043 0.010066 0.0040966 63.3533 43.3026 447.987 251.547 312.478 423.856 423.856 1048.81 1160.19 111.379 401.563 454.193 333.628 1.96414 58.9981 58.4399 58.4399 0.558133 0.756454 1.04549 0.334606 0.0328686 401.563 454.193 333.628 1.96414 0.547178 28.7464
0.378083 0.364246 0.839654 0.0300193 0.0880107 0.250013 0.010073 0.00410142 63.4122 43.3386 447.992 251.627 312.42 423.822 423.822 1048.66 1160.07 111.402 401.388 454.051 333.55 1.96627 58.9572 58.3985 58.3985 0.558742 0.756167 1.04554 0.334683 0.0328969 401.387 454.051 333.55 1.96627 0.546646 28.7549
0.37794 0.364041 0.83948 0.0300048 0.0879669 0.249983 0.01008 0.00410625 63.4712 43.3746 447.998 251.707 312.363 423.788 423.788 1048.51 1159.94 111.425 401.213 453.909 333.472 1.9684 58.9163 58.357 58.357 0.55935 0.755879 1.04559 0.334759 0.0329252 401.212 453.909 333.472 1.9684 0.546114 28.7633
0.377796 0.363837 0.839307 0.0299903 0.0879231 0.249953 0.010087 0.00411107 63.5302 43.4107 448.003 251.787 312.306 423.755 423.755 1048.37 1159.82 111.449 401.038 453.766 333.394 1.97053 58.8755 58.3155 58.3155 0.559959 0.755592 1.04564 0.334835 0.0329535 401.038 453.766 333.394 1.97053 0.545583 28.7718
0.377652 0.363633 0.839133 0.0299757 0.0878794 0.249924 0.010094 0.00411589 63.5894 43.4469 448.009 251.867 312.249 423.721 423.721 1048.22 1159.69 111.472 400.863 453.624 333.316 1.97266 58.8346 58.2741 58.2741 0.560568 0.755305 1.04569 0.334911 0.0329817 400.863 453.624 333.315 1.97266 0.545053 28.7802
0.377509 0.363429 0.838959 0.0299611 0.0878356 0.249894 0.010101 0.00412071 63.6487 43.4831 448.014 251.947 312.192 423.687 423.687 1048.07 1159.57 111.495 400.688 453.482 333.237 1.97479 58.7938 58.2326 58.2326 0.561176 0.755018 1.04574 0.334987 0.03301 400.688 453.482 333.237 1.97479 0.544523 28.7887
0.377365 0.363225 0.838785 0.0299465 0.0877919 0.249864 0.010108 0.00412553 63.708 43.5194 448.02 252.027 312.134 423.653 423.653 1047.92 1159.44 111.518 400.514 453.34 333.159 1.97692 58.753 58.1912 58.1912 0.561785 0.754731 1.04579 0.335063 0.0330382 400.514 453.34 333.159 1.97692 0.543993 28.7971
0.377222 0.363021 0.838611 0.0299319 0.0877482 0.249834 0.010115 0.00413034 63.7674 43.5557 448.025 252.107 312.077 423.619 423.619 1047.77 1159.32 111.542 400.339 453.198 333.081 1.97905 58.7122 58.1498 58.1498 0.562393 0.754444 1.04584 0.335138 0.0330665 400.339 453.198 333.081 1.97905 0.543464 28.8055
0.377079 0.362817 0.838437 0.0299173 0.0877045 0.249804 0.010122 0.00413516 63.827 43.5921 448.031 252.187 312.02 423.585 423.585 1047.63 1159.19 111.565 400.165 453.056 333.003 1.98118 58.6714 58.1084 58.1084 0.563002 0.754158 1.04588 0.335214 0.0330947 400.165 453.056 333.002 1.98118 0.542936 28.8139
0.376936 0.362613 0.838263 0.0299027 0.0876609 0.249774 0.010129 0.00413997 63.8866 43.6286 448.037 252.267 311.963 423.551 423.551 1047.48 1159.07 111.588 399.991 452.913 332.924 1.98331 58.6306 58.067 58.067 0.56361 0.753871 1.04593 0.33529 0.0331229 399.991 452.913 332.924 1.98331 0.542408 28.8223
0.376792 0.362409 0.838089 0.0298881 0.0876172 0.249744 0.0101359 0.00414479 63.9463 43.6651 448.042 252.347 311.906 423.517 423.517 1047.33 1158.94 111.611 399.816 452.771 332.846 1.98544 58.5898 58.0256 58.0256 0.564218 0.753585 1.04598 0.335365 0.0331511 399.816 452.771 332.846 1.98544 0.541881 28.8307
0.376649 0.362205 0.837914 0.0298734 0.0875736 0.249714 0.0101429 0.0041496 64.0061 43.7016 448.048 252.428 311.849 423.483 423.483 1047.18 1158.82 111.634 399.642 452.629 332.768 1.98757 58.5491 57.9843 57.9842 0.564827 0.753299 1.04603 0.335441 0.0331793 399.642 452.629 332.768 1.98757 0.541354 28.8391
0.376506 0.362001 0.83774 0.0298588 0.08753 0.249684 0.0101499 0.00415441 64.066 43.7383 448.053 252.508 311.792 423.449 423.449 1047.03 1158.69 111.657 399.469 452.486 332.689 1.98969 58.5083 57.9429 57.9429 0.565435 0.753013 1.04607 0.335516 0.0332075 399.469 452.486 332.689 1.98969 0.540828 28.8475
0.376364 0.361797 0.837565 0.0298441 0.0874864 0.249654 0.0101568 0.00415922 64.126 43.775 448.059 252.588 311.735 423.415 423.415 1046.88 1158.57 111.68 399.295 452.344 332.611 1.99182 58.4676 57.9016 57.9015 0.566043 0.752727 1.04612 0.335592 0.0332357 399.295 452.344 332.611 1.99182 0.540302 28.8559
0.376221 0.361593 0.837391 0.0298294 0.0874428 0.249624 0.0101638 0.00416403 64.186 43.8117 448.064 252.669 311.678 423.381 423.381 1046.74 1158.44 111.703 399.121 452.202 332.533 1.99395 58.4269 57.8602 57.8602 0.566651 0.752442 1.04617 0.335667 0.0332639 399.121 452.202 332.533 1.99395 0.539776 28.8643
0.376078 0.361389 0.837216 0.0298147 0.0873993 0.249594 0.0101707 0.00416883 64.2462 43.8485 448.07 252.749 311.621 423.347 423.347 1046.59 1158.32 111.726 398.948 452.059 332.454 1.99607 58.3862 57.8189 57.8189 0.567259 0.752156 1.04621 0.335742 0.033292 398.947 452.059 332.454 1.99607 0.539252 28.8727
0.375935 0.361185 0.837041 0.0298 0.0873557 0.249564 0.0101777 0.00417364 64.3065 43.8854 448.076 252.83 311.564 423.313 423.313 1046.44 1158.19 111.749 398.774 451.917 332.376 1.9982 58.3455 57.7776 57.7776 0.567866 0.751871 1.04626 0.335818 0.0333202 398.774 451.917 332.376 1.9982 0.538727 28.8811
0.375793 0.360981 0.836866 0.0297853 0.0873122 0.249533 0.0101846 0.00417844 64.3668 43.9223 448.081 252.911 311.507 423.279 423.279 1046.29 1158.07 111.772 398.601 451.774 332.298 2.00033 58.3048 57.7363 57.7363 0.568474 0.751586 1.0463 0.335893 0.0333483 398.601 451.774 332.298 2.00033 0.538204 28.8894
0.37565 0.360777 0.836691 0.0297706 0.0872687 0.249503 0.0101916 0.00418324 64.4273 43.9593 448.087 252.991 311.45 423.245 423.245 1046.15 1157.94 111.795 398.428 451.632 332.219 2.00245 58.2641 57.695 57.695 0.569082 0.751301 1.04635 0.335968 0.0333764 398.427 451.632 332.219 2.00245 0.53768 28.8978
0.375508 0.360573 0.836516 0.0297558 0.0872252 0.249473 0.0101985 0.00418805 64.4878 43.9964 448.092 253.072 311.393 423.211 423.211 1046 1157.82 111.818 398.254 451.489 332.141 2.00458 58.2234 57.6537 57.6537 0.569689 0.751016 1.04639 0.336043 0.0334046 398.254 451.489 332.141 2.00458 0.537157 28.9062
0.375366 0.36037 0.836341 0.0297411 0.0871818 0.249443 0.0102054 0.00419285 64.5485 44.0335 448.098 253.153 311.336 423.177 423.177 1045.85 1157.69 111.84 398.081 451.347 332.063 2.0067 58.1828 57.6125 57.6125 0.570297 0.750731 1.04643 0.336118 0.0334327 398.081 451.347 332.062 2.0067 0.536635 28.9145
0.375223 0.360166 0.836166 0.0297263 0.0871383 0.249412 0.0102124 0.00419765 64.6092 44.0707 448.104 253.234 311.28 423.143 423.143 1045.7 1157.57 111.863 397.908 451.204 331.984 2.00883 58.1421 57.5712 57.5712 0.570904 0.750447 1.04648 0.336192 0.0334608 397.908 451.204 331.984 2.00883 0.536113 28.9229
0.375081 0.359962 0.83599 0.0297116 0.0870949 0.249382 0.0102193 0.00420244 64.67 44.1079 448.109 253.315 311.223 423.109 423.109 1045.55 1157.44 111.886 397.736 451.062 331.906 2.01095 58.1015 57.53 57.53 0.571512 0.750162 1.04652 0.336267 0.0334889 397.736 451.062 331.906 2.01095 0.535592 28.9312
0.374939 0.359758 0.835815 0.0296968 0.0870515 0.249352 0.0102262 0.00420724 64.7309 44.1452 448.115 253.396 311.166 423.075 423.075 1045.41 1157.32 111.909 397.563 450.919 331.827 2.01307 58.0609 57.4887 57.4887 0.572119 0.749878 1.04656 0.336342 0.0335169 397.563 450.919 331.827 2.01307 0.535071 28.9395
0.374797 0.359554 0.83564 0.029682 0.0870081 0.249321 0.0102331 0.00421203 64.7919 44.1826 448.121 253.477 311.109 423.04 423.04 1045.26 1157.19 111.931 397.39 450.776 331.749 2.0152 58.0202 57.4475 57.4475 0.572726 0.749594 1.04661 0.336416 0.033545 397.39 450.776 331.749 2.0152 0.534551 28.9479
0.374655 0.359351 0.835464 0.0296672 0.0869647 0.249291 0.01024 0.00421683 64.853 44.22 448.126 253.558 311.052 423.006 423.006 1045.11 1157.07 111.954 397.218 450.633 331.671 2.01732 57.9796 57.4063 57.4063 0.573333 0.74931 1.04665 0.336491 0.0335731 397.218 450.633 331.67 2.01732 0.534031 28.9562
0.374513 0.359147 0.835288 0.0296524 0.0869214 0.24926 0.0102469 0.00422162 64.9142 44.2575 448.132 253.639 310.996 422.972 422.972 1044.96 1156.94 111.977 397.045 450.491 331.592 2.01944 57.9391 57.3651 57.3651 0.57394 0.749026 1.04669 0.336565 0.0336011 397.045 450.491 331.592 2.01944 0.533512 28.9645
0.374371 0.358943 0.835113 0.0296375 0.086878 0.24923 0.0102539 0.00422641 64.9755 44.2951 448.138 253.72 310.939 422.938 422.938 1044.82 1156.82 111.999 396.873 450.348 331.514 2.02156 57.8985 57.3239 57.3239 0.574547 0.748743 1.04673 0.33664 0.0336292 396.873 450.348 331.514 2.02156 0.532993 28.9728
0.37423 0.35874 0.834937 0.0296227 0.0868347 0.249199 0.0102608 0.0042312 65.0369 44.3327 448.144 253.801 310.882 422.904 422.904 1044.67 1156.69 112.022 396.701 450.205 331.435 2.02369 57.8579 57.2828 57.2828 0.575154 0.748459 1.04677 0.336714 0.0336572 396.701 450.205 331.435 2.02369 0.532475 28.9812
0.374088 0.358536 0.834761 0.0296078 0.0867914 0.249168 0.0102676 0.00423599 65.0984 44.3703 448.149 253.882 310.825 422.87 422.87 1044.52 1156.57 112.044 396.529 450.062 331.357 2.02581 57.8174 57.2416 57.2416 0.57576 0.748176 1.04681 0.336789 0.0336852 396.529 450.062 331.357 2.02581 0.531957 28.9895
0.373946 0.358332 0.834585 0.029593 0.0867482 0.249138 0.0102745 0.00424077 65.16 44.4081 448.155 253.964 310.769 422.836 422.836 1044.37 1156.44 112.067 396.357 449.92 331.278 2.02793 57.7768 57.2005 57.2004 0.576367 0.747893 1.04685 0.336863 0.0337132 396.357 449.92 331.278 2.02793 0.53144 28.9978
0.373805 0.358129 0.834409 0.0295781 0.0867049 0.249107 0.0102814 0.00424556 65.2216 44.4459 448.161 254.045 310.712 422.801 422.801 1044.23 1156.32 112.089 396.185 449.777 331.2 2.03005 57.7363 57.1593 57.1593 0.576974 0.74761 1.04689 0.336937 0.0337412 396.185 449.777 331.2 2.03005 0.530923 29.0061
0.373663 0.357925 0.834233 0.0295632 0.0866617 0.249077 0.0102883 0.00425034 65.2834 44.4837 448.167 254.127 310.655 422.767 422.767 1044.08 1156.19 112.112 396.013 449.634 331.121 2.03217 57.6958 57.1182 57.1182 0.57758 0.747327 1.04693 0.337011 0.0337692 396.013 449.634 331.121 2.03217 0.530406 29.0144
0.373522 0.357721 0.834056 0.0295483 0.0866184 0.249046 0.0102952 0.00425512 65.3453 44.5217 448.172 254.208 310.599 422.733 422.733 1043.93 1156.07 112.134 395.842 449.491 331.043 2.03429 57.6553 57.0771 57.0771 0.578186 0.747044 1.04697 0.337085 0.0337972 395.842 449.491 331.043 2.03429 0.529891 29.0226
0.373381 0.357518 0.83388 0.0295334 0.0865752 0.249015 0.0103021 0.0042599 65.4073 44.5597 448.178 254.29 310.542 422.699 422.699 1043.78 1155.94 112.157 395.67 449.348 330.964 2.03641 57.6148 57.036 57.036 0.578793 0.746761 1.04701 0.337159 0.0338251 395.67 449.348 330.964 2.03641 0.529375 29.0309
0.373239 0.357314 0.833703 0.0295185 0.086532 0.248984 0.0103089 0.00426468 65.4693 44.5977 448.184 254.371 310.486 422.665 422.665 1043.64 1155.82 112.179 395.499 449.205 330.886 2.03852 57.5743 56.9949 56.9949 0.579399 0.746479 1.04705 0.337233 0.0338531 395.499 449.205 330.886 2.03852 0.52886 29.0392
0.373098 0.357111 0.833527 0.0295035 0.0864889 0.248954 0.0103158 0.00426946 65.5315 44.6358 448.19 254.453 310.429 422.63 422.63 1043.49 1155.69 112.201 395.327 449.062 330.807 2.04064 57.5338 56.9538 56.9538 0.580005 0.746197 1.04709 0.337307 0.033881 395.327 449.062 330.807 2.04064 0.528346 29.0475
0.372957 0.356907 0.83335 0.0294886 0.0864457 0.248923 0.0103227 0.00427424 65.5937 44.674 448.195 254.535 310.372 422.596 422.596 1043.34 1155.57 112.224 395.156 448.919 330.729 2.04276 57.4933 56.9127 56.9127 0.580611 0.745914 1.04712 0.33738 0.033909 395.156 448.919 330.729 2.04276 0.527832 29.0557
0.372816 0.356703 0.833173 0.0294736 0.0864026 0.248892 0.0103295 0.00427901 65.6561 44.7122 448.201 254.616 310.316 422.562 422.562 1043.19 1155.44 112.246 394.985 448.776 330.65 2.04488 57.4529 56.8717 56.8717 0.581217 0.745632 1.04716 0.337454 0.0339369 394.985 448.776 330.65 2.04488 0.527318 29.064
0.372675 0.3565 0.832997 0.0294587 0.0863595 0.248861 0.0103364 0.00428379 65.7185 44.7506 448.207 254.698 310.259 422.528 422.528 1043.05 1155.32 112.268 394.814 448.633 330.572 2.04699 57.4124 56.8306 56.8306 0.581822 0.74535 1.0472 0.337527 0.0339648 394.814 448.633 330.572 2.04699 0.526805 29.0722
0.372534 0.356296 0.83282 0.0294437 0.0863164 0.24883 0.0103432 0.00428856 65.7811 44.7889 448.213 254.78 310.203 422.494 422.494 1042.9 1155.19 112.291 394.643 448.489 330.493 2.04911 57.372 56.7896 56.7896 0.582428 0.745069 1.04723 0.337601 0.0339927 394.643 448.489 330.493 2.04911 0.526293 29.0805
0.372394 0.356093 0.832643 0.0294287 0.0862733 0.248799 0.0103501 0.00429333 65.8437 44.8274 448.219 254.862 310.146 422.459 422.459 1042.75 1155.07 112.313 394.472 448.346 330.415 2.05123 57.3316 56.7486 56.7486 0.583034 0.744787 1.04727 0.337674 0.0340206 394.472 448.346 330.415 2.05123 0.525781 29.0887
0.372253 0.355889 0.832466 0.0294137 0.0862302 0.248768 0.0103569 0.0042981 65.9065 44.8659 448.225 254.944 310.09 422.425 422.425 1042.6 1154.94 112.335 394.301 448.203 330.336 2.05334 57.2912 56.7076 56.7075 0.583639 0.744506 1.04731 0.337748 0.0340485 394.301 448.203 330.336 2.05334 0.525269 29.097
0.372112 0.355686 0.832289 0.0293987 0.0861872 0.248737 0.0103638 0.00430286 65.9693 44.9044 448.23 255.026 310.034 422.391 422.391 1042.46 1154.82 112.357 394.131 448.06 330.258 2.05546 57.2508 56.6666 56.6665 0.584245 0.744224 1.04734 0.337821 0.0340763 394.131 448.06 330.257 2.05546 0.524758 29.1052
0.371971 0.355482 0.832111 0.0293837 0.0861442 0.248706 0.0103706 0.00430763 66.0323 44.943 448.236 255.108 309.977 422.356 422.356 1042.31 1154.69 112.379 393.96 447.916 330.179 2.05757 57.2104 56.6256 56.6256 0.58485 0.743943 1.04738 0.337894 0.0341042 393.96 447.916 330.179 2.05757 0.524248 29.1134
0.371831 0.355279 0.831934 0.0293686 0.0861012 0.248675 0.0103774 0.00431239 66.0953 44.9817 448.242 255.19 309.921 422.322 422.322 1042.16 1154.57 112.401 393.79 447.773 330.1 2.05968 57.17 56.5846 56.5846 0.585455 0.743662 1.04741 0.337968 0.034132 393.79 447.773 330.1 2.05968 0.523737 29.1217
0.371691 0.355075 0.831756 0.0293536 0.0860582 0.248644 0.0103843 0.00431716 66.1584 45.0205 448.248 255.273 309.864 422.288 422.288 1042.02 1154.44 112.424 393.619 447.63 330.022 2.0618 57.1297 56.5436 56.5436 0.58606 0.743381 1.04745 0.338041 0.0341599 393.619 447.63 330.022 2.0618 0.523228 29.1299
0.37155 0.354872 0.831579 0.0293385 0.0860152 0.248612 0.0103911 0.00432192 66.2217 45.0593 448.254 255.355 309.808 422.254 422.254 1041.87 1154.32 112.446 393.449 447.486 329.943 2.06391 57.0893 56.5027 56.5027 0.586665 0.7431 1.04748 0.338114 0.0341877 393.449 447.486 329.943 2.06391 0.522719 29.1381
0.37141 0.354668 0.831401 0.0293235 0.0859722 0.248581 0.0103979 0.00432668 66.285 45.0982 448.26 255.437 309.752 422.219 422.219 1041.72 1154.19 112.468 393.279 447.343 329.865 2.06602 57.049 56.4617 56.4617 0.58727 0.74282 1.04751 0.338187 0.0342155 393.279 447.343 329.864 2.06602 0.52221 29.1463
0.37127 0.354465 0.831224 0.0293084 0.0859293 0.24855 0.0104047 0.00433144 66.3485 45.1372 448.266 255.52 309.695 422.185 422.185 1041.58 1154.07 112.49 393.109 447.2 329.786 2.06813 57.0087 56.4208 56.4208 0.587874 0.742539 1.04755 0.33826 0.0342433 393.109 447.2 329.786 2.06813 0.521702 29.1545
0.371129 0.354261 0.831046 0.0292933 0.0858864 0.248519 0.0104115 0.00433619 66.412 45.1762 448.272 255.602 309.639 422.151 422.151 1041.43 1153.94 112.512 392.939 447.056 329.707 2.07025 56.9684 56.3799 56.3799 0.588479 0.742259 1.04758 0.338332 0.0342711 392.939 447.056 329.707 2.07025 0.521194 29.1627
0.370989 0.354058 0.830868 0.0292782 0.0858435 0.248488 0.0104183 0.00434095 66.4756 45.2153 448.278 255.685 309.583 422.116 422.116 1041.28 1153.82 112.534 392.769 446.913 329.629 2.07236 56.9281 56.339 56.339 0.589084 0.741979 1.04761 0.338405 0.0342989 392.769 446.913 329.628 2.07236 0.520686 29.1709
0.370849 0.353854 0.83069 0.0292631 0.0858006 0.248456 0.0104251 0.0043457 66.5394 45.2544 448.284 255.767 309.526 422.082 422.082 1041.13 1153.69 112.555 392.599 446.769 329.55 2.07447 56.8878 56.2981 56.2981 0.589688 0.741698 1.04764 0.338478 0.0343266 392.599 446.769 329.55 2.07447 0.520179 29.1791
0.370709 0.353651 0.830512 0.029248 0.0857578 0.248425 0.0104319 0.00435045 66.6032 45.2937 448.29 255.85 309.47 422.047 422.047 1040.99 1153.57 112.577 392.43 446.625 329.471 2.07658 56.8475 56.2572 56.2572 0.590292 0.741418 1.04768 0.33855 0.0343544 392.43 446.625 329.471 2.07658 0.519673 29.1872
0.370569 0.353448 0.830334 0.0292328 0.0857149 0.248393 0.0104387 0.0043552 66.6672 45.3329 448.295 255.932 309.414 422.013 422.013 1040.84 1153.44 112.599 392.26 446.482 329.393 2.07869 56.8072 56.2163 56.2163 0.590896 0.741139 1.04771 0.338623 0.0343822 392.26 446.482 329.392 2.07869 0.519167 29.1954
0.370429 0.353244 0.830155 0.0292177 0.0856721 0.248362 0.0104455 0.00435995 66.7312 45.3723 448.301 256.015 309.358 421.979 421.979 1040.69 1153.32 112.621 392.091 446.338 329.314 2.0808 56.767 56.1755 56.1754 0.5915 0.740859 1.04774 0.338696 0.0344099 392.091 446.338 329.314 2.0808 0.518662 29.2036
0.37029 0.353041 0.829977 0.0292025 0.0856293 0.248331 0.0104523 0.0043647 66.7954 45.4117 448.307 256.098 309.301 421.944 421.944 1040.55 1153.19 112.643 391.921 446.194 329.235 2.0829 56.7267 56.1346 56.1346 0.592104 0.740579 1.04777 0.338768 0.0344376 391.921 446.194 329.235 2.0829 0.518156 29.2118
0.37015 0.352837 0.829799 0.0291874 0.0855865 0.248299 0.0104591 0.00436944 66.8596 45.4512 448.313 256.181 309.245 421.91 421.91 1040.4 1153.07 112.665 391.752 446.051 329.156 2.08501 56.6865 56.0938 56.0938 0.592708 0.7403 1.0478 0.33884 0.0344653 391.752 446.051 329.156 2.08501 0.517652 29.2199
0.37001 0.352634 0.82962 0.0291722 0.0855437 0.248268 0.0104658 0.00437419 66.924 45.4907 448.319 256.264 309.189 421.875 421.875 1040.25 1152.94 112.686 391.583 445.907 329.078 2.08712 56.6462 56.0529 56.0529 0.593312 0.740021 1.04783 0.338913 0.034493 391.583 445.907 329.078 2.08712 0.517148 29.2281
0.369871 0.35243 0.829441 0.029157 0.0855009 0.248236 0.0104726 0.00437893 66.9884 45.5304 448.325 256.347 309.133 421.841 421.841 1040.11 1152.82 112.708 391.414 445.763 328.999 2.08923 56.606 56.0121 56.0121 0.593915 0.739741 1.04786 0.338985 0.0345207 391.414 445.763 328.999 2.08923 0.516644 29.2362
0.369731 0.352227 0.829263 0.0291418 0.0854582 0.248204 0.0104794 0.00438367 67.053 45.5701 448.331 256.43 309.077 421.807 421.807 1039.96 1152.69 112.73 391.245 445.619 328.92 2.09133 56.5658 55.9713 55.9713 0.594519 0.739462 1.04789 0.339057 0.0345484 391.245 445.619 328.92 2.09133 0.516141 29.2444
0.369592 0.352024 0.829084 0.0291266 0.0854155 0.248173 0.0104861 0.00438841 67.1176 45.6098 448.337 256.513 309.021 421.772 421.772 1039.81 1152.57 112.751 391.076 445.476 328.842 2.09344 56.5256 55.9305 55.9305 0.595122 0.739184 1.04792 0.339129 0.0345761 391.076 445.476 328.841 2.09344 0.515638 29.2525
0.369452 0.35182 0.828905 0.0291113 0.0853728 0.248141 0.0104929 0.00439314 67.1824 45.6496 448.344 256.596 308.965 421.738 421.738 1039.67 1152.44 112.773 390.907 445.332 328.763 2.09554 56.4855 55.8897 55.8897 0.595725 0.738905 1.04795 0.339201 0.0346037 390.907 445.332 328.763 2.09554 0.515136 29.2606
0.369313 0.351617 0.828726 0.0290961 0.0853301 0.24811 0.0104996 0.00439788 67.2473 45.6895 448.35 256.679 308.909 421.703 421.703 1039.52 1152.32 112.795 390.738 445.188 328.684 2.09765 56.4453 55.849 55.849 0.596328 0.738626 1.04797 0.339273 0.0346314 390.738 445.188 328.684 2.09765 0.514634 29.2688
0.369174 0.351413 0.828547 0.0290809 0.0852874 0.248078 0.0105064 0.00440261 67.3122 45.7295 448.356 256.762 308.853 421.669 421.669 1039.37 1152.19 112.816 390.57 445.044 328.605 2.09975 56.4051 55.8082 55.8082 0.596931 0.738348 1.048 0.339345 0.034659 390.57 445.044 328.605 2.09975 0.514132 29.2769
0.369035 0.35121 0.828368 0.0290656 0.0852448 0.248046 0.0105131 0.00440734 67.3773 45.7695 448.362 256.845 308.797 421.634 421.634 1039.23 1152.07 112.838 390.401 444.9 328.526 2.10186 56.365 55.7675 55.7675 0.597534 0.738069 1.04803 0.339417 0.0346866 390.401 444.9 328.526 2.10186 0.513631 29.285
0.368895 0.351007 0.828188 0.0290503 0.0852021 0.248014 0.0105199 0.00441208 67.4425 45.8096 448.368 256.929 308.741 421.6 421.6 1039.08 1151.94 112.859 390.233 444.756 328.448 2.10396 56.3249 55.7267 55.7267 0.598137 0.737791 1.04806 0.339488 0.0347142 390.233 444.756 328.448 2.10396 0.513131 29.2931
0.368756 0.350803 0.828009 0.029035 0.0851595 0.247983 0.0105266 0.0044168 67.5078 45.8498 448.374 257.012 308.685 421.565 421.565 1038.93 1151.82 112.881 390.065 444.612 328.369 2.10606 56.2847 55.686 55.686 0.598739 0.737513 1.04808 0.33956 0.0347418 390.064 444.612 328.369 2.10606 0.512631 29.3012
