dens densu densd denss densp densn dense densm xmu xmd xms xm muu mud mus mup mun mue E Eq Eh El P Pq Ph Pl S Sq Sh Sl U Uq Uh Ul chi T
0.373172 0.323334 0.837116 0.103382 0.076116 0.281055 0.0206575 0.0120134 74.0228 47.9139 435.024 243.57 307.039 448.693 448.693 1062.77 1204.42 141.653 400.784 499.324 360.465 5.65997 75.8767 74.2399 74.2399 1.63679 0.746344 1.43472 0.419797 0.0732226 400.784 499.324 360.465 5.65997 0.2496 36.448
0.373074 0.323178 0.836946 0.103301 0.0760874 0.281017 0.0206635 0.0120185 74.0858 47.9529 435.042 243.634 306.991 448.654 448.654 1062.64 1204.3 141.663 400.659 499.157 360.39 5.66255 75.8347 74.1971 74.1971 1.63757 0.746148 1.43457 0.419839 0.0732508 400.659 499.157 360.389 5.66255 0.249384 36.4542
0.372976 0.323022 0.836775 0.103219 0.0760588 0.280978 0.0206694 0.0120235 74.1489 47.9919 435.061 243.698 306.943 448.616 448.616 1062.5 1204.17 141.673 400.534 498.991 360.314 5.66514 75.7927 74.1543 74.1543 1.63834 0.745952 1.43443 0.41988 0.0732789 400.533 498.991 360.314 5.66514 0.249169 36.4604
0.372878 0.322865 0.836604 0.103138 0.0760303 0.28094 0.0206753 0.0120286 74.212 48.031 435.079 243.762 306.895 448.578 448.578 1062.37 1204.05 141.683 400.408 498.825 360.239 5.66772 75.7507 74.1116 74.1116 1.63912 0.745756 1.43428 0.419921 0.073307 400.408 498.825 360.239 5.66772 0.248954 36.4666
0.37278 0.322709 0.836434 0.103057 0.0760018 0.280901 0.0206813 0.0120336 74.2752 48.0702 435.098 243.827 306.847 448.539 448.539 1062.23 1203.92 141.693 400.283 498.658 360.164 5.6703 75.7087 74.0688 74.0688 1.63989 0.74556 1.43413 0.419962 0.0733351 400.283 498.658 360.164 5.6703 0.248738 36.4727
0.372682 0.322553 0.836263 0.102975 0.0759733 0.280863 0.0206872 0.0120387 74.3385 48.1094 435.116 243.891 306.798 448.501 448.501 1062.1 1203.8 141.702 400.158 498.492 360.089 5.67288 75.6667 74.0261 74.026 1.64067 0.745364 1.43399 0.420003 0.0733631 400.158 498.492 360.089 5.67288 0.248523 36.4789
0.372584 0.322396 0.836092 0.102894 0.0759448 0.280824 0.0206931 0.0120437 74.4019 48.1487 435.135 243.955 306.75 448.462 448.462 1061.96 1203.67 141.712 400.033 498.326 360.014 5.67545 75.6247 73.9833 73.9833 1.64144 0.745169 1.43384 0.420044 0.0733911 400.033 498.326 360.014 5.67545 0.248308 36.4851
0.372486 0.32224 0.835921 0.102813 0.0759163 0.280786 0.020699 0.0120488 74.4654 48.188 435.153 244.019 306.702 448.424 448.424 1061.83 1203.55 141.722 399.908 498.159 359.939 5.67803 75.5828 73.9406 73.9406 1.64221 0.744973 1.43369 0.420085 0.0734191 399.908 498.159 359.939 5.67803 0.248093 36.4913
0.372388 0.322083 0.83575 0.102732 0.0758878 0.280747 0.0207049 0.0120538 74.529 48.2273 435.172 244.084 306.654 448.386 448.386 1061.69 1203.42 141.732 399.783 497.993 359.864 5.6806 75.5408 73.8979 73.8978 1.64298 0.744777 1.43354 0.420125 0.0734471 399.783 497.993 359.863 5.6806 0.247879 36.4975
0.372291 0.321927 0.835579 0.102651 0.0758594 0.280708 0.0207108 0.0120588 74.5927 48.2668 435.19 244.148 306.606 448.347 448.347 1061.56 1203.3 141.741 399.659 497.826 359.788 5.68317 75.4989 73.8551 73.8551 1.64375 0.744582 1.43339 0.420166 0.0734751 399.658 497.826 359.788 5.68317 0.247664 36.5036
0.372193 0.32177 0.835408 0.10257 0.0758309 0.28067 0.0207167 0.0120638 74.6564 48.3063 435.209 244.213 306.558 448.309 448.309 1061.42 1203.17 141.751 399.534 497.66 359.713 5.68573 75.4569 73.8124 73.8124 1.64452 0.744386 1.43325 0.420207 0.073503 399.534 497.66 359.713 5.68573 0.247449 36.5098
0.372095 0.321614 0.835237 0.102489 0.0758025 0.280631 0.0207226 0.0120689 74.7202 48.3458 435.228 244.277 306.51 448.27 448.27 1061.29 1203.05 141.761 399.409 497.493 359.638 5.6883 75.415 73.7697 73.7697 1.64529 0.74419 1.4331 0.420248 0.0735309 399.409 497.493 359.638 5.6883 0.247235 36.516
0.371997 0.321457 0.835066 0.102408 0.0757741 0.280593 0.0207285 0.0120739 74.7841 48.3854 435.246 244.342 306.462 448.232 448.232 1061.15 1202.92 141.77 399.284 497.327 359.563 5.69086 75.3731 73.727 73.727 1.64606 0.743995 1.43295 0.420288 0.0735588 399.284 497.327 359.563 5.69086 0.24702 36.5221
0.3719 0.321301 0.834895 0.102327 0.0757456 0.280554 0.0207344 0.0120789 74.8481 48.4251 435.265 244.406 306.413 448.193 448.193 1061.02 1202.8 141.78 399.16 497.16 359.488 5.69342 75.3312 73.6844 73.6843 1.64683 0.743799 1.4328 0.420329 0.0735866 399.159 497.16 359.487 5.69342 0.246806 36.5283
0.371802 0.321144 0.834723 0.102246 0.0757172 0.280515 0.0207402 0.0120839 74.9122 48.4648 435.283 244.471 306.365 448.155 448.155 1060.89 1202.67 141.789 399.035 496.994 359.412 5.69597 75.2893 73.6417 73.6417 1.6476 0.743604 1.43265 0.42037 0.0736145 399.035 496.994 359.412 5.69597 0.246592 36.5344
0.371704 0.320987 0.834552 0.102165 0.0756889 0.280476 0.0207461 0.0120889 74.9764 48.5046 435.302 244.535 306.317 448.116 448.116 1060.75 1202.55 141.799 398.91 496.827 359.337 5.69853 75.2474 73.599 73.599 1.64836 0.743409 1.4325 0.42041 0.0736423 398.91 496.827 359.337 5.69853 0.246378 36.5406
0.371607 0.320831 0.83438 0.102084 0.0756605 0.280438 0.0207519 0.0120938 75.0406 48.5444 435.32 244.6 306.269 448.078 448.078 1060.62 1202.42 141.809 398.786 496.661 359.262 5.70108 75.2055 73.5564 73.5563 1.64913 0.743213 1.43235 0.42045 0.0736701 398.786 496.661 359.262 5.70108 0.246164 36.5467
0.371509 0.320674 0.834209 0.102003 0.0756321 0.280399 0.0207578 0.0120988 75.105 48.5843 435.339 244.664 306.221 448.039 448.039 1060.48 1202.3 141.818 398.661 496.494 359.187 5.70363 75.1636 73.5137 73.5137 1.6499 0.743018 1.4322 0.420491 0.0736979 398.661 496.494 359.187 5.70363 0.24595 36.5529
0.371411 0.320517 0.834037 0.101922 0.0756038 0.28036 0.0207636 0.0121038 75.1694 48.6243 435.357 244.729 306.173 448.001 448.001 1060.35 1202.17 141.828 398.537 496.328 359.112 5.70618 75.1217 73.4711 73.4711 1.65066 0.742823 1.43205 0.420531 0.0737256 398.537 496.328 359.111 5.70618 0.245736 36.559
0.371314 0.32036 0.833866 0.101842 0.0755754 0.280321 0.0207694 0.0121088 75.2339 48.6643 435.376 244.794 306.125 447.962 447.962 1060.21 1202.05 141.837 398.412 496.161 359.036 5.70872 75.0799 73.4284 73.4284 1.65143 0.742628 1.4319 0.420572 0.0737533 398.412 496.161 359.036 5.70872 0.245522 36.5651
0.371216 0.320204 0.833694 0.101761 0.0755471 0.280283 0.0207753 0.0121137 75.2985 48.7043 435.394 244.859 306.077 447.924 447.924 1060.08 1201.92 141.847 398.288 495.994 358.961 5.71127 75.038 73.3858 73.3858 1.65219 0.742432 1.43175 0.420612 0.073781 398.288 495.994 358.961 5.71127 0.245308 36.5713
0.371119 0.320047 0.833522 0.10168 0.0755188 0.280244 0.0207811 0.0121187 75.3632 48.7445 435.413 244.923 306.029 447.885 447.885 1059.94 1201.8 141.856 398.163 495.828 358.886 5.71381 74.9962 73.3432 73.3432 1.65295 0.742237 1.43159 0.420652 0.0738087 398.163 495.828 358.886 5.71381 0.245095 36.5774
0.371021 0.31989 0.83335 0.101599 0.0754905 0.280205 0.0207869 0.0121237 75.428 48.7846 435.431 244.988 305.981 447.847 447.847 1059.81 1201.67 141.865 398.039 495.661 358.811 5.71635 74.9543 73.3006 73.3006 1.65371 0.742042 1.43144 0.420692 0.0738364 398.039 495.661 358.81 5.71635 0.244881 36.5835
0.370924 0.319733 0.833178 0.101519 0.0754622 0.280166 0.0207927 0.0121286 75.4929 48.8249 435.45 245.053 305.933 447.808 447.808 1059.68 1201.55 141.875 397.915 495.494 358.735 5.71888 74.9125 73.258 73.258 1.65448 0.741847 1.43129 0.420732 0.073864 397.915 495.494 358.735 5.71888 0.244668 36.5896
0.370826 0.319576 0.833006 0.101438 0.0754339 0.280127 0.0207985 0.0121335 75.5578 48.8652 435.468 245.118 305.885 447.77 447.77 1059.54 1201.42 141.884 397.791 495.328 358.66 5.72142 74.8707 73.2154 73.2154 1.65524 0.741652 1.43114 0.420772 0.0738916 397.79 495.328 358.66 5.72142 0.244454 36.5957
0.370729 0.319419 0.832834 0.101358 0.0754056 0.280088 0.0208043 0.0121385 75.6229 48.9055 435.487 245.183 305.838 447.731 447.731 1059.41 1201.3 141.894 397.666 495.161 358.585 5.72395 74.8288 73.1728 73.1728 1.656 0.741458 1.43099 0.420812 0.0739192 397.666 495.161 358.585 5.72395 0.244241 36.6019
0.370631 0.319262 0.832662 0.101277 0.0753774 0.280049 0.02081 0.0121434 75.688 48.946 435.506 245.248 305.79 447.693 447.693 1059.27 1201.17 141.903 397.542 494.994 358.51 5.72648 74.787 73.1303 73.1303 1.65676 0.741263 1.43083 0.420852 0.0739467 397.542 494.994 358.509 5.72648 0.244028 36.608
0.370534 0.319105 0.83249 0.101196 0.0753491 0.28001 0.0208158 0.0121484 75.7532 48.9864 435.524 245.313 305.742 447.654 447.654 1059.14 1201.05 141.912 397.418 494.828 358.434 5.729 74.7452 73.0877 73.0877 1.65752 0.741068 1.43068 0.420892 0.0739743 397.418 494.828 358.434 5.729 0.243815 36.6141
0.370436 0.318948 0.832317 0.101116 0.0753209 0.279971 0.0208216 0.0121533 75.8185 49.027 435.543 245.378 305.694 447.616 447.616 1059 1200.92 141.922 397.294 494.661 358.359 5.73153 74.7034 73.0452 73.0452 1.65827 0.740873 1.43053 0.420932 0.0740018 397.294 494.661 358.359 5.73153 0.243602 36.6202
0.370339 0.318791 0.832145 0.101036 0.0752927 0.279932 0.0208273 0.0121582 75.8839 49.0676 435.561 245.443 305.646 447.577 447.577 1058.87 1200.8 141.931 397.17 494.494 358.284 5.73405 74.6616 73.0026 73.0026 1.65903 0.740678 1.43037 0.420972 0.0740293 397.17 494.494 358.284 5.73405 0.243389 36.6262
0.370242 0.318634 0.831973 0.100955 0.0752644 0.279893 0.0208331 0.0121631 75.9494 49.1082 435.58 245.508 305.598 447.538 447.538 1058.73 1200.67 141.94 397.046 494.327 358.209 5.73657 74.6199 72.9601 72.9601 1.65979 0.740484 1.43022 0.421012 0.0740567 397.046 494.327 358.208 5.73657 0.243176 36.6323
0.370144 0.318477 0.8318 0.100875 0.0752362 0.279854 0.0208388 0.012168 76.015 49.1489 435.598 245.573 305.55 447.5 447.5 1058.6 1200.55 141.949 396.922 494.16 358.133 5.73908 74.5781 72.9176 72.9176 1.66054 0.740289 1.43006 0.421051 0.0740842 396.922 494.16 358.133 5.73908 0.242964 36.6384
0.370047 0.31832 0.831628 0.100794 0.0752081 0.279815 0.0208446 0.0121729 76.0806 49.1897 435.617 245.638 305.503 447.461 447.461 1058.47 1200.42 141.959 396.798 493.994 358.058 5.7416 74.5363 72.8751 72.875 1.6613 0.740095 1.42991 0.421091 0.0741116 396.798 493.994 358.058 5.7416 0.242751 36.6445
0.36995 0.318163 0.831455 0.100714 0.0751799 0.279776 0.0208503 0.0121778 76.1464 49.2305 435.635 245.704 305.455 447.423 447.423 1058.33 1200.3 141.968 396.674 493.827 357.983 5.74411 74.4946 72.8325 72.8325 1.66205 0.7399 1.42975 0.421131 0.074139 396.674 493.827 357.983 5.74411 0.242539 36.6506
0.369853 0.318006 0.831282 0.100634 0.0751517 0.279737 0.020856 0.0121827 76.2122 49.2714 435.654 245.769 305.407 447.384 447.384 1058.2 1200.17 141.977 396.55 493.66 357.907 5.74662 74.4528 72.79 72.79 1.66281 0.739706 1.4296 0.42117 0.0741664 396.55 493.66 357.907 5.74662 0.242326 36.6567
0.369755 0.317848 0.83111 0.100554 0.0751236 0.279698 0.0208617 0.0121876 76.2781 49.3124 435.673 245.834 305.359 447.345 447.345 1058.06 1200.05 141.986 396.427 493.493 357.832 5.74913 74.4111 72.7476 72.7475 1.66356 0.739511 1.42944 0.42121 0.0741937 396.426 493.493 357.832 5.74913 0.242114 36.6627
0.369658 0.317691 0.830937 0.100473 0.0750954 0.279659 0.0208674 0.0121925 76.3442 49.3534 435.691 245.9 305.311 447.307 447.307 1057.93 1199.92 141.995 396.303 493.326 357.757 5.75163 74.3694 72.7051 72.7051 1.66431 0.739317 1.42929 0.421249 0.074221 396.303 493.326 357.757 5.75163 0.241902 36.6688
0.369561 0.317534 0.830764 0.100393 0.0750673 0.279619 0.0208731 0.0121973 76.4103 49.3945 435.71 245.965 305.264 447.268 447.268 1057.8 1199.8 142.005 396.179 493.159 357.681 5.75414 74.3277 72.6626 72.6626 1.66507 0.739122 1.42913 0.421289 0.0742483 396.179 493.159 357.681 5.75414 0.24169 36.6749
0.369464 0.317376 0.830591 0.100313 0.0750392 0.27958 0.0208788 0.0122022 76.4765 49.4356 435.728 246.03 305.216 447.23 447.23 1057.66 1199.67 142.014 396.055 492.992 357.606 5.75664 74.286 72.6201 72.6201 1.66582 0.738928 1.42898 0.421328 0.0742756 396.055 492.992 357.606 5.75664 0.241477 36.6809
0.369367 0.317219 0.830418 0.100233 0.0750111 0.279541 0.0208845 0.0122071 76.5428 49.4768 435.747 246.096 305.168 447.191 447.191 1057.53 1199.55 142.023 395.932 492.825 357.531 5.75914 74.2442 72.5777 72.5777 1.66657 0.738734 1.42882 0.421367 0.0743029 395.932 492.825 357.531 5.75914 0.241266 36.687
0.36927 0.317062 0.830245 0.100153 0.074983 0.279502 0.0208902 0.0122119 76.6091 49.5181 435.765 246.161 305.12 447.152 447.152 1057.39 1199.42 142.032 395.808 492.658 357.455 5.76163 74.2026 72.5352 72.5352 1.66732 0.73854 1.42866 0.421407 0.0743301 395.808 492.658 357.455 5.76163 0.241054 36.693
0.369173 0.316904 0.830071 0.100073 0.0749549 0.279462 0.0208959 0.0122168 76.6756 49.5594 435.784 246.227 305.073 447.114 447.114 1057.26 1199.3 142.041 395.685 492.491 357.38 5.76412 74.1609 72.4928 72.4928 1.66807 0.738346 1.42851 0.421446 0.0743573 395.684 492.491 357.38 5.76412 0.240842 36.6991
0.369076 0.316747 0.829898 0.0999926 0.0749268 0.279423 0.0209015 0.0122216 76.7422 49.6008 435.803 246.292 305.025 447.075 447.075 1057.13 1199.17 142.05 395.561 492.324 357.305 5.76662 74.1192 72.4504 72.4504 1.66882 0.738151 1.42835 0.421485 0.0743845 395.561 492.324 357.305 5.76662 0.24063 36.7051
0.368979 0.316589 0.829725 0.0999126 0.0748987 0.279384 0.0209072 0.0122265 76.8088 49.6422 435.821 246.358 304.977 447.036 447.036 1056.99 1199.05 142.059 395.438 492.157 357.229 5.7691 74.0775 72.408 72.4079 1.66956 0.737957 1.42819 0.421524 0.0744116 395.437 492.157 357.229 5.7691 0.240419 36.7111
0.368882 0.316432 0.829552 0.0998326 0.0748707 0.279345 0.0209128 0.0122313 76.8756 49.6837 435.84 246.423 304.93 446.998 446.998 1056.86 1198.92 142.068 395.314 491.99 357.154 5.77159 74.0358 72.3655 72.3655 1.67031 0.737763 1.42803 0.421563 0.0744388 395.314 491.99 357.154 5.77159 0.240207 36.7172
0.368785 0.316274 0.829378 0.0997526 0.0748427 0.279305 0.0209185 0.0122361 76.9424 49.7253 435.858 246.489 304.882 446.959 446.959 1056.72 1198.8 142.077 395.191 491.823 357.079 5.77407 73.9942 72.3231 72.3231 1.67106 0.737569 1.42787 0.421602 0.0744659 395.191 491.823 357.079 5.77407 0.239996 36.7232
0.368688 0.316117 0.829205 0.0996727 0.0748146 0.279266 0.0209241 0.012241 77.0093 49.7669 435.877 246.555 304.834 446.92 446.92 1056.59 1198.67 142.086 395.067 491.655 357.003 5.77655 73.9525 72.2807 72.2807 1.6718 0.737375 1.42772 0.421641 0.074493 395.067 491.655 357.003 5.77655 0.239784 36.7292
0.368591 0.315959 0.829031 0.0995928 0.0747866 0.279227 0.0209297 0.0122458 77.0763 49.8086 435.895 246.62 304.787 446.882 446.882 1056.46 1198.55 142.095 394.944 491.488 356.928 5.77903 73.9109 72.2384 72.2383 1.67255 0.737181 1.42756 0.42168 0.07452 394.944 491.488 356.928 5.77903 0.239573 36.7353
0.368494 0.315801 0.828857 0.099513 0.0747586 0.279187 0.0209354 0.0122506 77.1434 49.8503 435.914 246.686 304.739 446.843 446.843 1056.32 1198.42 142.104 394.821 491.321 356.853 5.78151 73.8693 72.196 72.196 1.67329 0.736988 1.4274 0.421719 0.0745471 394.821 491.321 356.852 5.78151 0.239362 36.7413
0.368397 0.315643 0.828683 0.0994332 0.0747306 0.279148 0.020941 0.0122554 77.2106 49.8921 435.933 246.752 304.692 446.804 446.804 1056.19 1198.3 142.113 394.698 491.154 356.777 5.78398 73.8276 72.1536 72.1536 1.67404 0.736794 1.42724 0.421758 0.0745741 394.697 491.154 356.777 5.78398 0.239151 36.7473
0.3683 0.315486 0.82851 0.0993534 0.0747026 0.279108 0.0209466 0.0122602 77.2779 49.934 435.951 246.818 304.644 446.765 446.765 1056.05 1198.17 142.121 394.574 490.987 356.702 5.78646 73.786 72.1113 72.1112 1.67478 0.7366 1.42708 0.421797 0.0746011 394.574 490.987 356.702 5.78646 0.23894 36.7533
0.368203 0.315328 0.828336 0.0992736 0.0746747 0.279069 0.0209522 0.012265 77.3453 49.9759 435.97 246.883 304.596 446.727 446.727 1055.92 1198.05 142.13 394.451 490.819 356.626 5.78892 73.7444 72.0689 72.0689 1.67552 0.736406 1.42692 0.421835 0.074628 394.451 490.819 356.626 5.78892 0.238729 36.7593
0.368106 0.31517 0.828162 0.0991939 0.0746467 0.279029 0.0209578 0.0122698 77.4128 50.0179 435.988 246.949 304.549 446.688 446.688 1055.79 1197.92 142.139 394.328 490.652 356.551 5.79139 73.7028 72.0266 72.0266 1.67626 0.736213 1.42676 0.421874 0.074655 394.328 490.652 356.551 5.79139 0.238518 36.7653
0.368009 0.315012 0.827988 0.0991142 0.0746188 0.27899 0.0209634 0.0122746 77.4803 50.06 436.007 247.015 304.501 446.649 446.649 1055.65 1197.8 142.148 394.205 490.485 356.476 5.79386 73.6612 71.9842 71.9842 1.677 0.736019 1.4266 0.421913 0.0746819 394.205 490.485 356.476 5.79386 0.238308 36.7713
0.367913 0.314854 0.827814 0.0990345 0.0745908 0.27895 0.0209689 0.0122794 77.548 50.1021 436.026 247.081 304.454 446.611 446.611 1055.52 1197.67 142.157 394.082 490.317 356.4 5.79632 73.6197 71.9419 71.9419 1.67774 0.735825 1.42644 0.421951 0.0747088 394.082 490.317 356.4 5.79632 0.238097 36.7773
0.367816 0.314696 0.82764 0.0989549 0.0745629 0.278911 0.0209745 0.0122842 77.6158 50.1443 436.044 247.147 304.406 446.572 446.572 1055.38 1197.55 142.166 393.959 490.15 356.325 5.79878 73.5781 71.8996 71.8996 1.67848 0.735632 1.42628 0.42199 0.0747357 393.959 490.15 356.325 5.79878 0.237887 36.7833
0.367719 0.314538 0.827465 0.0988753 0.074535 0.278871 0.0209801 0.0122889 77.6836 50.1865 436.063 247.213 304.359 446.533 446.533 1055.25 1197.42 142.174 393.836 489.983 356.249 5.80123 73.5365 71.8573 71.8573 1.67922 0.735438 1.42612 0.422028 0.0747625 393.836 489.983 356.249 5.80123 0.237676 36.7893
0.367622 0.31438 0.827291 0.0987957 0.0745071 0.278832 0.0209856 0.0122937 77.7515 50.2288 436.081 247.279 304.311 446.494 446.494 1055.12 1197.3 142.183 393.713 489.815 356.174 5.80369 73.4949 71.815 71.815 1.67996 0.735245 1.42595 0.422067 0.0747893 393.713 489.815 356.174 5.80369 0.237466 36.7953
0.367526 0.314222 0.827117 0.0987162 0.0744792 0.278792 0.0209912 0.0122985 77.8196 50.2712 436.1 247.345 304.264 446.456 446.456 1054.98 1197.17 142.192 393.59 489.648 356.099 5.80614 73.4534 71.7727 71.7727 1.6807 0.735052 1.42579 0.422105 0.0748161 393.59 489.648 356.098 5.80614 0.237256 36.8012
0.367429 0.314064 0.826942 0.0986367 0.0744513 0.278752 0.0209967 0.0123032 77.8877 50.3136 436.119 247.411 304.216 446.417 446.417 1054.85 1197.05 142.2 393.467 489.48 356.023 5.80859 73.4119 71.7304 71.7304 1.68143 0.734858 1.42563 0.422143 0.0748429 393.467 489.48 356.023 5.80859 0.237045 36.8072
0.367332 0.313906 0.826768 0.0985572 0.0744234 0.278713 0.0210023 0.012308 77.9559 50.3561 436.137 247.478 304.169 446.378 446.378 1054.72 1196.92 142.209 393.344 489.313 355.948 5.81104 73.3703 71.6882 71.6881 1.68217 0.734665 1.42547 0.422182 0.0748696 393.344 489.313 355.948 5.81104 0.236835 36.8132
0.367236 0.313748 0.826593 0.0984777 0.0743956 0.278673 0.0210078 0.0123127 78.0242 50.3987 436.156 247.544 304.121 446.339 446.339 1054.58 1196.8 142.218 393.222 489.145 355.872 5.81348 73.3288 71.6459 71.6459 1.68291 0.734472 1.4253 0.42222 0.0748964 393.221 489.145 355.872 5.81348 0.236625 36.8192
0.367139 0.31359 0.826418 0.0983983 0.0743677 0.278633 0.0210133 0.0123174 78.0926 50.4413 436.174 247.61 304.074 446.3 446.3 1054.45 1196.67 142.226 393.099 488.978 355.797 5.81592 73.2873 71.6036 71.6036 1.68364 0.734278 1.42514 0.422258 0.0749231 393.099 488.978 355.797 5.81592 0.236416 36.8251
0.367042 0.313432 0.826244 0.0983189 0.0743399 0.278594 0.0210188 0.0123222 78.1611 50.484 436.193 247.676 304.027 446.262 446.262 1054.31 1196.55 142.235 392.976 488.81 355.721 5.81836 73.2458 71.5614 71.5614 1.68437 0.734085 1.42498 0.422296 0.0749497 392.976 488.81 355.721 5.81836 0.236206 36.8311
0.366946 0.313273 0.826069 0.0982396 0.0743121 0.278554 0.0210243 0.0123269 78.2297 50.5267 436.212 247.743 303.979 446.223 446.223 1054.18 1196.42 142.244 392.853 488.643 355.646 5.8208 73.2043 71.5192 71.5191 1.68511 0.733892 1.42481 0.422334 0.0749764 392.853 488.643 355.646 5.8208 0.235996 36.837
0.366849 0.313115 0.825894 0.0981602 0.0742843 0.278514 0.0210298 0.0123316 78.2984 50.5695 436.23 247.809 303.932 446.184 446.184 1054.05 1196.3 142.252 392.731 488.475 355.57 5.82324 73.1628 71.4769 71.4769 1.68584 0.733699 1.42465 0.422372 0.075003 392.731 488.475 355.57 5.82324 0.235786 36.843
0.366753 0.312957 0.825719 0.0980809 0.0742565 0.278474 0.0210353 0.0123363 78.3672 50.6124 436.249 247.875 303.884 446.145 446.145 1053.91 1196.17 142.261 392.608 488.308 355.495 5.82567 73.1213 71.4347 71.4347 1.68657 0.733506 1.42449 0.42241 0.0750296 392.608 488.308 355.495 5.82567 0.235577 36.8489
0.366656 0.312798 0.825544 0.0980017 0.0742287 0.278435 0.0210408 0.0123411 78.4361 50.6553 436.268 247.942 303.837 446.106 446.106 1053.78 1196.05 142.269 392.486 488.14 355.419 5.8281 73.0798 71.3925 71.3925 1.6873 0.733313 1.42432 0.422448 0.0750562 392.486 488.14 355.419 5.8281 0.235367 36.8549
0.36656 0.31264 0.825369 0.0979224 0.0742009 0.278395 0.0210463 0.0123458 78.5051 50.6983 436.286 248.008 303.79 446.068 446.068 1053.65 1195.92 142.278 392.363 487.972 355.344 5.83053 73.0383 71.3503 71.3503 1.68803 0.73312 1.42416 0.422486 0.0750827 392.363 487.972 355.344 5.83053 0.235158 36.8608
0.366463 0.312481 0.825194 0.0978432 0.0741731 0.278355 0.0210518 0.0123505 78.5741 50.7414 436.305 248.075 303.742 446.029 446.029 1053.51 1195.8 142.286 392.241 487.805 355.269 5.83295 72.9969 71.3081 71.3081 1.68876 0.732927 1.42399 0.422524 0.0751093 392.241 487.805 355.268 5.83295 0.234949 36.8667
0.366367 0.312323 0.825018 0.097764 0.0741454 0.278315 0.0210572 0.0123552 78.6433 50.7845 436.324 248.141 303.695 445.99 445.99 1053.38 1195.67 142.295 392.118 487.637 355.193 5.83537 72.9554 71.2659 71.2659 1.68949 0.732734 1.42383 0.422562 0.0751358 392.118 487.637 355.193 5.83537 0.23474 36.8727
0.36627 0.312164 0.824843 0.0976849 0.0741176 0.278275 0.0210627 0.0123598 78.7125 50.8277 436.342 248.208 303.648 445.951 445.951 1053.25 1195.55 142.303 391.996 487.469 355.118 5.83779 72.9139 71.2237 71.2237 1.69022 0.732541 1.42366 0.422599 0.0751623 391.996 487.469 355.117 5.83779 0.234531 36.8786
0.366174 0.312005 0.824668 0.0976058 0.0740899 0.278235 0.0210681 0.0123645 78.7819 50.871 436.361 248.274 303.601 445.912 445.912 1053.11 1195.42 142.312 391.873 487.301 355.042 5.84021 72.8725 71.1816 71.1816 1.69095 0.732348 1.42349 0.422637 0.0751887 391.873 487.301 355.042 5.84021 0.234322 36.8845
0.366078 0.311847 0.824492 0.0975267 0.0740622 0.278196 0.0210736 0.0123692 78.8514 50.9143 436.379 248.341 303.553 445.873 445.873 1052.98 1195.3 142.32 391.751 487.134 354.966 5.84263 72.8311 71.1394 71.1394 1.69167 0.732155 1.42333 0.422675 0.0752151 391.751 487.134 354.966 5.84263 0.234113 36.8904
0.365981 0.311688 0.824317 0.0974476 0.0740344 0.278156 0.021079 0.0123739 78.9209 50.9577 436.398 248.408 303.506 445.835 445.835 1052.85 1195.17 142.329 391.629 486.966 354.891 5.84504 72.7896 71.0973 71.0972 1.6924 0.731963 1.42316 0.422712 0.0752415 391.629 486.966 354.891 5.84504 0.233904 36.8963
0.365885 0.311529 0.824141 0.0973686 0.0740067 0.278116 0.0210844 0.0123785 78.9905 51.0011 436.417 248.474 303.459 445.796 445.796 1052.71 1195.05 142.337 391.507 486.798 354.815 5.84745 72.7482 71.0551 71.0551 1.69312 0.73177 1.42299 0.42275 0.0752679 391.506 486.798 354.815 5.84745 0.233695 36.9023
0.365788 0.311371 0.823965 0.0972896 0.0739791 0.278076 0.0210898 0.0123832 79.0603 51.0447 436.435 248.541 303.411 445.757 445.757 1052.58 1194.92 142.345 391.384 486.63 354.74 5.84986 72.7068 71.013 71.013 1.69385 0.731577 1.42283 0.422787 0.0752943 391.384 486.63 354.74 5.84986 0.233486 36.9082
0.365692 0.311212 0.823789 0.0972106 0.0739514 0.278036 0.0210953 0.0123879 79.1301 51.0882 436.454 248.608 303.364 445.718 445.718 1052.45 1194.8 142.354 391.262 486.462 354.664 5.85226 72.6654 70.9709 70.9708 1.69457 0.731385 1.42266 0.422825 0.0753206 391.262 486.462 354.664 5.85226 0.233278 36.9141
0.365596 0.311053 0.823614 0.0971317 0.0739237 0.277996 0.0211007 0.0123925 79.2001 51.1319 436.473 248.675 303.317 445.679 445.679 1052.31 1194.67 142.362 391.14 486.294 354.589 5.85466 72.624 70.9287 70.9287 1.69529 0.731192 1.42249 0.422862 0.0753469 391.14 486.294 354.589 5.85466 0.233069 36.92
0.3655 0.310894 0.823438 0.0970527 0.073896 0.277956 0.0211061 0.0123972 79.2701 51.1756 436.491 248.741 303.27 445.64 445.64 1052.18 1194.55 142.37 391.018 486.126 354.513 5.85706 72.5826 70.8866 70.8866 1.69602 0.730999 1.42232 0.422899 0.0753732 391.018 486.126 354.513 5.85706 0.232861 36.9258
0.365403 0.310735 0.823262 0.0969739 0.0738684 0.277916 0.0211115 0.0124018 79.3402 51.2194 436.51 248.808 303.223 445.601 445.601 1052.05 1194.42 142.379 390.896 485.958 354.438 5.85946 72.5413 70.8445 70.8445 1.69674 0.730807 1.42216 0.422937 0.0753994 390.896 485.958 354.438 5.85946 0.232653 36.9317
